id,latitude,longitude,area(m²),bioma
33,-1.785,-55.335,4921303.544452358,Amazonia
34,-1.99,-48.935,2460369.421163657,Amazonia
35,-2.44,-49.13,1229821.0503475445,Amazonia
36,-2.66,-48.96,1229616.3839865855,Amazonia
37,-2.795,-42.44,2458964.10280489,Cerrado
38,-2.805,-47.6,2458943.6736943587,Amazonia
39,-2.88,-42.27,1229394.0701285754,Cerrado
40,-2.95,-42.16,1229319.6334269135,Cerrado
41,-3.01,-41.75,1229254.4087910547,Caatinga
42,-3.02,-41.76,1229243.4104321494,Caatinga
43,-3.11,-49.0,1229142.7848162767,Amazonia
44,-3.12,-48.99,1229131.4219375546,Amazonia
45,-3.16,-42.68,1229085.6059083254,Cerrado
46,-3.17,-42.69,1229074.0607735282,Cerrado
47,-3.205,-47.86,2458066.7224372663,Amazonia
48,-3.219444,-47.548333,7374082.930006973,Amazonia
49,-3.23,-42.74,1229004.0245556037,Cerrado
50,-3.24,-42.75,1228992.2242822354,Cerrado
51,-3.255,-42.86,2457948.901962945,Cerrado
52,-3.25,-42.74,1228980.387564881,Cerrado
53,-3.28,-42.855,2457889.3174496084,Cerrado
54,-3.3,-42.83,1228920.6572668375,Cerrado
55,-3.34,-47.67,6144361.048569501,Amazonia
56,-3.37,-42.315,2457671.0082680597,Cerrado
57,-3.385,-47.115,4915268.080588235,Amazonia
58,-3.415,-43.355,4915119.261164156,Cerrado
59,-3.42,-47.01,1228773.5871497167,Amazonia
60,-3.538333,-42.915,6143093.380201436,Cerrado
61,-3.586429,-42.925,3685681.840435338,Cerrado
62,-3.67,-41.53,1228450.3370618797,Cerrado
63,-3.706429,-42.903571,9827225.972236248,Cerrado
64,-3.83,-43.005,2456463.01210496,Cerrado
65,-3.93,-43.005,2456180.0014089164,Cerrado
67,-4.0,-47.9,1227988.779557882,Amazonia
68,-4.131667,-47.781667,8594572.363685207,Amazonia
69,-4.21,-48.04,1227674.407845668,Amazonia
70,-4.211154,-43.303462,27008989.477819808,Cerrado
71,-4.235,-47.828333,6138187.263147103,Amazonia
72,-4.24,-47.77,1227628.1865109887,Amazonia
73,-4.25,-47.78,1227612.7065702358,Amazonia
74,-4.27,-47.21,1227581.6374367264,Amazonia
75,-4.29,-43.015,2455100.8452889314,Cerrado
76,-4.32,-55.96,1227503.327349613,Amazonia
77,-4.51,-47.155,7363184.610505373,Amazonia
78,-4.565,-46.17,2454212.8909041323,Amazonia
84,-4.825,-44.355,4906645.481883336,Cerrado
85,-4.82,-37.425,2453340.3323718905,Caatinga
86,-4.865,-65.29,2453181.4271978433,Amazonia
87,-4.911667,-48.185,6132570.512052133,Amazonia
88,-4.916429,-43.805,3679495.7616088674,Cerrado
92,-5.46,-46.64,1225470.9628875193,Cerrado
93,-5.47,-46.65,1225451.043130818,Cerrado
94,-5.54,-46.22,1225310.5866224067,Cerrado
95,-5.63,-43.49,1225127.3816116904,Cerrado
96,-5.64,-43.48,1225106.843700406,Cerrado
97,-5.78,-46.31,1224815.495617229,Cerrado
98,-5.79,-46.325,2449588.8247800926,Cerrado
99,-5.815,-49.175,4898966.163003038,Amazonia
100,-5.815,-46.105,3674235.2183889165,Cerrado
101,-5.879167,-45.063333,8572199.710465873,Cerrado
102,-5.885,-43.478333,17144206.255168654,Cerrado
103,-5.9,-47.51,1224560.0978813646,Cerrado
104,-5.9,-45.06,1224560.0978824599,Cerrado
105,-5.9,-45.005,2449120.1957627293,Cerrado
106,-5.928333,-45.058333,6122520.301087988,Cerrado
107,-5.99,-45.035,2448730.2298464933,Cerrado
108,-6.0,-45.18,1224343.2684391264,Cerrado
109,-6.0,-45.02,1224343.2684391264,Cerrado
110,-6.015,-45.14125,22037740.412329417,Cerrado
111,-6.015,-42.61,2448620.8520705304,Cerrado
112,-6.03,-45.03,6121387.518425396,Cerrado
113,-6.04,-42.625,2448511.038226293,Cerrado
114,-6.055,-46.021667,4896867.77019219,Cerrado
115,-6.06,-45.5825,8569546.142139565,Cerrado
116,-6.05,-45.26,1224233.490934824,Cerrado
117,-6.06,-45.27,1224211.4264187568,Cerrado
118,-6.075,-47.541667,4896690.890688391,Cerrado
119,-6.076,-45.383,6120858.079065064,Cerrado
120,-6.08,-45.36,1224167.1883744823,Cerrado
121,-6.08,-45.19,1224167.188373387,Cerrado
122,-6.054286,-45.22,45296788.96500245,Cerrado
124,-6.102778,-47.641667,7344692.26487791,Cerrado
125,-6.09,-47.56,1224145.0148495608,Cerrado
126,-6.082826,-45.34413,19586519.399640404,Cerrado
127,-6.076429,-45.126429,11017637.336838627,Cerrado
128,-6.1,-45.19,1224122.80499018,Cerrado
129,-6.1,-45.15,1224122.80499018,Cerrado
130,-6.105,-45.12,2448223.3637854247,Cerrado
131,-6.11,-45.6,1224100.558793054,Cerrado
132,-6.12,-48.495,2448156.5525251282,Amazonia
133,-6.125,-45.301667,6120346.743586208,Cerrado
134,-6.125,-45.14,2448134.2336601787,Cerrado
135,-6.125,-45.095,4896268.467324738,Cerrado
136,-6.131667,-42.505,6120302.069527326,Cerrado
137,-6.13,-47.225,2448111.91479742,Cerrado
138,-6.13,-45.395,2448111.91479742,Cerrado
139,-6.129444,-45.059444,8568346.95506755,Cerrado
140,-6.14,-48.511429,9792246.389742514,Amazonia
141,-6.1175,-45.555417,30602223.679261696,Cerrado
142,-6.14,-45.425,2448067.204402984,Cerrado
143,-6.15,-48.48,1224011.2106698146,Amazonia
144,-6.16,-48.48,1223988.7828080591,Amazonia
145,-6.16,-45.415,2447977.565613928,Cerrado
146,-6.168333,-48.475,9791775.440952724,Amazonia
147,-6.18,-45.74,6119719.0541020585,Cerrado
148,-6.19,-44.988333,9791392.714028558,Cerrado
149,-6.2,-45.725,2447797.4160810793,Cerrado
150,-6.205,-47.76,9791099.226262586,Cerrado
151,-6.21,-45.745,2447752.197045833,Cerrado
152,-6.21,-45.435,2447752.1970436424,Cerrado
153,-6.22,-45.45,1223853.4526774057,Cerrado
154,-6.236429,-47.605,3671446.874497402,Cerrado
155,-6.245,-45.45,2447593.3491642205,Cerrado
156,-6.248846,-48.455769,11014181.33966937,Amazonia
157,-6.25,-45.425,2447570.5943339514,Cerrado
158,-6.255,-44.275,9790191.212694418,Cerrado
159,-6.246429,-45.700714,15909367.92902291,Cerrado
160,-6.275,-45.72,2447456.4932294264,Cerrado
161,-6.275,-45.67,2447456.4932349026,Cerrado
