id,latitude,longitude,area(m²),bioma
132,2.21,-60.79,1230016.1482771619,Amazonia
133,0.77,-60.36,1230799.0284756538,Amazonia
136,-1.69,-53.63,1230386.1175356582,Amazonia
138,-3.595,-38.87,2457099.3975794157,Caatinga
139,-3.65,-42.8,3685431.068967473,Cerrado
140,-3.655,-43.035,3685417.7745848633,Cerrado
141,-3.845,-42.92,2456421.015857614,Cerrado
142,-4.24,-47.78,1227628.1865131792,Amazonia
143,-4.64,-43.565,2453961.176419373,Cerrado
144,-4.67,-41.99,1226929.6701658666,Cerrado
145,-4.71,-43.115,2453722.5396905076,Cerrado
146,-4.745,-43.14,2453601.874576537,Cerrado
148,-5.85,-43.52,1224667.1496933447,Cerrado
149,-5.86,-43.53,1224645.8120241822,Cerrado
150,-5.985,-45.26,4897504.079981356,Cerrado
151,-6.05,-46.61,1224233.4909337289,Cerrado
152,-6.16,-45.245,2447977.5656161183,Cerrado
153,-6.348333,-42.415,8565005.73804451,Cerrado
154,-6.336429,-42.445,3670759.688827898,Cerrado
155,-6.385,-44.1,2446949.094192857,Cerrado
156,-6.405,-50.32,4893711.790918387,Amazonia
157,-6.58,-51.09,1223014.0113772503,Amazonia
158,-6.59,-51.1,1222990.021720809,Amazonia
159,-6.625,-42.255,4891623.069860002,Cerrado
160,-6.698333,-47.525,6113594.234696438,Cerrado
161,-6.7,-47.595,2445447.478529193,Cerrado
162,-6.72,-47.565,2445349.70463717,Cerrado
163,-6.745,-47.465,3667852.8899616813,Cerrado
164,-6.744375,-47.55,11003558.524679735,Cerrado
165,-6.76,-44.385,2445153.285614695,Cerrado
166,-6.849,-48.303,11001106.985986397,Amazonia
167,-6.905,-47.62,12222157.459210679,Cerrado
168,-6.91,-47.81,3666609.554425268,Cerrado
169,-6.93,-43.79,6110763.8308457695,Cerrado
171,-6.98,-43.77,1222026.109917732,Cerrado
172,-6.99,-43.78,1222000.6683549602,Cerrado
173,-7.029545,-43.595909,15884629.328844678,Cerrado
174,-7.05,-42.94,1221847.256989713,Cerrado
175,-7.06,-43.565,2443643.1228811867,Cerrado
176,-7.06,-42.95,1221821.5614384029,Cerrado
179,-7.165,-47.15,2443099.12642433,Cerrado
180,-7.17,-47.07,1221536.515902016,Cerrado
181,-7.178333,-44.605,6107525.721608777,Cerrado
182,-7.18,-47.08,1221510.3850107847,Cerrado
184,-7.32,-44.135,2442281.4879169124,Cerrado
185,-7.34,-44.14,1221087.3578000495,Cerrado
186,-7.345,-43.835,4884295.93624761,Cerrado
187,-7.35,-44.12,1221060.6103215648,Cerrado
190,-7.38,-44.555,4883920.564979203,Cerrado
191,-7.39,-44.17,3662859.7370835138,Cerrado
192,-7.392,-44.142,8546672.695683101,Cerrado
193,-7.47,-47.81,1220736.8121829426,Cerrado
194,-7.475,-45.35,2441446.4055032665,Cerrado
195,-7.48,-47.82,1220709.5933192286,Cerrado
196,-7.55,-44.62,1220518.046160244,Cerrado
197,-7.565,-44.605,4881907.058794794,Cerrado
198,-7.599,-44.541,10983448.689222926,Cerrado
199,-7.677,-44.165,20742986.310524974,Cerrado
206,-7.765,-48.133889,6099578.928037825,Cerrado
207,-7.81,-48.345,2439582.0702739554,Cerrado
208,-7.859,-45.643,10976807.046210809,Cerrado
210,-7.884091,-47.020455,9756614.034783125,Cerrado
211,-7.91,-47.02,1219504.892646901,Cerrado
212,-7.93,-47.0,7316625.568196218,Cerrado
214,-7.975,-44.41,4877267.810941128,Cerrado
215,-7.98,-44.4,1219302.4373025212,Cerrado
216,-7.98,-44.38,6096512.150286579,Cerrado
217,-7.99,-44.4,1219273.3702093293,Cerrado
218,-7.998333,-48.036111,9753983.129826635,Cerrado
219,-8.005,-46.54,2438459.394255782,Cerrado
220,-8.02,-47.19,1219185.9516053502,Cerrado
221,-8.03,-47.78,1219156.7396277625,Cerrado
222,-8.04,-47.765,2438254.982861437,Cerrado
223,-8.04,-47.18,7314794.160558613,Cerrado
224,-8.055,-44.561667,18286297.00028712,Cerrado
225,-8.06,-41.735,2438137.7727565253,Caatinga
228,-8.11,-44.695,2437843.479894335,Cerrado
231,-8.13,-44.7,1218862.6278672332,Cerrado
233,-8.14,-44.71,1218833.0175128682,Cerrado
234,-8.135,-44.658333,8531890.343297713,Cerrado
235,-8.185,-46.605,3656112.8504535216,Cerrado
236,-8.200385,-48.215769,8530611.955847949,Cerrado
237,-8.215,-44.795,4874439.124267696,Cerrado
238,-8.22,-48.2,3655784.4931430886,Cerrado
239,-8.225,-45.38,2437159.7258520843,Cerrado
240,-8.245,-44.47,2437039.836043012,Cerrado
241,-8.265,-44.455,3655394.5254273256,Cerrado
242,-8.286053,-45.235,17057714.2386553,Cerrado
243,-8.320556,-45.296111,12182847.281927647,Cerrado
244,-8.335,-36.58,2436496.747762537,Caatinga
