Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
83364,31/01/2016,0,32,0.785489,1.54332,145.5,8.413978,,336.4,24.445161,85.370968,,-15.78,-56.06,Cerrado,11735752000.0
83364,29/02/2016,0,32,0.60905,1.54332,206.3,7.5,,206.0,24.37931,80.922414,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/03/2016,0,14,0.558693,1.54332,164.5,7.7822580000000015,,214.8,24.019354999999997,84.16129000000002,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/04/2016,0,5,0.46182700000000004,1.02888,230.1,6.053371,,108.5,22.716667,79.99137900000002,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/05/2016,0,14,0.459124,1.02888,193.6,5.967741999999999,,7.9,20.235484,84.798387,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/06/2016,0,14,0.49709899999999996,1.54332,193.2,5.617978,,18.5,17.006897,83.525,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/07/2016,0,14,0.645908,1.54332,296.4,2.255435,,0.0,14.680645000000002,68.766129,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/08/2016,0,14,0.631867,1.54332,229.4,3.994565,,98.0,17.625806,66.766667,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/09/2016,0,14,0.651624,1.54332,197.0,5.013889,,30.1,19.27,69.208333,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/10/2016,0,32,0.748796,2.05776,214.7,6.513889,,156.6,22.16,71.966667,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/11/2016,0,14,0.6573399999999999,2.5722,178.5,7.916666999999999,,200.0,23.016667,80.366667,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/12/2016,0,32,0.779957,1.54332,160.8,7.997312,,220.6,23.687097,81.05833299999998,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/01/2017,0,32,0.41956499999999997,1.5,162.7,8.413043,,153.6,23.406451999999998,81.766129,,-15.78,-56.06,Cerrado,11735752000.0
83364,28/02/2017,0,32,0.4809520000000001,1.6,135.8,8.571429,,322.1,23.192857,84.91964300000002,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/03/2017,0,32,0.463441,1.5,170.1,7.989247,,191.3,23.741935,80.959677,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/04/2017,0,32,0.507778,1.6,209.7,7.366667,,47.0,22.72666700000001,83.891667,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/05/2017,0,32,0.448387,1.5,203.0,6.795699000000001,,28.6,22.273332999999997,82.5,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/06/2017,0,0,0.363333,2.3,234.0,4.9,,0.0,17.35,77.9,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/07/2017,0,0,0.466667,1.5,297.4,2.322581,,0.0,13.448387,66.41129000000001,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/08/2017,0,0,0.386022,1.5,251.6,4.483516000000002,,1.6,19.025806,64.879032,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/09/2017,0,14,0.36,1.5,232.0,4.188889,,9.6,20.22,64.5,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/10/2017,0,32,0.51978,1.8,177.2,6.923077,,94.0,22.236667,73.7,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/11/2017,0,32,0.589888,1.8,193.1,7.808988999999999,,146.0,23.727586,76.439655,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/12/2017,0,32,0.5580649999999999,1.5,160.0,8.741935,,322.1,23.777419000000002,80.927419,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/01/2018,0,32,0.517204,3.4,179.7,8.27957,,223.6,23.693333,82.653226,,-15.78,-56.06,Cerrado,11735752000.0
83364,28/02/2018,0,32,0.415476,1.5,148.8,8.488095,,159.5,23.803570999999998,82.901786,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/03/2018,0,5,0.42043,2.3,162.1,8.376344,,161.1,24.058065,84.491935,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/04/2018,0,0,0.28764,1.5,199.0,6.280899,,156.2,22.31,84.456897,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/05/2018,0,0,0.370652,1.5,176.0,4.358696,,26.2,18.996774,78.725806,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/06/2018,0,0,0.4834770000000001,1.54332,198.4,5.247222,,5.1,16.436667,81.1,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/07/2018,0,0,0.6190180000000001,1.54332,247.1,2.815934,,1.3,15.006667000000002,70.133333,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/08/2018,0,14,0.654233,1.54332,222.5,5.026882,,4.6,16.816129,65.879032,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/09/2018,0,32,0.668772,2.05776,221.2,5.138889,,42.5,20.271429,65.741667,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/10/2018,0,32,0.654233,1.54332,151.1,7.296196000000001,,155.7,23.383871,76.966667,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/11/2018,0,32,0.678125,1.54332,155.6,7.7272729999999985,,276.0,23.724138,81.560345,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/12/2018,0,32,0.627504,2.05776,201.4,7.197802,,157.4,23.143333,80.15,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/01/2019,0,32,0.4808,2.1,175.9,7.48913,,193.4,22.912903,81.346774,,-15.78,-56.06,Cerrado,11735752000.0
83364,28/02/2019,0,32,0.543373,3.7,197.6,7.855422,,298.8,23.248148,82.410714,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/03/2019,0,32,0.451613,1.5,223.2,7.096774000000001,,195.8,23.225806,82.612903,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/04/2019,0,0,0.5346,3.6010800000000005,160.9,7.4583330000000005,,239.0,23.131999999999998,86.466667,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/05/2019,0,0,0.44733900000000004,1.54332,213.2,5.217391,,55.9,20.057143,84.608333,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/06/2019,0,0,0.295556,3.3,235.1,4.211111,,0.7,17.163332999999998,77.458333,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/07/2019,0,0,0.553161,3.08664,251.1,3.916667,,7.7,15.306451999999998,73.395161,,-15.78,-56.06,Cerrado,11735752000.0
83364,31/08/2019,0,0,0.41290299999999996,1.6,228.8,4.344086,,3.9,17.432257999999994,63.241935,,-15.78,-56.06,Cerrado,11735752000.0
83364,30/09/2019,0,32,0.536667,1.3,216.3,3.235955,,51.4,21.97666700000001,56.533333,,-15.78,-56.06,Cerrado,11735752000.0
