Latitude  (graus) : -8.96
Longitude (graus) : -48.18
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;TempMinimaMedia;UmidadeRelativaMedia;
82863;31/01/2016;0000;0;1.617561;9;116.8;7.836022;;585.8;23.432258;86.725806;
82863;29/02/2016;0000;0;1.419104;20;239.5;4.416667;;32.8;23.772414;72.465517;
82863;31/03/2016;0000;0;1.242459;6;168.9;7.44086;;248.8;23.832258;81.943548;
82863;30/04/2016;0000;0;0.949258;6;173.8;6.025;;142.6;23.623333;79.358333;
82863;31/05/2016;0000;0;1.066069;5;233.8;3.776882;;17.1;22.732258;74.298387;
82863;30/06/2016;0000;0;1.837826;7;242.5;2.625;;30.4;21.27;70.883333;
82863;31/07/2016;0000;0;2.119522;8;291.4;0.747312;;0;18.774194;60.153226;
82863;31/08/2016;0000;0;2.011684;9;292.1;1.790323;;0;20.470968;52.443548;
82863;30/09/2016;0000;0;1.691456;10;193.4;5.013889;;96.5;22.716667;61.35;
82863;31/10/2016;0000;0;1.895578;10;227.6;5.384409;;115.7;23.335484;67.669355;
82863;30/11/2016;0000;0;1.380345;6;182.2;6.083333;;228.8;23.51;74.608333;
82863;31/12/2016;0000;0;1.427156;10.2888;173.6;6.548295;;174;23.474194;77.806452;
82863;31/01/2017;0000;0;0.984682;6;149.1;6.983871;;289.3;22.429032;83.629032;
82863;28/02/2017;0000;0;1.217724;7;117.6;7.967262;;415.8;22.553571;85.071429;
82863;31/03/2017;0000;0;1.178254;6;182.6;7.266129;;255.7;23.132258;82.483871;
82863;30/04/2017;0000;0;1.165182;8;199.8;5.916667;;202.7;23.456667;80.85;
82863;31/05/2017;0000;0;1.196964;6;258.9;3.206989;;9.7;23.232258;75.475806;
82863;30/06/2017;0000;0;1.960369;8;258;1.841667;;31.4;19.736667;69.641667;
82863;31/07/2017;0000;14;2.915842;9;288.8;1.172043;;0;18.035484;59.395161;
82863;31/08/2017;0000;0;1.988649;10;305.3;1.08871;;0;20.267742;53.991935;
82863;30/09/2017;0000;0;3.000963;9;288.9;1.441667;;0;21.513333;43.591667;
82863;31/10/2017;0000;0;1.843368;9;202;4.586022;;33.2;23.741935;57.782258;
82863;30/11/2017;0000;0;1.480196;8;137.1;6.991667;;200.2;23.576667;76.216667;
82863;31/12/2017;0000;0;1.463428;14;139.3;7.497283;;392.1;22.96129;82.354839;
82863;31/01/2018;0000;0;1.471409;8.23104;173.1;6.923077;;252.6;22.480645;81.33871;
82863;28/02/2018;0000;0;1.218733;6.17328;133.7;7.314815;;185;23.039286;84.142857;
82863;31/03/2018;0000;0;1.166064;7.20216;174.9;7.122093;;314.6;23.53;82.080645;
82863;30/04/2018;0000;0;1.246088;6.17328;157.1;6.988636;;296.5;23.34;80.883333;
82863;31/05/2018;0000;0;1.471409;8.23104;244.3;3.682796;;1.1;22.541935;71.314516;
82863;30/06/2018;0000;0;2.246388;9.25992;268.3;1.638889;;0;19.85;64.266667;
82863;31/07/2018;0000;0;1.792243;7.20216;284;1.370968;;0;18.925806;57.677419;
82863;31/08/2018;0000;0;1.692674;8.23104;261.9;2.728495;;8.3;20.880645;54.927419;
82863;30/09/2018;0000;0;1.77196;9.25992;186.2;4.287791;;50.1;23.1;58.966667;
82863;31/10/2018;0000;0;1.825432;8.23104;194.6;5.258621;;143.3;23.554839;74.5;
82863;30/11/2018;0000;0;2.274968;14.40432;144.5;7.180233;;136.9;23.726667;77.091667;
82863;31/12/2018;0000;0;1.582041;8.23104;132.6;6.931818;;194.8;22.95;77.435484;
82863;31/01/2019;0000;0;1.620763;17.49096;166.6;6.931818;;198.4;22.835484;81.467742;
82863;28/02/2019;0000;0;1.604563;14.40432;139.1;7.373418;;135.8;23.121429;81.830357;
82863;31/03/2019;0000;0;1.460346;9.25992;166;6.736111;;279.7;23.622581;83.209677;
82863;30/04/2019;0000;0;0.97172;6.17328;177.5;6.063218;;283.2;23.51;82.5;
82863;31/05/2019;0000;0;1.095259;6.17328;228.9;3.360215;;116.1;23.235484;79.685484;
82863;30/06/2019;0000;0;2.2864;10.2888;270.7;1.819444;;0.1;20.79;67.583333;
82863;31/07/2019;0000;0;2.256898;10.2888;276;2.056452;;0;20.167742;62.41129;
82863;31/08/2019;0000;0;2.456036;12.34656;295.9;1.827957;;0;19.883871;52.846774;
82863;30/09/2019;0000;0;2.240672;7.20216;263.1;2.55618;;28.7;22.293333;53.216667;
