Latitude  (graus) : -14.93
Longitude (graus) : -46.25
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;TempMaximaMedia;TempMinimaMedia;UmidadeRelativaMedia;
83334;31/01/2016;0000;36;1.634409;4;103.7;8.827957;;425.1;28.587097;20.412903;81.366667;
83334;29/02/2016;0000;0;1.183908;3;249.5;5.735632;;111.8;32.303448;20.331034;62.034483;
83334;31/03/2016;0000;14;1.354839;4;228.2;5.956989;;111;;20.658065;66.685484;
83334;30/04/2016;0000;0;1.344444;4;257.6;4.522222;;27.6;;19.706667;55.575;
83334;31/05/2016;0000;14;1.451613;4;242.7;3.83871;;0;;18.270968;55.395161;
83334;30/06/2016;0000;14;1.511111;4;219.7;3.544444;;4.2;;16.366667;54.116667;
83334;31/07/2016;0000;14;1.729032;4;271.5;2.634409;;0;;15.535484;48.258065;
83334;31/08/2016;0000;14;1.580645;4;198.3;3.408602;;0;;16.896774;45.056452;
83334;31/10/2016;0000;0;1.480772;5;243;5.915761;;61.2;;20.496774;53.669355;
83334;30/11/2016;0000;0;1.488889;4;155.1;7.733333;;271.2;;20.08;69.833333;
83334;31/12/2016;0000;0;1.16129;4;192.5;7.387097;;186.8;;19.851613;66.391667;
83334;31/01/2017;0000;0;1.032258;5;256.6;6.236559;;151.6;;19.832258;63.314516;
83334;28/02/2017;0000;0;1.130952;3;126.1;8.380952;;217.1;;19.614286;75.133929;
83334;31/03/2017;0000;0;1.064516;4;215.2;6.430108;;203.2;;19.832258;64.516129;
83334;30/04/2017;0000;14;1.366667;3;235.6;5.566667;;14.2;;19.78;62.916667;
83334;31/05/2017;0000;0;1.16129;3;227.8;4.526882;;14;;18.270968;61.266129;
83334;30/06/2017;0000;14;1.577778;4;244.7;3.488889;;0;;16.52;53.016667;
83334;31/07/2017;0000;14;2.129032;4;257.4;3.215054;;0;;14;48.967742;
83334;31/08/2017;0000;14;1.419355;4;268.8;1.645161;;0;;15.23871;37.645161;
83334;31/10/2017;0000;0;1.402174;4;250.7;4.5;;27.4;;19.832258;39.233871;
83334;30/11/2017;0000;0;0.977778;3;132.1;8.044444;;229.1;;19.806667;72.941667;
83334;31/12/2017;0000;0;1.054839;4;128;7.879032;;291.9;;19.645161;72.572581;
83334;31/01/2018;0000;0;0.731183;2;197.9;6.88172;;174.5;;19.806452;66.290323;
83334;28/02/2018;0000;0;0.988095;3;149.6;7.258929;;447.9;;19.292857;75.508929;
83334;31/03/2018;0000;0;0.88172;3;211;6.655914;;144.7;;19.845161;72.362903;
83334;30/04/2018;0000;14;1.355556;4;169.5;6.7;;115.3;;18.64;68.941667;
83334;31/05/2018;0000;14;1.602151;4;265.4;3.612903;;11.4;;16.729032;58.225806;
83334;30/06/2018;0000;0;1.155556;3;242.8;2.788889;;0;;15.766667;53.108333;
83334;31/07/2018;0000;14;1.182796;4;262.8;2.010753;;0;;14.529032;49.217742;
83334;31/08/2018;0000;0;1.150538;4;239.1;3.989247;;25.7;;17.193548;47.637097;
83334;31/10/2018;0000;0;1.173913;4;178.4;6.836957;;109.8;;21.2;56.548387;
83334;30/11/2018;0000;0;0.788889;3;106.7;8.522222;;187.4;;19.613333;74.333333;
83334;31/12/2018;0000;;1.184193;3.08664;;;;86.4;;19.346667;74.883333;
83334;28/02/2019;0000;0;1.193467;4;169.6;7.153614;;156.4;;20.385714;70.035714;
83334;31/03/2019;0000;0;1.053763;3;174.8;7.333333;;283.3;;19.845161;74.241935;
83334;30/04/2019;0000;0;0.855556;3;186.4;6.566667;;152.8;;19.733333;72.325;
83334;31/05/2019;0000;14;1.290323;3;230.1;4.698925;;12.6;;19.254839;64.040323;
83334;30/06/2019;0000;14;1.733333;3;201.8;3.933333;;0;;16.133333;55.141667;
83334;31/07/2019;0000;14;1.462366;4;225;2.795699;;0;;14.348387;47.91129;
83334;31/08/2019;0000;14;1.591398;4;195.6;3.752688;;0.1;;16.180645;42.959677;
