Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
83097,31/01/2016,0,,,,181.7,5.4166669999999995,,100.2,23.919355,71.83064499999998,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,29/02/2016,0,,,,233.9,4.238506,,25.3,23.562069,71.017241,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/03/2016,0,,,,250.9,4.1263440000000005,,76.6,24.116129,69.217742,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/04/2016,0,,,,195.4,4.361111,,58.2,23.353333,73.341667,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/05/2016,0,,,,183.1,5.013587,,81.1,22.535484,76.05645200000002,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/06/2016,0,,,,201.6,4.444444,,80.3,21.64,77.8,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/07/2016,0,,,,207.7,4.1666669999999995,,64.5,20.235484,77.548387,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/08/2016,0,,,,223.8,4.301075,,37.1,19.883333,75.540323,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/09/2016,0,,,,198.2,4.0416669999999995,,36.0,20.813333,72.375,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/10/2016,0,,,,237.9,3.3064519999999997,,13.3,22.596774,66.040323,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/11/2016,0,,,,227.2,3.347222,,1.2,23.19,64.833333,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/12/2016,0,,,,253.9,3.7365589999999997,,21.6,23.73871,64.064516,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/01/2017,0,,,,265.3,3.774194,,2.7,23.63871,62.508065,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,28/02/2017,0,,,,211.7,4.107143,,6.6,23.6,63.964286,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/03/2017,0,,,,220.7,4.268816999999999,,9.6,24.019354999999997,66.451613,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/04/2017,0,,,,192.6,4.696629,,136.8,23.973333,73.05833299999998,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/05/2017,0,,,,164.8,5.709677,,348.7,22.735484,79.024194,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/06/2017,0,,,,133.2,6.322222,,258.5,21.966667,84.275,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/07/2017,0,,,,142.9,6.16129,,174.0,20.629032000000002,82.282258,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/08/2017,0,,,,158.0,5.236559,,92.2,20.326667,81.75,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/09/2017,0,,,,159.9,5.819444,,135.6,20.786667,80.95,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/10/2017,0,,,,159.0,4.610215,,22.1,21.367742,75.66935500000002,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/11/2017,0,,,,182.3,3.583333,,0.9,22.133333,68.15,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/12/2017,0,,,,142.5,3.991935,,5.1,23.56774200000001,67.870968,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/01/2018,0,,,,196.9,4.637097,,16.3,23.522581,67.225806,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,28/02/2018,0,,,,179.9,4.419643,,66.5,23.942857,72.11607099999998,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/03/2018,0,,,,218.8,3.8575269999999997,,42.0,24.064516,70.290323,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/04/2018,0,,,,176.3,4.944444,,44.6,22.54666700000001,73.30833299999998,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/05/2018,0,,,,196.1,4.811828,,100.1,21.877419,80.233871,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/06/2018,0,,,,183.2,4.472222,,94.6,20.573332999999998,82.216667,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/07/2018,0,,,,170.5,5.0815220000000005,,65.6,20.226667000000006,81.5,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/08/2018,0,,,,230.0,3.629032,,12.8,19.83871,74.258065,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/09/2018,0,,,,165.7,3.9444440000000003,,13.8,20.663332999999998,73.56666700000002,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/10/2018,0,,,,215.1,2.889785,,1.2,22.593548000000002,68.120968,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/11/2018,0,,,,182.1,4.319444,,10.9,23.0,69.741667,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/12/2018,0,,,,208.2,3.7228260000000004,,30.4,23.374194,68.30645200000001,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/01/2019,0,,,,196.7,3.870968,,30.4,23.096774,69.08870999999999,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,28/02/2019,0,,,,209.0,4.2708330000000005,,21.6,24.389286,71.66964300000002,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/03/2019,0,,,,226.4,4.206989,,137.2,24.019354999999997,76.129032,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/04/2019,0,,,,200.4,4.472222,,52.4,23.986667,76.675,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/05/2019,0,,,,230.5,3.7365589999999997,,51.7,23.022581,75.709677,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/06/2019,0,,,,141.3,5.4915730000000025,,126.7,21.54666700000001,84.516667,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/07/2019,0,,,,156.3,5.47043,,154.5,21.041935000000002,85.08064499999998,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,31/08/2019,0,,,,194.6,4.758065,,52.1,19.977419,82.862903,,-10.21,-36.84,Mata Atlântica,95041000.0
83097,30/09/2019,0,,,,113.0,4.845505999999999,,31.6,20.713333,75.913793,,-10.21,-36.84,Mata Atlântica,95041000.0
