Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude
82480,31/01/2016,0,36,1.6408599999999998,3.6,140.1,6.505376,,148.6,23.993548,74.06666700000001,,"-4.26
","-41.78
"
82480,29/02/2016,0,9,1.6517240000000002,6.1,196.4,4.528736,,161.9,23.317241,75.018519,,"-4.26
","-41.78
"
82480,31/03/2016,0,36,1.47326,4.11552,210.5,5.080645,,375.7,23.780645,81.653226,,"-4.26
","-41.78
"
82480,30/04/2016,0,14,1.3947040000000002,5.1444,215.8,4.0,,108.5,23.64,77.866667,,"-4.26
","-41.78
"
82480,31/05/2016,0,36,1.465036,3.08664,256.5,2.607527,,72.6,23.28,77.80645200000001,,"-4.26
","-41.78
"
82480,30/06/2016,0,18,1.6690720000000001,4.62996,257.5,2.319444,,15.6,22.166667,66.4,,"-4.26
","-41.78
"
82480,31/07/2016,0,36,1.788291,4.62996,264.5,1.150794,,6.3,21.174194,62.5,,"-4.26
","-41.78
"
82480,31/08/2016,0,14,2.05776,5.6588400000000005,290.8,1.397849,,4.2,21.609676999999998,50.233871,,"-4.26
","-41.78
"
82480,30/09/2016,0,36,2.32365,5.1444,288.0,2.3455060000000003,,9.7,22.72,51.808333000000005,,"-4.26
","-41.78
"
82480,31/10/2016,0,36,2.4117830000000002,5.6588400000000005,289.9,2.0161290000000003,,0.0,23.26129,46.862903,,"-4.26
","-41.78
"
82480,30/11/2016,0,36,2.3756720000000002,4.62996,286.8,2.347222,,2.6,24.186667,49.283333,,"-4.26
","-41.78
"
82480,31/12/2016,0,36,2.389657,5.1444,211.4,2.7620970000000002,,39.1,23.593548000000002,66.358333,,"-4.26
","-41.78
"
82480,31/01/2017,0,36,1.901075,5.0,197.3,5.494624,,64.9,23.658065,69.241667,,"-4.26
","-41.78
"
82480,28/02/2017,0,36,1.740476,5.0,160.7,5.880952,,279.6,23.2,78.07142900000001,,"-4.26
","-41.78
"
82480,31/03/2017,0,36,1.129348,3.3,181.3,6.586957000000001,,388.8,22.980645000000003,86.458333,,"-4.26
","-41.78
"
82480,30/04/2017,0,36,1.477778,5.0,191.3,5.322222,,287.9,23.2,85.458333,,"-4.26
","-41.78
"
82480,31/05/2017,0,36,1.482796,3.8,232.7,3.924731,,147.2,23.174194,81.814516,,"-4.26
","-41.78
"
82480,30/06/2017,0,14,1.415556,5.0,246.7,2.688889,,100.5,,68.05833299999999,,"-4.26
","-41.78
"
82480,31/07/2017,0,18,2.273016,5.1,265.9,2.619048,,52.8,,,,"-4.26
","-41.78
"
82480,31/08/2017,0,14,1.704839,3.6,288.4,2.274194,,33.9,,,,"-4.26
","-41.78
"
82480,30/09/2017,0,14,2.840678,6.1,308.1,2.3833330000000004,,0.2,,,,"-4.26
","-41.78
"
82480,31/10/2017,0,9,2.870968,5.8,280.7,2.806452,,34.3,,,,"-4.26
","-41.78
"
82480,30/11/2017,0,9,2.0966669999999996,4.6,272.8,3.5333330000000003,,8.2,,,,"-4.26
","-41.78
"
82480,31/12/2017,0,36,2.404839,5.0,234.8,2.758065,,19.1,23.907142999999998,61.87069,,"-4.26
","-41.78
"
82480,31/01/2018,0,36,1.920652,6.6,178.4,5.73913,,108.7,23.045161,69.94354799999999,,"-4.26
","-41.78
"
82480,28/02/2018,0,36,1.520988,5.8,134.4,7.285714,,398.9,22.878571,83.276786,,"-4.26
","-41.78
"
82480,31/03/2018,0,36,1.544086,5.5,213.1,5.096774,,175.8,23.251613,82.975806,,"-4.26
","-41.78
"
82480,30/04/2018,0,14,1.3808989999999999,5.0,157.8,6.404494000000001,,261.8,22.933332999999998,85.50862099999999,,"-4.26
","-41.78
"
82480,31/05/2018,0,14,1.230108,3.3,183.1,4.591398000000001,,73.5,22.883871,77.870968,,"-4.26
","-41.78
"
