Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude
82689,31/01/2016,0,9,2.101075,4.3,213.1,6.677419,,184.1,32.93871,23.658065,79.5,"-6.75
","-38.21
"
82689,29/02/2016,0,9,2.009195,4.6,277.0,5.241379,,30.7,34.272414000000005,22.617241,74.785714,"-6.75
","-38.21
"
82689,31/03/2016,0,9,1.839721,5.1444,294.3,5.188172,,308.4,34.419354999999996,23.841935,78.379032,"-6.75
","-38.21
"
82689,30/04/2016,0,9,1.722507,4.11552,273.3,4.452247,,115.1,32.736667,22.47931,81.69166700000001,"-6.75
","-38.21
"
82689,31/05/2016,0,14,1.7645849999999998,4.11552,286.4,4.086022,,30.6,34.145161,21.816129,74.346774,"-6.75
","-38.21
"
82689,30/06/2016,0,14,2.297832,5.1444,279.0,3.083333,,10.1,34.356667,20.986207,68.18333299999999,"-6.75
","-38.21
"
82689,31/07/2016,0,14,2.964945,7.202160000000001,310.4,2.540323,,0.5,34.393547999999996,20.912903,59.056452,"-6.75
","-38.21
"
82689,31/08/2016,0,14,2.765806,5.6588400000000005,338.2,1.2096770000000001,,0.0,35.024138,21.096667,57.782258,"-6.75
","-38.21
"
82689,30/09/2016,0,9,2.532188,5.6588400000000005,326.3,2.361111,,0.0,36.25,22.416667,58.191667,"-6.75
","-38.21
"
82689,31/10/2016,0,9,3.247057,6.17328,339.1,2.150538,,11.9,36.954839,23.719355,53.23387099999999,"-6.75
","-38.21
"
82689,30/11/2016,0,9,3.3324279999999997,6.68772,329.4,2.902778,,0.0,36.851724,24.396667,53.75833299999999,"-6.75
","-38.21
"
82689,31/12/2016,0,9,2.8496509999999997,6.17328,262.4,4.873596,,10.0,35.996552,24.713333,58.344828,"-6.75
","-38.21
"
82689,31/01/2017,0,9,2.270968,4.6,297.7,5.741935,,104.1,36.193548,24.580645,63.275,"-6.75
","-38.21
"
82689,28/02/2017,0,14,1.8035709999999998,5.5,240.5,6.797619,,191.4,33.439285999999996,23.646429,77.79464300000001,"-6.75
","-38.21
"
82689,31/03/2017,0,9,1.4591399999999999,3.8,250.1,5.892473000000001,,139.4,32.596773999999996,23.464516,83.629032,"-6.75
","-38.21
"
82689,30/04/2017,0,14,2.07,5.5,275.1,5.044444,,68.9,32.71,23.163332999999998,79.833333,"-6.75
","-38.21
"
82689,31/05/2017,0,18,2.1462369999999997,5.3,242.4,5.2258059999999995,,55.6,33.174194,22.6,77.258065,"-6.75
","-38.21
"
82689,30/06/2017,0,14,2.697778,5.8,243.0,5.011111,,50.4,32.076667,21.04,72.675,"-6.75
","-38.21
"
82689,31/07/2017,0,14,2.952688,5.8,210.5,6.010753,,73.1,30.264515999999997,20.548386999999998,71.217742,"-6.75
","-38.21
"
82689,31/08/2017,0,14,3.058065,5.8,322.3,2.376344,,0.0,34.56129,21.454839,60.379031999999995,"-6.75
","-38.21
"
82689,30/09/2017,0,14,3.8844440000000002,7.0,321.1,2.3444439999999998,,0.0,35.266667,22.64,51.766667,"-6.75
","-38.21
"
82689,31/10/2017,0,9,3.643011,6.5,333.7,2.989247,,0.0,36.522581,23.667742,50.395161,"-6.75
","-38.21
"
82689,30/11/2017,0,9,3.071111,6.6,301.5,3.6,,0.4,36.476667,24.05,58.275,"-6.75
","-38.21
"
82689,31/12/2017,0,9,3.21828,5.6,289.8,5.010753,,1.0,36.403226000000004,24.193548,59.104839,"-6.75
","-38.21
"
82689,31/01/2018,0,5,2.6827959999999997,9.1,250.9,6.913978,,62.4,34.996774,23.916129,66.375,"-6.75
","-38.21
"
82689,28/02/2018,0,9,1.8869049999999998,4.3,225.6,6.9166669999999995,,322.9,33.010714,23.367857,80.035714,"-6.75
","-38.21
"
82689,31/03/2018,0,9,2.073118,6.3,277.6,5.548387,,89.5,32.758065,23.570968,80.08064499999999,"-6.75
","-38.21
"
82689,30/04/2018,0,9,1.626667,4.0,207.3,6.311111,,267.8,30.74,22.623333,87.141667,"-6.75
","-38.21
"
82689,31/05/2018,0,14,2.044086,4.6,268.2,5.182796,,19.1,31.451613000000002,21.348387,80.459677,"-6.75
","-38.21
"
82689,30/06/2018,0,14,2.547778,6.3,267.2,3.1333330000000004,,10.8,32.73,19.92,71.008333,"-6.75
","-38.21
"
82689,31/07/2018,0,14,2.594624,4.8,285.2,3.397849,,0.0,33.867742,21.168966,64.185484,"-6.75
","-38.21
"
82689,31/08/2018,0,14,2.68172,5.1,329.0,2.225806,,0.0,34.961290000000005,21.612903,60.129031999999995,"-6.75
","-38.21
"
82689,30/09/2018,0,9,3.214607,6.3,322.6,2.3,,0.0,36.013333,22.003332999999998,56.858332999999995,"-6.75
","-38.21
"
82689,31/10/2018,0,9,2.692473,5.0,307.0,2.956989,,0.0,36.603333,23.806452,60.008065,"-6.75
","-38.21
"
82689,30/11/2018,0,9,3.024444,6.3,298.3,3.777778,,6.3,36.772414000000005,24.25,58.708332999999996,"-6.75
","-38.21
"
82689,31/12/2018,0,9,2.296774,7.1,276.8,5.83871,,131.8,34.222581,23.474194,72.25,"-6.75
","-38.21
"
82689,31/01/2019,0,9,2.1225810000000003,8.6,276.8,6.258065,,109.2,34.448387,23.2,75.858333,"-6.75
","-38.21
"
82689,28/02/2019,0,9,1.7707650000000001,6.17328,236.5,6.580357000000001,,157.8,33.717857,23.467857000000002,80.9375,"-6.75
","-38.21
"
82689,31/03/2019,0,9,1.8088369999999998,7.202160000000001,247.7,6.88172,,244.0,33.316129,23.096774,81.16129000000001,"-6.75
","-38.21
"
82689,30/04/2019,0,9,1.749096,5.6588400000000005,274.4,5.944444,,139.6,32.5,23.683332999999998,83.616667,"-6.75
","-38.21
"
