Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude
82784,31/01/2016,0,0.0,0.291398,1.6,158.0,7.3763440000000005,,231.1,31.958065,21.863332999999997,74.217742,"-7.31
","-39.3
"
82784,29/02/2016,0,0.0,0.524138,1.6,252.4,3.5,,60.9,33.165517,20.727586,77.60714300000001,"-7.31
","-39.3
"
82784,31/03/2016,0,0.0,0.141056,1.54332,234.4,5.967741999999999,,198.5,33.377419,22.206452,78.129032,"-7.31
","-39.3
"
82784,30/04/2016,0,0.0,0.6196659999999999,3.08664,262.8,4.630682,,33.5,32.84,21.262069,74.05,"-7.31
","-39.3
"
82784,31/05/2016,0,0.0,0.6306039999999999,3.08664,244.0,4.38172,,30.0,33.4,20.883871,66.645161,"-7.31
","-39.3
"
82784,30/06/2016,0,14.0,1.375693,7.7166,235.5,4.199438,,17.6,32.637931,19.823332999999998,64.0,"-7.31
","-39.3
"
82784,31/07/2016,0,14.0,1.548912,5.1444,267.6,2.637363,,0.0,33.22,19.567742000000003,50.6,"-7.31
","-39.3
"
82784,31/08/2016,0,14.0,1.3587930000000001,5.1444,300.4,1.4809780000000001,,0.0,34.680645,19.322581,45.919354999999996,"-7.31
","-39.3
"
82784,30/09/2016,0,14.0,1.188928,4.62996,290.3,3.083333,,3.1,35.576667,21.01,45.658333,"-7.31
","-39.3
"
82784,31/10/2016,0,9.0,1.1727020000000001,3.6010800000000005,303.2,3.8037629999999996,,0.0,36.722581,21.806667,44.072581,"-7.31
","-39.3
"
82784,30/11/2016,0,0.0,0.988418,3.08664,279.6,4.325843,,0.0,36.316666999999995,23.026667,43.408333,"-7.31
","-39.3
"
82784,31/12/2016,0,0.0,0.9729629999999999,3.08664,255.3,5.577957,,69.1,35.61,22.470968,52.975806000000006,"-7.31
","-39.3
"
82784,31/01/2017,0,0.0,0.516129,1.6,235.9,6.419355,,198.8,34.383871,21.890323000000002,62.830645,"-7.31
","-39.3
"
82784,28/02/2017,0,0.0,0.45535699999999996,1.6,181.1,5.589286,,222.0,31.785714000000002,21.453571,84.35714300000001,"-7.31
","-39.3
"
82784,31/03/2017,0,0.0,0.095161,1.6,192.9,6.290323,,166.3,30.932258,21.145160999999998,86.564516,"-7.31
","-39.3
"
82784,30/04/2017,0,0.0,0.651111,3.4,252.3,4.711111,,100.1,31.203333,20.69,76.583333,"-7.31
","-39.3
"
82784,31/05/2017,0,0.0,0.845161,3.4,201.0,5.397849,,24.2,31.683871000000003,20.809677,69.91935500000001,"-7.31
","-39.3
"
82784,30/06/2017,0,14.0,1.22,3.4,216.1,4.977778,,10.8,30.883333,20.226667000000003,67.0,"-7.31
","-39.3
"
82784,31/07/2017,0,14.0,1.568817,5.4,179.3,6.236559,,2.7,29.722580999999998,19.141935,63.17741899999999,"-7.31
","-39.3
"
82784,31/08/2017,0,14.0,1.148387,3.3,275.0,2.741935,,0.0,33.622581,19.077419,55.98387099999999,"-7.31
","-39.3
"
82784,30/09/2017,0,14.0,1.6277780000000002,3.6,291.8,3.233333,,0.0,33.8,20.076667,56.24166700000001,"-7.31
","-39.3
"
82784,31/10/2017,0,14.0,0.969892,1.6,307.5,3.623656,,5.9,35.925806,21.351613,53.387097,"-7.31
","-39.3
"
82784,30/11/2017,0,0.0,0.6588890000000001,1.6,258.0,5.122222,,101.3,35.693333,22.066667000000002,59.766667000000005,"-7.31
","-39.3
"
82784,31/12/2017,0,0.0,0.330108,1.6,238.4,6.344086,,57.1,34.890322999999995,21.906451999999998,67.790323,"-7.31
","-39.3
"
82784,31/01/2018,0,0.0,0.334409,3.4,209.4,6.752688,,159.7,32.887097,21.135483999999998,74.395161,"-7.31
","-39.3
"
82784,28/02/2018,0,0.0,0.353571,1.6,170.6,6.339286,,330.3,31.607143,20.478571,90.423077,"-7.31
","-39.3
"
82784,31/03/2018,0,0.0,0.406667,1.6,199.3,5.45,,181.1,31.006666999999997,20.746667000000002,90.07142900000001,"-7.31
","-39.3
"
82784,30/04/2018,0,0.0,0.59,1.6,183.5,5.383333,,127.1,30.326666999999997,20.16,89.793103,"-7.31
","-39.3
"
82784,31/05/2018,0,,,,,,,0.0,,,,"-7.31
","-39.3
"
82784,30/06/2018,0,9.0,1.038983,1.8,252.3,2.254237,,0.0,31.206667,18.03,79.5,"-7.31
","-39.3
"
82784,31/07/2018,0,,0.72439,1.6,,,,0.0,32.055,18.533333,78.26315799999999,"-7.31
","-39.3
"
82784,31/08/2018,0,9.0,1.06129,1.6,292.0,1.419355,,0.0,33.870968,17.748387,74.5,"-7.31
","-39.3
"
82784,30/09/2018,0,9.0,1.131667,1.6,300.9,1.55,,0.0,34.763333,19.333333,68.0,"-7.31
","-39.3
"
82784,31/10/2018,0,0.0,0.737097,1.6,258.4,3.4838709999999997,,34.8,36.116129,21.212903,76.896552,"-7.31
","-39.3
"
82784,30/11/2018,0,9.0,0.88,1.6,256.1,4.933333,,51.2,35.933333000000005,22.11,81.10714300000001,"-7.31
","-39.3
"
82784,31/12/2018,0,0.0,0.7064520000000001,1.6,249.4,4.645161,,116.6,33.093548,20.312903,88.5,"-7.31
","-39.3
"
82784,31/01/2019,0,0.0,0.801613,1.6,302.7,5.548387,,70.4,35.863333000000004,19.874194,86.962963,"-7.31
","-39.3
"
82784,28/02/2019,0,0.0,0.841023,4.11552,201.8,5.363636,,97.2,34.655556,20.975,89.44444399999999,"-7.31
","-39.3
"
82784,31/03/2019,0,0.0,0.722021,2.05776,226.6,6.29386,,188.2,33.442857000000004,20.32069,91.32142900000001,"-7.31
","-39.3
"
82784,30/04/2019,0,0.0,0.6365109999999999,3.08664,209.2,4.915254,,155.3,32.648276,20.273332999999997,88.655172,"-7.31
","-39.3
"
82784,31/05/2019,0,9.0,1.203266,2.5722,220.1,4.131355999999999,,117.3,33.034483,19.44,91.655172,"-7.31
","-39.3
"
82784,30/06/2019,0,9.0,1.469829,2.5722,192.6,2.924107,,92.5,32.955556,17.582759,89.0,"-7.31
","-39.3
"
82784,31/07/2019,0,,1.6651610000000001,7.202160000000001,,,,0.0,30.988234999999996,17.33,80.588235,"-7.31
","-39.3
"
82784,30/09/2019,0,9.0,1.436549,2.05776,239.6,2.900943,,0.0,35.034615,20.821429000000002,75.423077,"-7.31
","-39.3
"
