Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude
83236,31/01/2016,0,5.0,1.25291,3.6010800000000005,140.6,7.096774000000001,,593.1,30.425806,22.048386999999998,,"-12.15
","-45
"
83236,29/02/2016,0,0.0,1.146208,6.17328,286.9,3.577586,,9.8,33.951724,20.941379,,"-12.15
","-45
"
83236,31/03/2016,0,23.0,0.879526,3.08664,280.9,4.395161,,81.1,34.074194,21.8,,"-12.15
","-45
"
83236,30/04/2016,0,,,,,,,10.2,,,,"-12.15
","-45
"
83236,31/05/2016,0,23.0,0.818044,4.62996,289.3,3.811475,,2.8,34.587097,18.558065,,"-12.15
","-45
"
83236,30/06/2016,0,23.0,1.2468629999999998,4.62996,291.2,3.395833,,2.4,33.676667,17.803333,,"-12.15
","-45
"
83236,31/07/2016,0,14.0,1.231283,5.1444,319.7,2.439516,,0.0,33.283871000000005,15.816129,,"-12.15
","-45
"
83236,31/08/2016,0,5.0,1.340917,4.62996,287.2,3.044355,,0.0,34.874194,17.590323,,"-12.15
","-45
"
83236,30/09/2016,0,5.0,2.075199,5.6588400000000005,236.0,4.1875,,15.5,35.546667,20.17,,"-12.15
","-45
"
83236,31/10/2016,0,5.0,1.9250009999999997,5.1444,281.0,3.870968,,95.8,35.264516,21.687097,,"-12.15
","-45
"
83236,30/11/2016,0,23.0,1.380414,4.62996,215.3,5.0,,120.1,33.416667,21.623333,,"-12.15
","-45
"
83236,31/12/2016,0,5.0,0.912716,3.08664,243.6,5.181451999999999,,106.3,32.722581,21.496774,,"-12.15
","-45
"
83236,31/01/2017,0,,1.1880950000000001,6.3,246.0,5.306451999999999,,19.5,34.43871,21.780645,,"-12.15
","-45
"
83236,28/02/2017,0,23.0,1.096429,4.7,143.0,6.821428999999999,,236.9,31.003571,21.707143,,"-12.15
","-45
"
83236,31/03/2017,0,23.0,0.896774,4.0,215.3,5.629032,,138.1,32.038709999999995,21.406451999999998,,"-12.15
","-45
"
83236,30/04/2017,0,23.0,0.918644,4.0,257.6,4.355932,,56.0,32.482759,20.971429,,"-12.15
","-45
"
83236,31/05/2017,0,23.0,0.964516,4.8,279.5,3.5645160000000002,,2.8,33.7,19.3,,"-12.15
","-45
"
83236,30/06/2017,0,14.0,1.231667,4.2,297.3,2.7833330000000003,,0.0,33.173333,16.93,,"-12.15
","-45
"
83236,31/07/2017,0,14.0,1.8612900000000001,5.7,306.8,2.3870970000000002,,0.0,31.019354999999997,15.751613,,"-12.15
","-45
"
