Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude
83844,31/01/2016,0,,,,,6.978495,,268.9,22.364516000000002,79.290323,,"-25.53
","-48.51
"
83844,29/02/2016,0,,,,,8.022989,,550.6,23.641379,83.405172,,"-25.53
","-48.51
"
83844,31/03/2016,0,,,,,7.236559,,149.8,22.1,82.427419,,"-25.53
","-48.51
"
83844,30/04/2016,0,,,,,5.530556,,126.4,22.406667000000002,80.216667,,"-25.53
","-48.51
"
83844,31/05/2016,0,,,,,7.836022,,187.7,16.687097,87.120968,,"-25.53
","-48.51
"
83844,30/06/2016,0,,,,,6.8333330000000005,,115.5,12.31,85.083333,,"-25.53
","-48.51
"
83844,31/07/2016,0,,,,,6.841398,,85.8,13.522581,83.975806,,"-25.53
","-48.51
"
83844,31/08/2016,0,,,,,6.6666669999999995,,138.2,14.2,84.096774,,"-25.53
","-48.51
"
83844,30/09/2016,0,,,,,6.236111,,103.0,16.216667,78.2,,"-25.53
","-48.51
"
83844,31/10/2016,0,,,,,8.561828,,217.6,18.296774,82.766129,,"-25.53
","-48.51
"
83844,30/11/2016,0,,,,,7.736111,,105.5,19.276667,80.341667,,"-25.53
","-48.51
"
83844,31/12/2016,0,,,,,7.5268820000000005,,155.7,21.651613,82.0,,"-25.53
","-48.51
"
83844,31/01/2017,0,,,,,7.688172,,533.5,23.448387,81.040323,,"-25.53
","-48.51
"
83844,28/02/2017,0,,,,,6.535714,,234.7,23.360714,81.714286,,"-25.53
","-48.51
"
83844,31/03/2017,0,,,,,8.107527000000001,,415.4,21.696773999999998,85.91129000000001,,"-25.53
","-48.51
"
83844,30/04/2017,0,,,,,7.588889,,110.5,19.38,86.008333,,"-25.53
","-48.51
"
83844,31/05/2017,0,,,,,7.483871000000001,,171.9,18.496774,87.024194,,"-25.53
","-48.51
"
83844,30/06/2017,0,,,,,6.555556,,92.6,16.136667000000003,82.958333,,"-25.53
","-48.51
"
83844,31/07/2017,0,,,,,5.88172,,23.9,14.664516,84.120968,,"-25.53
","-48.51
"
83844,31/08/2017,0,,,,,7.462366,,82.5,16.164516,82.862903,,"-25.53
","-48.51
"
83844,30/09/2017,0,,,,,6.877778,,119.6,18.81,81.525,,"-25.53
","-48.51
"
83844,31/10/2017,0,,,,,8.096774,,244.2,18.874194,80.516129,,"-25.53
","-48.51
"
83844,30/11/2017,0,,,,,7.311111,,82.7,18.996667000000002,77.408333,,"-25.53
","-48.51
"
83844,31/12/2017,0,,,,,7.634409,,190.7,21.270968,79.637097,,"-25.53
","-48.51
"
83844,31/01/2018,0,,,,,7.989247,,429.8,22.290323,81.903226,,"-25.53
","-48.51
"
83844,28/02/2018,0,,,,,7.154762,,239.0,21.6,78.625,,"-25.53
","-48.51
"
83844,31/03/2018,0,,,,,8.043011,,416.9,22.422581,83.983871,,"-25.53
","-48.51
"
83844,30/04/2018,0,,,,,5.144444,,203.5,20.72,80.033333,,"-25.53
","-48.51
"
83844,31/05/2018,0,,,,,6.397849,,136.9,18.487097,81.903226,,"-25.53
","-48.51
"
83844,30/06/2018,0,,,,,7.855556,,77.0,15.476667,85.4,,"-25.53
","-48.51
"
83844,31/07/2018,0,,,,,7.11828,,16.3,15.051613,84.55645200000001,,"-25.53
","-48.51
"
83844,31/08/2018,0,,,,,7.193548,,22.7,14.616129,79.935484,,"-25.53
","-48.51
"
83844,30/09/2018,0,,,,,7.611111,,23.5,17.756667,83.633333,,"-25.53
","-48.51
"
83844,31/10/2018,0,,,,,8.580645,,194.8,18.541935000000002,83.870968,,"-25.53
","-48.51
"
83844,30/11/2018,0,,,,,8.422222,,93.8,20.046667000000003,78.916667,,"-25.53
","-48.51
"
83844,31/12/2018,0,,,,,6.150538,,132.7,22.141935,77.120968,,"-25.53
","-48.51
"
83844,31/01/2019,0,,,,,6.150538,,124.5,24.303226000000002,78.145161,,"-25.53
","-48.51
"
83844,28/02/2019,0,,,,,7.547619,,274.8,22.014286,82.5,,"-25.53
","-48.51
"
83844,31/03/2019,0,,,,,7.258064999999999,,168.8,21.980645000000003,84.177419,,"-25.53
","-48.51
"
83844,30/04/2019,0,,,,,6.811111,,132.4,21.453332999999997,83.475,,"-25.53
","-48.51
"
83844,31/05/2019,0,,,,,7.935484,,196.5,19.735484,86.975806,,"-25.53
","-48.51
"
83844,30/06/2019,0,,,,,5.7555559999999995,,88.3,17.236667,82.483333,,"-25.53
","-48.51
"
83844,31/07/2019,0,,,,,6.247312,,32.3,14.225806,82.604839,,"-25.53
","-48.51
"
83844,31/08/2019,0,,,,,7.440860000000001,,30.4,14.864516,82.709677,,"-25.53
","-48.51
"
83844,30/09/2019,0,,,,,8.566667,,121.5,15.893332999999998,87.508333,,"-25.53
","-48.51
"
