Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude
83377,31/01/2016,0,0,2.007119,7.0,107.9,8.513441,,397.6,27.112903000000003,18.56129,83.75,"-15.78
","-47.92
"
83377,29/02/2016,0,0,1.2558610000000001,7.0,234.1,5.66092,,84.8,30.172414,18.637931,68.301724,"-15.78
","-47.92
"
83377,31/03/2016,0,0,1.400334,9.0,196.5,6.537634,,150.6,29.322581,18.964516,71.58064499999999,"-15.78
","-47.92
"
83377,30/04/2016,0,0,1.63558,7.0,257.4,3.7,,11.0,29.696552,17.963333,55.641667000000005,"-15.78
","-47.92
"
83377,31/05/2016,0,0,1.0673110000000001,5.0,249.8,3.7096769999999997,,3.9,28.907407,16.651613,58.790323,"-15.78
","-47.92
"
83377,30/06/2016,0,0,1.8905610000000002,8.0,230.3,3.719444,,0.0,26.757143,14.627585999999999,53.99166700000001,"-15.78
","-47.92
"
83377,31/07/2016,0,0,1.7597720000000001,7.0,275.6,1.884409,,0.0,28.529032,14.680645000000002,45.443548,"-15.78
","-47.92
"
83377,31/08/2016,0,0,1.7560810000000002,6.0,260.1,3.6129029999999998,,20.9,29.606452,15.96129,46.080645000000004,"-15.78
","-47.92
"
83377,30/09/2016,0,0,1.690814,8.0,233.9,4.675,,55.9,31.633333,18.313333,43.366667,"-15.78
","-47.92
"
83377,31/10/2016,0,0,1.573619,6.0,203.6,6.096774,,83.7,30.251613,18.951613000000002,59.104839,"-15.78
","-47.92
"
83377,30/11/2016,0,0,1.494665,8.0,124.5,8.211111,,228.4,27.956667,18.4,75.8,"-15.78
","-47.92
"
83377,31/12/2016,0,0,1.368076,6.0,209.6,6.981183000000001,,156.1,28.787096999999996,18.258065,70.483871,"-15.78
","-47.92
"
83377,31/01/2017,0,0,1.340883,7.0,183.8,6.38172,,146.5,29.096774,18.6,70.153226,"-15.78
","-47.92
"
83377,28/02/2017,0,0,1.643889,8.0,127.6,7.806547999999999,,258.8,27.9,18.371429,76.848214,"-15.78
","-47.92
"
83377,31/03/2017,0,0,1.1751479999999999,6.0,202.7,6.177419,,177.2,29.1,18.26,71.532258,"-15.78
","-47.92
"
83377,30/04/2017,0,0,1.590814,5.0,228.4,5.263889,,26.7,28.493333000000003,18.67,67.091667,"-15.78
","-47.92
"
83377,31/05/2017,0,0,1.916152,7.0,227.8,4.456989,,64.3,27.309677,16.693548,65.33870999999999,"-15.78
","-47.92
"
83377,30/06/2017,0,14,2.3139990000000004,9.0,235.8,3.272222,,0.0,26.037931,14.99,58.25833299999999,"-15.78
","-47.92
"
83377,31/07/2017,0,14,3.055006,8.0,264.6,2.575269,,0.0,23.383871,12.770968,49.483871,"-15.78
","-47.92
"
83377,31/08/2017,0,5,2.389271,10.0,281.8,1.973118,,0.0,28.890323,14.93871,36.959677,"-15.78
","-47.92
"
83377,30/09/2017,0,14,3.5139989999999997,9.0,260.5,2.333333,,9.2,27.936667,16.93,39.433333000000005,"-15.78
","-47.92
"
83377,31/10/2017,0,0,2.882318,12.0,227.2,4.580645,,33.2,30.963333000000002,18.912903,42.201613,"-15.78
","-47.92
"
83377,30/11/2017,0,0,1.790517,6.0,124.3,8.047222,,319.7,26.666666999999997,18.343332999999998,75.5,"-15.78
","-47.92
"
83377,31/12/2017,0,0,1.577776,10.0,128.7,8.008065,,267.6,26.548386999999998,18.554839,77.44354799999999,"-15.78
","-47.92
"
83377,31/01/2018,0,0,1.7148,6.17328,193.5,7.069891999999999,,151.0,27.374194,18.012903,69.887097,"-15.78
","-47.92
"
83377,28/02/2018,0,0,1.8801560000000002,8.23104,158.7,7.544642999999999,,272.0,26.842857000000002,18.346429,75.74107099999999,"-15.78
","-47.92
"
83377,31/03/2018,0,0,1.62906,10.2888,180.5,6.820652000000001,,241.5,27.446666999999998,18.816129,76.025,"-15.78
","-47.92
"
83377,30/04/2018,0,14,2.034639,10.2888,171.7,7.111111,,218.9,25.543332999999997,17.316667000000002,77.141667,"-15.78
","-47.92
"
83377,31/05/2018,0,14,2.323277,8.23104,255.9,3.454301,,10.9,25.538710000000002,14.532257999999999,63.846773999999996,"-15.78
","-47.92
"
83377,30/06/2018,0,14,2.2178080000000002,5.1444,243.8,3.3055559999999997,,0.0,25.85,13.66,56.36666700000001,"-15.78
","-47.92
"
83377,31/07/2018,0,14,2.511352,8.23104,258.9,1.6532259999999999,,0.0,25.95,13.093333,49.325,"-15.78
","-47.92
"
83377,31/08/2018,0,14,2.068943,7.202160000000001,242.8,4.010989,,21.1,28.190323,16.13871,49.096773999999996,"-15.78
","-47.92
"
83377,30/09/2018,0,0,1.960588,8.23104,255.7,4.027778,,38.8,30.286666999999998,17.916667,44.6,"-15.78
","-47.92
"
83377,31/10/2018,0,0,1.37184,7.202160000000001,155.3,7.392473,,244.0,29.074194,19.329032,66.395161,"-15.78
","-47.92
"
83377,30/11/2018,0,0,1.8977119999999998,9.77436,107.8,8.402778,,371.5,25.87,18.286667,81.483333,"-15.78
","-47.92
"
83377,31/12/2018,0,0,1.7037369999999998,6.17328,177.6,6.725542999999999,,178.3,27.348387,18.190323,71.298387,"-15.78
","-47.92
"
83377,31/01/2019,0,14,1.8550520000000001,7.0,235.2,5.196237,,74.3,28.622581,18.454839,63.17741899999999,"-15.78
","-47.92
"
83377,28/02/2019,0,0,1.499933,6.17328,149.9,7.202381,,151.9,28.207143,18.828571,74.50892900000001,"-15.78
","-47.92
"
83377,31/03/2019,0,0,1.0510059999999999,5.1444,136.1,7.419355,,265.6,27.122581,18.735484,79.201613,"-15.78
","-47.92
"
83377,30/04/2019,0,0,0.8574,4.11552,166.1,6.569444,,311.8,27.243333000000003,18.246667000000002,78.358333,"-15.78
","-47.92
"
83377,31/05/2019,0,14,1.183765,8.23104,245.0,4.032258000000001,,76.1,27.058065000000003,16.76129,70.258065,"-15.78
","-47.92
"
83377,30/06/2019,0,14,2.537904,7.202160000000001,245.2,3.527778,,6.9,25.316667000000002,14.43,62.13333299999999,"-15.78
","-47.92
"
83377,31/07/2019,0,14,2.7008099999999997,9.77436,268.2,2.581522,,0.0,25.86129,12.893548,51.887097,"-15.78
","-47.92
"
83377,31/08/2019,0,14,2.2292400000000003,10.803239999999999,270.4,3.8037629999999996,,0.0,27.955171999999997,15.425806,44.177419,"-15.78
","-47.92
"
83377,30/09/2019,0,5,2.17208,9.77436,254.6,2.638889,,8.7,31.356666999999998,18.466667,38.175,"-15.78
","-47.92
"
