Latitude  (graus) : -10.19
Longitude (graus) : -48.3
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;TempMinimaMedia;UmidadeRelativaMedia;
83033;31/01/2016;0000;0;1.468829;9.6;119;7.182796;;429.6;23.087097;82.298387;
83033;29/02/2016;0000;0;1.278255;5.9;254.5;4.324713;;4.8;23.727273;60.982759;
83033;31/03/2016;0000;0;0.868817;4.4;143.6;6.134409;;161.7;23.967742;78.741935;
83033;30/04/2016;0000;0;0.948501;8.4;195.2;5.011111;;80.5;23.644828;69.6;
83033;31/05/2016;0000;0;1.373285;9.2;264.3;4.021505;;2.6;22.593548;59.685484;
83033;30/06/2016;0000;0;1.925017;11.6;260;2.938889;;18.2;22.766667;56.866667;
83033;31/07/2016;0000;0;2.117207;12.34656;304.2;1.236559;;0;21.612903;42.330645;
83033;31/08/2016;0000;0;2.459241;12.4;292.6;2.677419;;0;23.193548;38.693548;
83033;30/09/2016;0000;0;2.541184;12.5;201.4;5.561111;;100.1;24.723333;51.716667;
83033;31/10/2016;0000;0;1.616141;7.8;217.4;5.397849;;38;24.16;58.604839;
83033;30/11/2016;0000;0;0.971432;4.8;190;5.747222;;180.9;23.32069;68.658333;
83033;31/12/2016;0000;0;0.92043;5.2;169.5;6.599462;;254.1;22.796774;75.5;
83033;31/01/2017;0000;0;0.862366;4;153.1;6.327957;;424.1;22.2;81.717742;
83033;28/02/2017;0000;0;0.947059;4.4;94.6;7.497024;;288.8;22.371429;82.107143;
83033;31/03/2017;0000;0;0.789581;6.68772;162.6;6.865591;;207.4;22.603226;80.701613;
83033;30/04/2017;0000;0;0.618889;3.4;202.7;5.036111;;163.9;23.086667;77.983333;
83033;31/05/2017;0000;0;1.072222;6.4;259.7;3.327957;;17.8;22.590323;66.419355;
83033;30/06/2017;0000;9;2.191753;10.3;269.7;1.988889;;0;20.93;53.825;
83033;31/07/2017;0000;9;3.331005;14.40432;299.7;0.897849;;0;20.435484;44.33871;
83033;31/08/2017;0000;0;1.9088;12.3;291.4;1.626344;;0;21.667742;42.056452;
83033;30/09/2017;0000;9;3.684119;18.0054;263.4;2.052778;;0;26.483333;32.925;
83033;31/10/2017;0000;0;1.936559;12.4;229.5;5.094086;;21.6;25.039286;47.491935;
83033;30/11/2017;0000;0;1.11;6.2;156.6;7.358333;;197.1;23.406667;72.266667;
83033;31/12/2017;0000;0;0.827969;5.6;;7.717742;;368.3;22.487097;81.314516;
83033;31/01/2018;0000;18;1.06207;3.60108;;7.231183;;273.4;22.170968;77.951613;
83033;28/02/2018;0000;0;0.710417;3.60108;140.8;7.693452;;345.4;22.3;82.464286;
83033;31/03/2018;0000;0;0.829742;4.11552;163.9;7.083333;;182;22.903333;81.137097;
83033;30/04/2018;0000;0;0.897412;3.60108;179.9;6.013889;;251.4;22.45;78.308333;
83033;31/05/2018;0000;0;1.19104;9.25992;260.2;3.938172;;0.4;22.683871;65.274194;
83033;30/06/2018;0000;9;2.17208;13.37544;277.4;1.847222;;0;20.466667;52.316667;
83033;31/07/2018;0000;0;1.755806;10.2888;277.3;1.304348;;0;19.416129;45.066667;
83033;31/08/2018;0000;9;2.373062;11.31768;244.6;3.669355;;2.7;22.725806;44.775;
83033;30/09/2018;0000;0;1.683622;11.31768;218.4;4.564607;;23.5;24.3;47.941667;
83033;31/10/2018;0000;0;0.990159;9.25992;185.6;6.08871;;200.3;23.245161;72.967742;
83033;30/11/2018;0000;18;1.154632;10.80324;123;6.805556;;410.1;23.23;77.293103;
83033;31/12/2018;0000;0;1.277803;10.2888;160.3;6.626344;;231.7;22.8;75.177419;
83033;31/01/2019;0000;0;1.280508;4.62996;178.5;6.841398;;202.1;22.712903;78.491935;
83033;28/02/2019;0000;0;0.894146;4.11552;134.1;7.395833;;278.8;22.596429;81.017857;
83033;31/03/2019;0000;0;0.862932;3.60108;152;7.392473;;278.5;22.864516;81.766129;
83033;30/04/2019;0000;0;0.891696;5.1444;176.1;5.708333;;234.3;23.233333;78.791667;
83033;31/05/2019;0000;0;0.813147;6.17328;252.3;3.884409;;92;23.041935;71.822581;
83033;30/06/2019;0000;9;1.884353;8.23104;287.9;2.513889;;0.6;21.516667;54.9;
83033;31/07/2019;0000;9;1.783765;10.2888;286.6;1.989247;;0;21.012903;48.08871;
83033;31/08/2019;0000;9;1.819901;12.861;294.6;1.854839;;0;22.480645;38.830645;
83033;30/09/2019;0000;0;1.62906;11.31768;259;3.055556;;7.1;24.166667;41.333333;
