Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
82141,31/01/2016,0,2.0,2.819355,4.5,174.4,6.7849460000000015,,195.1,30.951613,22.56129,80.44354799999998,-0.73,-48.51,Amazônia
82141,29/02/2016,0,2.0,2.1333330000000004,4.3,116.8,6.9080460000000015,,450.5,30.148276,21.72069,86.232759,-0.73,-48.51,Amazônia
82141,31/03/2016,0,2.0,1.916304,4.1,111.0,7.2150539999999985,,552.1,30.377419,21.442857,87.16935500000002,-0.73,-48.51,Amazônia
82141,30/04/2016,0,5.0,2.036667,4.5,122.6,7.033333,,368.1,30.843333,21.183333,88.708333,-0.73,-48.51,Amazônia
82141,31/05/2016,0,5.0,2.260317,3.8,,6.15873,,181.7,31.914286,22.205556,82.952381,-0.73,-48.51,Amazônia
82141,30/06/2016,0,5.0,2.331667,5.8,,5.2,,118.0,31.87,21.54,81.0875,-0.73,-48.51,Amazônia
82141,31/07/2016,0,5.0,2.178125,4.1,,5.390625,,74.6,31.733333,21.719048,80.452381,-0.73,-48.51,Amazônia
82141,31/08/2016,0,5.0,2.816176,4.6,,5.132353,,75.6,31.491304,22.426087,77.20652199999998,-0.73,-48.51,Amazônia
82141,30/09/2016,0,5.0,3.014286,4.8,,4.888889,,1.4,32.009524,23.045,74.797619,-0.73,-48.51,Amazônia
82141,30/11/2016,0,5.0,3.276786,5.0,,5.660714,,0.0,32.368421000000005,23.636842,74.421053,-0.73,-48.51,Amazônia
82141,31/12/2016,0,2.0,2.648103,4.62996,,6.039063,,200.3,31.604762,22.6,79.809524,-0.73,-48.51,Amazônia
82141,31/01/2017,0,5.0,1.598462,4.5,,7.246154,,602.9,29.75,,89.556818,-0.73,-48.51,Amazônia
82141,28/02/2017,0,,,3.6,,,,527.4,,,,-0.73,-48.51,Amazônia
82141,31/03/2017,0,0.0,1.51,4.6,,7.491667,,604.9,29.361905,20.79375,92.142857,-0.73,-48.51,Amazônia
82141,30/04/2017,0,0.0,1.498333,5.3,,7.032787,,291.7,30.225,21.035,90.0625,-0.73,-48.51,Amazônia
82141,31/05/2017,0,5.0,1.757627,3.3,,6.389831,,188.6,31.75,21.736842000000006,85.225,-0.73,-48.51,Amazônia
82141,30/06/2017,0,0.0,1.818182,4.3,,6.318182,,231.2,31.922727,21.414286,86.806818,-0.73,-48.51,Amazônia
82141,31/07/2017,0,7.0,1.911111,4.6,,4.444444,,74.1,32.590476,,76.595238,-0.73,-48.51,Amazônia
82141,31/08/2017,0,5.0,2.869118,4.5,,4.942029,,11.2,31.978261,,76.163043,-0.73,-48.51,Amazônia
82141,31/10/2017,0,5.0,3.284615,5.1,,5.5692309999999985,,10.6,32.268182,,76.090909,-0.73,-48.51,Amazônia
82141,30/11/2017,0,5.0,3.3338980000000005,5.5,,5.416667,,1.0,32.3,26.525,73.15,-0.73,-48.51,Amazônia
82141,31/12/2017,0,5.0,2.581967,4.5,,5.9508199999999984,,272.8,31.295,25.21,81.0,-0.73,-48.51,Amazônia
82141,31/01/2018,0,5.0,2.389231,4.6,,6.769231,,185.2,30.331818,,84.215909,-0.73,-48.51,Amazônia
82141,28/02/2018,0,,1.177778,4.0,,,,457.2,29.005556,,91.583333,-0.73,-48.51,Amazônia
82141,31/03/2018,0,5.0,2.007813,4.5,,6.765625,,340.7,30.266667,,86.833333,-0.73,-48.51,Amazônia
82141,30/04/2018,0,,1.115094,3.1,,,,335.6,30.105556,,90.305556,-0.73,-48.51,Amazônia
82141,31/05/2018,0,0.0,1.25625,3.3,,7.03125,,227.1,30.547619,24.919048,90.083333,-0.73,-48.51,Amazônia
82141,30/06/2018,0,7.0,2.103175,4.6,,5.047619,,51.9,31.809524,25.855,81.25,-0.73,-48.51,Amazônia
82141,31/07/2018,0,7.0,2.3517240000000004,4.6,,5.553846,,146.5,31.431818,25.509091,80.852273,-0.73,-48.51,Amazônia
