Latitude  (graus) : -25.53
Longitude (graus) : -48.51
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;TempMinimaMedia;UmidadeRelativaMedia;
83844;31/01/2016;0000;;;;;6.978495;;268.9;22.364516;79.290323;
83844;29/02/2016;0000;;;;;8.022989;;550.6;23.641379;83.405172;
83844;31/03/2016;0000;;;;;7.236559;;149.8;22.1;82.427419;
83844;30/04/2016;0000;;;;;5.530556;;126.4;22.406667;80.216667;
83844;31/05/2016;0000;;;;;7.836022;;187.7;16.687097;87.120968;
83844;30/06/2016;0000;;;;;6.833333;;115.5;12.31;85.083333;
83844;31/07/2016;0000;;;;;6.841398;;85.8;13.522581;83.975806;
83844;31/08/2016;0000;;;;;6.666667;;138.2;14.2;84.096774;
83844;30/09/2016;0000;;;;;6.236111;;103;16.216667;78.2;
83844;31/10/2016;0000;;;;;8.561828;;217.6;18.296774;82.766129;
83844;30/11/2016;0000;;;;;7.736111;;105.5;19.276667;80.341667;
83844;31/12/2016;0000;;;;;7.526882;;155.7;21.651613;82;
83844;31/01/2017;0000;;;;;7.688172;;533.5;23.448387;81.040323;
83844;28/02/2017;0000;;;;;6.535714;;234.7;23.360714;81.714286;
83844;31/03/2017;0000;;;;;8.107527;;415.4;21.696774;85.91129;
83844;30/04/2017;0000;;;;;7.588889;;110.5;19.38;86.008333;
83844;31/05/2017;0000;;;;;7.483871;;171.9;18.496774;87.024194;
83844;30/06/2017;0000;;;;;6.555556;;92.6;16.136667;82.958333;
83844;31/07/2017;0000;;;;;5.88172;;23.9;14.664516;84.120968;
83844;31/08/2017;0000;;;;;7.462366;;82.5;16.164516;82.862903;
83844;30/09/2017;0000;;;;;6.877778;;119.6;18.81;81.525;
83844;31/10/2017;0000;;;;;8.096774;;244.2;18.874194;80.516129;
83844;30/11/2017;0000;;;;;7.311111;;82.7;18.996667;77.408333;
83844;31/12/2017;0000;;;;;7.634409;;190.7;21.270968;79.637097;
83844;31/01/2018;0000;;;;;7.989247;;429.8;22.290323;81.903226;
83844;28/02/2018;0000;;;;;7.154762;;239;21.6;78.625;
83844;31/03/2018;0000;;;;;8.043011;;416.9;22.422581;83.983871;
83844;30/04/2018;0000;;;;;5.144444;;203.5;20.72;80.033333;
83844;31/05/2018;0000;;;;;6.397849;;136.9;18.487097;81.903226;
83844;30/06/2018;0000;;;;;7.855556;;77;15.476667;85.4;
83844;31/07/2018;0000;;;;;7.11828;;16.3;15.051613;84.556452;
83844;31/08/2018;0000;;;;;7.193548;;22.7;14.616129;79.935484;
83844;30/09/2018;0000;;;;;7.611111;;23.5;17.756667;83.633333;
83844;31/10/2018;0000;;;;;8.580645;;194.8;18.541935;83.870968;
83844;30/11/2018;0000;;;;;8.422222;;93.8;20.046667;78.916667;
83844;31/12/2018;0000;;;;;6.150538;;132.7;22.141935;77.120968;
83844;31/01/2019;0000;;;;;6.150538;;124.5;24.303226;78.145161;
83844;28/02/2019;0000;;;;;7.547619;;274.8;22.014286;82.5;
83844;31/03/2019;0000;;;;;7.258065;;168.8;21.980645;84.177419;
83844;30/04/2019;0000;;;;;6.811111;;132.4;21.453333;83.475;
83844;31/05/2019;0000;;;;;7.935484;;196.5;19.735484;86.975806;
83844;30/06/2019;0000;;;;;5.755556;;88.3;17.236667;82.483333;
83844;31/07/2019;0000;;;;;6.247312;;32.3;14.225806;82.604839;
83844;31/08/2019;0000;;;;;7.44086;;30.4;14.864516;82.709677;
83844;30/09/2019;0000;;;;;8.566667;;121.5;15.893333;87.508333;
