Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
82578,31/01/2016,0,,,,,,,5.5,,,,-5.08,-42.81,Cerrado
82578,29/02/2016,0,0.0,0.712281,2.5,206.0,5.175439,,118.4,33.658621000000004,23.753571,,-5.08,-42.81,Cerrado
82578,31/03/2016,0,,,,,,,20.6,,,,-5.08,-42.81,Cerrado
82578,30/04/2016,0,,0.611766,1.54332,,,,95.4,33.405263,24.231579,,-5.08,-42.81,Cerrado
82578,31/05/2016,0,9.0,0.680388,4.11552,247.2,4.596774,,36.4,33.816129,23.877419,,-5.08,-42.81,Cerrado
82578,30/06/2016,0,0.0,0.703068,2.05776,266.1,2.395833,,25.4,34.476667,21.83,,-5.08,-42.81,Cerrado
82578,31/07/2016,0,0.0,0.80485,4.11552,297.4,1.955645,,0.0,35.790323,20.632258,,-5.08,-42.81,Cerrado
82578,31/08/2016,0,0.0,0.826477,3.08664,316.1,1.905738,,0.0,37.264516,21.329032,,-5.08,-42.81,Cerrado
82578,30/09/2016,0,,0.777934,4.11552,,,,3.0,38.56,23.885,,-5.08,-42.81,Cerrado
82578,31/10/2016,0,,,,,,,16.0,,,,-5.08,-42.81,Cerrado
82578,30/11/2016,0,,,,,,,3.3,,,,-5.08,-42.81,Cerrado
82578,31/05/2017,0,0.0,0.295161,1.6,264.2,5.403226,,142.6,33.26129,23.580645,,-5.08,-42.81,Cerrado
82578,30/06/2017,0,0.0,0.601667,2.0,271.4,4.466667,,7.0,33.37,22.616667,,-5.08,-42.81,Cerrado
82578,31/07/2017,0,0.0,0.572581,4.0,307.8,3.258065,,27.3,33.419355,21.1,,-5.08,-42.81,Cerrado
82578,31/08/2017,0,14.0,0.455556,1.5,310.0,3.2063490000000003,,48.1,35.725806,21.603226,,-5.08,-42.81,Cerrado
82578,30/09/2017,0,14.0,0.91,4.0,302.0,3.583333,,0.0,37.35,22.136667000000006,,-5.08,-42.81,Cerrado
82578,31/10/2017,0,9.0,0.535484,4.0,294.8,5.822581,,0.5,38.606452,23.664516,,-5.08,-42.81,Cerrado
82578,30/11/2017,0,5.0,0.361667,3.0,257.2,6.733333,,14.7,37.276667,24.203333,,-5.08,-42.81,Cerrado
82578,31/12/2017,0,0.0,0.406452,8.0,194.2,6.7741940000000005,,94.1,35.596774,24.241935,,-5.08,-42.81,Cerrado
82578,31/01/2018,0,14.0,0.677419,3.0,200.9,8.16129,,175.6,33.151613,22.880645,,-5.08,-42.81,Cerrado
82578,28/02/2018,0,36.0,0.830357,2.0,131.1,8.339286,,329.7,31.45,22.817857,,-5.08,-42.81,Cerrado
82578,31/03/2018,0,5.0,1.025806,3.0,213.9,7.887097,,296.9,32.577419,23.612903,,-5.08,-42.81,Cerrado
82578,30/04/2018,0,14.0,1.063333,3.0,199.9,7.833333,,299.9,32.213333,22.933333,,-5.08,-42.81,Cerrado
82578,31/05/2018,0,14.0,1.262903,6.0,247.4,7.161289999999998,,66.6,32.541934999999995,22.774194,,-5.08,-42.81,Cerrado
82578,30/06/2018,0,14.0,1.6933330000000002,5.0,247.9,3.683333,,13.3,33.086667,21.223333,,-5.08,-42.81,Cerrado
82578,31/07/2018,0,14.0,1.501613,8.0,281.5,2.903226,,6.3,34.461290000000005,20.787097,,-5.08,-42.81,Cerrado
82578,31/08/2018,0,,,,,,,1.1,,,,-5.08,-42.81,Cerrado
82578,30/09/2018,0,14.0,1.323333,4.0,296.3,3.566667,,18.0,37.796667,22.617241,,-5.08,-42.81,Cerrado
82578,31/10/2018,0,5.0,1.508065,5.0,288.8,4.419355,,5.1,38.187097,24.019355,,-5.08,-42.81,Cerrado
82578,30/11/2018,0,9.0,1.87,4.1,222.9,6.166667,,10.2,37.053333,24.8,,-5.08,-42.81,Cerrado
82578,31/12/2018,0,14.0,1.7758060000000002,3.0,193.1,8.306452,,272.6,32.764516,22.8,,-5.08,-42.81,Cerrado
82578,31/01/2019,0,5.0,1.418519,4.0,196.0,6.796296000000001,,197.5,32.882759,22.76,,-5.08,-42.81,Cerrado
82578,28/02/2019,0,9.0,1.103903,5.1444,,8.4375,,236.9,,22.958333,,-5.08,-42.81,Cerrado
82578,31/03/2019,0,9.0,1.1162379999999998,3.08664,,9.103774,,381.0,,23.133333,,-5.08,-42.81,Cerrado
82578,30/04/2019,0,5.0,1.127811,3.08664,,8.966346000000003,,349.1,,23.615385,,-5.08,-42.81,Cerrado
82578,31/05/2019,0,9.0,1.087118,4.11552,,6.580189,,56.8,,23.407407,,-5.08,-42.81,Cerrado
82578,30/06/2019,0,,,,,,,0.0,,,,-5.08,-42.81,Cerrado
82578,31/07/2019,0,14.0,1.646208,5.1444,,3.944444,,8.4,,21.604348,,-5.08,-42.81,Cerrado
82578,31/08/2019,0,14.0,1.950989,5.1444,,2.216981,,1.5,,21.411111,,-5.08,-42.81,Cerrado
82578,30/09/2019,0,14.0,1.749096,5.1444,,3.275,,3.9,,22.468000000000004,,-5.08,-42.81,Cerrado
