Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
83783,31/01/2016,0,5.0,2.5602150000000004,6.0,,5.193548000000002,,167.3,,19.970968,91.153226,-24.05,-52.36,Mata Atlântica
83783,29/02/2016,0,5.0,2.147126,5.0,,7.931033999999999,,270.9,,21.2,93.681034,-24.05,-52.36,Mata Atlântica
83783,31/03/2016,0,9.0,2.435484,11.1,,4.83871,,157.3,,17.690323,89.209677,-24.05,-52.36,Mata Atlântica
83783,30/04/2016,0,5.0,2.265563,5.6588400000000005,,4.055556,,68.4,,17.68,85.741667,-24.05,-52.36,Mata Atlântica
83783,31/05/2016,0,9.0,2.1573290000000003,6.17328,,6.922043,,237.4,,13.158065,91.137097,-24.05,-52.36,Mata Atlântica
83783,30/06/2016,0,14.0,1.923026,5.1444,,5.666667,,150.0,,9.656667,90.45,-24.05,-52.36,Mata Atlântica
83783,31/07/2016,0,9.0,2.65451,10.2888,,3.790323,,56.9,,10.574194,87.677419,-24.05,-52.36,Mata Atlântica
83783,31/08/2016,0,9.0,2.190705,6.17328,,3.902778,,199.7,,12.053333,90.541667,-24.05,-52.36,Mata Atlântica
83783,30/09/2016,0,9.0,2.2424310000000003,5.1444,,3.356742,,49.2,,11.93,86.474138,-24.05,-52.36,Mata Atlântica
83783,31/10/2016,0,5.0,2.94374,8.23104,,5.349462,,326.9,,16.16129,87.08064499999998,-24.05,-52.36,Mata Atlântica
83783,30/11/2016,0,14.0,2.584026,5.1444,,5.323034,,74.8,,17.29,85.551724,-24.05,-52.36,Mata Atlântica
83783,31/12/2016,0,,3.023463,16.97652,,,,166.8,,18.340909,91.238095,-24.05,-52.36,Mata Atlântica
