Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma,area(m²)
83076,31/01/2016,0,,,,157.3,8.252.688.000.000.000,,827.7,31.648.387,19.680.645,81.596.774,-11.01,-44.51,Caatinga,6071116000.0
83076,29/02/2016,0,,,,282.1,49.568.970.000.000.000,,33.8,33.582.143,18.355.172,60.431.034,-11.01,-44.51,Caatinga,6071116000.0
83076,31/03/2016,0,,,,289.0,4.821.429,,31.5,34.44,19.632.258,58.033.333,-11.01,-44.51,Caatinga,6071116000.0
83076,30/04/2016,0,,,,277.7,50.833.330.000.000.000,,0.3,34.646.667,17.806.667,52.525,-11.01,-44.51,Caatinga,6071116000.0
83076,31/05/2016,0,,,,296.3,4.538.043,,0.0,34.6,15.848.387,5.256.451.600.000.000,-11.01,-44.51,Caatinga,6071116000.0
83076,30/06/2016,0,,,,299.5,4.388.889,,0.0,33.863.333.000.000.000,14.86,53.983.333,-11.01,-44.51,Caatinga,6071116000.0
83076,31/07/2016,0,,,,322.0,3.817.204,,0.0,33.064.516,12.358.065,50.419.355,-11.01,-44.51,Caatinga,6071116000.0
83076,31/08/2016,0,,,,313.8,3.803.763,,0.0,34.883.871,14.829.032.000.000.000,45.306.452,-11.01,-44.51,Caatinga,6071116000.0
83076,30/09/2016,0,,,,257.5,4.361.111,,17.4,35.416.667,17.263.333,48.633.333,-11.01,-44.51,Caatinga,6071116000.0
83076,31/10/2016,0,,,,281.5,55.241.940.000.000.000,,28.9,36.216.129,19.074.194,46.814.516,-11.01,-44.51,Caatinga,6071116000.0
83076,30/11/2016,0,,,,227.8,63.333.330.000.000.000,,132.2,34.483.333,19.17,56.916.667,-11.01,-44.51,Caatinga,6071116000.0
83076,31/12/2016,0,,,,263.0,5.964.674,,179.5,33.516.129,18.212.903,61.258.065,-11.01,-44.51,Caatinga,6071116000.0
83076,31/01/2017,0,,,,263.5,6.387.097,,199.4,34.012.903,18.454.839,64.870.968,-11.01,-44.51,Caatinga,6071116000.0
83076,28/02/2017,0,,,,162.1,8.023.810.000.000.000,,261.5,31.196.429,18.35,779.375,-11.01,-44.51,Caatinga,6071116000.0
83076,31/03/2017,0,,,,221.7,6.946.236.999.999.990,,139.3,32.119.355,18.4,72.935.484,-11.01,-44.51,Caatinga,6071116000.0
83076,30/04/2017,0,,,,260.1,6.133.333,,41.1,32.79,18.22,64.333.333,-11.01,-44.51,Caatinga,6071116000.0
83076,31/05/2017,0,,,,281.3,5.065.217,,1.1,34.167.742,16.241.935,55.451.613,-11.01,-44.51,Caatinga,6071116000.0
83076,30/06/2017,0,,,,291.7,2.677.778,,0.4,33.586.667,13.473.332.999.999.900,5.299.166.700.000.000,-11.01,-44.51,Caatinga,6071116000.0
83076,31/07/2017,0,,,,313.9,2.344.086,,0.0,31.306.452,11.696.774,51.693.548,-11.01,-44.51,Caatinga,6071116000.0
83076,31/08/2017,0,,,,322.5,2.195.652,,0.0,34.603.226,13.626.667,48.645.161,-11.01,-44.51,Caatinga,6071116000.0
83076,30/09/2017,0,,,,309.1,3.416.667,,0.0,34.32,16.356.667,47.4,-11.01,-44.51,Caatinga,6071116000.0
83076,31/10/2017,0,,,,315.2,3.803.763,,0.0,37.806.452,18.325.806,42.806.452,-11.01,-44.51,Caatinga,6071116000.0
83076,30/11/2017,0,,,,197.2,7.375,,69.7,34.17,18.746.667,56.725,-11.01,-44.51,Caatinga,6071116000.0
83076,31/12/2017,0,,,,213.2,6.908.602,,163.7,33.190.323,18.112.903,62.717.742,-11.01,-44.51,Caatinga,6071116000.0
83076,31/01/2018,0,,,,251.9,6.747.312,,45.9,34.058.065,17.887.097,59.129.032,-11.01,-44.51,Caatinga,6071116000.0
83076,28/02/2018,0,,,,165.4,7.901.786,,189.1,30.775,17.546.429,735.625,-11.01,-44.51,Caatinga,6071116000.0
83076,31/03/2018,0,,,,212.5,7.258.064.999.999.990,,126.7,31.248.387,17.687.097,73.814.516,-11.01,-44.51,Caatinga,6071116000.0
83076,30/04/2018,0,,,,258.4,5.472.222,,68.2,31.306.667,16.87,65.225,-11.01,-44.51,Caatinga,6071116000.0
83076,31/05/2018,0,,,,301.0,4.784.946,,0.7,33.270.968,15.209.677,53.217.742,-11.01,-44.51,Caatinga,6071116000.0
