Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
82976,31/01/2016,0,9.0,0.891803,2.0,110.3,7.548387,,191.1,29.706452,19.348387,74.60714300000002,-9.28,-43.33,Caatinga
82976,29/02/2016,0,9.0,1.215517,2.0,282.5,3.344828,,34.6,31.648276,18.02069,64.60714300000001,-9.28,-43.33,Caatinga
82976,31/03/2016,0,9.0,1.210345,2.0,239.2,3.62069,,19.2,34.682759000000004,19.337931,54.62069,-9.28,-43.33,Caatinga
82976,30/04/2016,0,9.0,1.182863,2.05776,236.4,2.306034,,6.9,34.48,18.835714000000007,50.466667,-9.28,-43.33,Caatinga
82976,31/05/2016,0,9.0,1.239716,3.08664,254.7,2.028689,,0.0,34.219355,17.95,49.096774,-9.28,-43.33,Caatinga
82976,30/06/2016,0,,,,,,,0.0,,,,-9.28,-43.33,Caatinga
82976,31/07/2016,0,,,,,,,0.0,,,,-9.28,-43.33,Caatinga
82976,30/09/2017,0,9.0,0.835,4.0,323.3,3.3,,0.0,32.906667,17.64,,-9.28,-43.33,Caatinga
82976,31/10/2017,0,9.0,0.8241940000000001,2.4,290.6,4.677419,,6.4,35.258065,20.025806,,-9.28,-43.33,Caatinga
82976,30/11/2017,0,9.0,0.608333,2.0,235.3,6.283333,,105.6,32.693333,19.326667,,-9.28,-43.33,Caatinga
82976,31/12/2017,0,9.0,0.55,1.0,204.1,7.466667,,77.5,32.346667,19.086667,,-9.28,-43.33,Caatinga
82976,31/01/2018,0,9.0,0.532258,1.0,243.6,7.790323,,104.2,32.322581,18.703448,,-9.28,-43.33,Caatinga
82976,28/02/2018,0,9.0,0.508929,1.0,151.9,8.928571,,141.4,29.176923,18.607143,,-9.28,-43.33,Caatinga
82976,31/03/2018,0,9.0,0.5241939999999999,1.0,198.5,7.806452,,130.8,29.529032,18.329032,,-9.28,-43.33,Caatinga
82976,30/04/2018,0,9.0,0.516667,1.0,215.2,8.183333,,21.8,29.946667,17.096552,,-9.28,-43.33,Caatinga
82976,31/05/2018,0,9.0,0.637097,1.0,284.1,6.209677,,0.0,31.774194,15.896774,,-9.28,-43.33,Caatinga
82976,30/06/2018,0,9.0,0.805,4.0,278.8,4.25,,0.0,31.7,14.358621,,-9.28,-43.33,Caatinga
82976,31/07/2018,0,9.0,0.6935479999999999,2.0,311.6,3.322581,,0.0,31.722581,13.533333,,-9.28,-43.33,Caatinga
82976,31/08/2018,0,9.0,0.516129,1.0,309.0,4.0322580000000015,,0.0,33.651613,14.967742,,-9.28,-43.33,Caatinga
82976,30/09/2018,0,,,,,,,0.0,,,,-9.28,-43.33,Caatinga
82976,31/10/2018,0,9.0,0.496721,1.0,284.6,6.213115,,83.2,35.116129,18.268966,,-9.28,-43.33,Caatinga
82976,30/11/2018,0,9.0,0.525,1.0,260.7,7.233333,,35.6,33.353333,18.82,,-9.28,-43.33,Caatinga
82976,31/12/2018,0,,0.5,0.5,,,,38.7,32.428571000000005,,,-9.28,-43.33,Caatinga
82976,31/01/2019,0,9.0,0.527778,2.0,208.5,7.148148,,26.6,34.274074,17.941667000000006,,-9.28,-43.33,Caatinga
82976,28/02/2019,0,9.0,0.568028,1.02888,,7.369791999999999,,87.0,,18.566667,,-9.28,-43.33,Caatinga
82976,31/03/2019,0,9.0,0.6216149999999999,3.08664,,7.682291999999999,,72.0,,18.180769,,-9.28,-43.33,Caatinga
82976,30/04/2019,0,9.0,0.5737979999999999,1.02888,,7.9086539999999985,,12.6,,17.607692,,-9.28,-43.33,Caatinga
82976,31/05/2019,0,9.0,0.563905,1.02888,,5.697115,,34.5,,16.638462,,-9.28,-43.33,Caatinga
82976,30/06/2019,0,9.0,0.77166,2.5722,,5.425,,0.0,,15.408333,,-9.28,-43.33,Caatinga
82976,31/07/2019,0,,,,,,,0.0,,,,-9.28,-43.33,Caatinga
82976,31/08/2019,0,9.0,0.819293,2.5722,,3.819444,,0.0,,15.170370000000002,,-9.28,-43.33,Caatinga
82976,30/09/2019,0,9.0,0.5761729999999999,2.5722,,3.1,,0.0,,16.855999999999998,,-9.28,-43.33,Caatinga
