Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
83244,31/01/2016,0,,,,136.6,7.649457000000001,,578.5,,17.774194,75.935484,-12.51,-40.28,Caatinga
83244,29/02/2016,0,,,,244.8,5.272989,,1.5,,17.478571,61.241379,-12.51,-40.28,Caatinga
83244,31/03/2016,0,,,,229.1,4.811828,,14.2,,18.048387,64.870968,-12.51,-40.28,Caatinga
83244,30/04/2016,0,,,,211.6,5.138889,,26.4,,16.4,68.708333,-12.51,-40.28,Caatinga
83244,31/05/2016,0,,,,176.7,5.7065220000000005,,16.8,,15.180645000000002,71.040323,-12.51,-40.28,Caatinga
83244,30/06/2016,0,,,,178.2,5.2083330000000005,,13.4,,14.6,70.925,-12.51,-40.28,Caatinga
83244,31/07/2016,0,,,,188.5,6.0752690000000005,,26.7,,12.432258,78.129032,-12.51,-40.28,Caatinga
83244,31/08/2016,0,,,,167.8,5.591398000000001,,29.9,,13.193548000000002,74.185484,-12.51,-40.28,Caatinga
83244,30/09/2016,0,,,,185.2,5.694444,,26.9,,13.986667,72.616667,-12.51,-40.28,Caatinga
83244,31/10/2016,0,,,,199.8,5.846774,,37.0,,15.432258,72.822581,-12.51,-40.28,Caatinga
83244,30/11/2016,0,,,,173.7,5.763889,,49.4,,15.785714000000002,68.783333,-12.51,-40.28,Caatinga
83244,31/12/2016,0,,,,204.9,5.497312,,34.5,,16.593103,64.766129,-12.51,-40.28,Caatinga
83244,31/01/2017,0,,,,248.6,4.526882,,14.0,,16.874074,61.137097,-12.51,-40.28,Caatinga
83244,28/02/2017,0,,,,151.9,5.481928,,11.9,,16.929412,59.678571,-12.51,-40.28,Caatinga
83244,31/03/2017,0,,,,214.2,5.494624,,21.6,,16.835714000000007,59.217742,-12.51,-40.28,Caatinga
83244,30/04/2017,0,,,,205.9,5.4,,85.4,,16.65625,67.175,-12.51,-40.28,Caatinga
83244,31/05/2017,0,,,,161.3,5.8021980000000015,,32.7,,,73.75,-12.51,-40.28,Caatinga
83244,30/06/2017,0,,,,139.0,5.844444,,23.9,,,73.583333,-12.51,-40.28,Caatinga
83244,31/07/2017,0,,,,142.6,6.72043,,31.1,,,72.862903,-12.51,-40.28,Caatinga
83244,31/08/2017,0,,,,199.1,5.387097,,8.2,,,70.048387,-12.51,-40.28,Caatinga
83244,30/09/2017,0,,,,162.9,6.8333330000000005,,23.9,,,71.45,-12.51,-40.28,Caatinga
83244,31/10/2017,0,,,,242.5,4.663978,,7.0,,,,-12.51,-40.28,Caatinga
83244,30/11/2017,0,,,,144.3,6.2083330000000005,,53.6,,,,-12.51,-40.28,Caatinga
83244,31/12/2017,0,,,,149.1,6.209239,,96.6,,,,-12.51,-40.28,Caatinga
83244,31/01/2018,0,,,,234.5,4.865591,,110.7,,,,-12.51,-40.28,Caatinga
83244,28/02/2018,0,,,,170.3,5.707831,,46.7,,,,-12.51,-40.28,Caatinga
83244,31/03/2018,0,,,,206.2,5.887097,,48.3,,,,-12.51,-40.28,Caatinga
83244,30/04/2018,0,,,,153.1,6.416667,,26.6,,,,-12.51,-40.28,Caatinga
83244,31/05/2018,0,,,,156.4,6.0752690000000005,,28.1,,,,-12.51,-40.28,Caatinga
83244,30/06/2018,0,,,,139.6,6.611111,,29.9,,,,-12.51,-40.28,Caatinga
83244,31/07/2018,0,,,,190.5,6.061828,,12.3,,,,-12.51,-40.28,Caatinga
83244,31/08/2018,0,,,,177.6,6.129032,,23.0,,,,-12.51,-40.28,Caatinga
83244,30/09/2018,0,,,,196.9,5.0,,5.5,,,,-12.51,-40.28,Caatinga
83244,31/10/2018,0,,,,197.1,5.510753,,2.8,,,,-12.51,-40.28,Caatinga
83244,30/11/2018,0,,,,167.6,6.292135,,31.8,,,,-12.51,-40.28,Caatinga
83244,31/12/2018,0,,,,195.1,6.102151,,107.8,,,,-12.51,-40.28,Caatinga
83244,31/01/2019,0,,,,248.9,5.147849,,28.5,,,,-12.51,-40.28,Caatinga
83244,28/02/2019,0,,,,238.3,5.014881,,67.0,,,,-12.51,-40.28,Caatinga
83244,31/03/2019,0,,,,,,,0.0,,,,-12.51,-40.28,Caatinga
