Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
83565,31/01/2016,0,5,1.0774190000000001,4,184.4,7.989247,,318.8,,77.16129000000002,,-19.75,-51.18,Cerrado,5402778000.0
83565,29/02/2016,0,5,0.9195399999999999,3,204.5,7.2068970000000006,,112.4,,72.439655,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/03/2016,0,0,0.666667,2,242.4,6.222222,,87.8,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/04/2016,0,0,0.8222219999999999,3,267.6,3.733333,,76.0,,56.85,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/05/2016,0,0,0.731183,3,204.5,5.053763,,139.2,,72.040323,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/06/2016,0,0,0.622222,3,158.1,4.766667,,56.6,,70.216667,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/07/2016,0,0,0.594595,3,237.7,1.945946,,1.2,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/08/2016,0,0,0.935484,3,240.1,3.3870970000000002,,47.4,,52.258333,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/09/2016,0,23,1.022222,3,253.5,4.288889,,69.8,,53.383929,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/10/2016,0,5,1.11828,3,253.4,5.505376,,50.6,,60.717742,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/11/2016,0,5,1.021111,3,223.7,7.288889,,94.8,,66.44166700000001,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/12/2016,0,5,1.0,3,224.6,7.7849460000000015,,226.0,,73.185484,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/01/2017,0,0,0.7956989999999999,4,150.5,8.569892,,419.6,,79.75,,-19.75,-51.18,Cerrado,5402778000.0
83565,28/02/2017,0,5,1.0,4,235.5,6.7619050000000005,,76.6,,71.70535699999998,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/03/2017,0,0,0.7956989999999999,3,246.6,6.5591399999999975,,135.2,,74.967742,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/04/2017,0,0,1.014286,3,208.6,5.7,,60.4,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/05/2017,0,0,0.623656,3,189.9,5.451613,,67.0,,75.41935500000002,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/06/2017,0,0,0.8,3,154.4,3.755556,,0.4,,67.266667,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/07/2017,0,0,0.625,2,219.1,2.484375,,0.0,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/08/2017,0,0,0.935484,3,234.1,3.473118,,22.8,,56.596773999999996,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/09/2017,0,5,1.1,4,281.7,2.833333,,5.5,,41.475,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/10/2017,0,5,1.182796,4,230.4,6.064516,,96.3,,60.07258100000001,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/11/2017,0,5,1.0,4,205.6,7.1,,162.8,,72.741667,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/12/2017,0,0,0.903226,4,194.7,7.548387,,280.2,,78.209677,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/01/2018,0,0,0.849462,3,199.3,7.580645,,277.4,,76.516129,,-19.75,-51.18,Cerrado,5402778000.0
83565,28/02/2018,0,0,0.702381,2,201.8,7.0833330000000005,,118.4,,74.75892900000002,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/03/2018,0,0,0.752688,4,250.5,6.301075,,104.2,,71.774194,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/04/2018,0,0,0.7111109999999999,3,248.2,4.866667,,68.2,,68.741667,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/05/2018,0,0,0.741935,4,201.1,4.096774,,10.4,,62.943548,,-19.75,-51.18,Cerrado,5402778000.0
