Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude,Bioma
83386,31/01/2016,0,5.0,1.651613,6.5,120.6,7.591398,,456.5,30.503226,22.041935,81.725806,-15.45,-44,Caatinga
83386,29/02/2016,0,5.0,1.535632,4.6,302.7,2.8735630000000003,,8.9,33.52069,19.751724,68.146552,-15.45,-44,Caatinga
83386,31/03/2016,0,9.0,1.701386,5.0,261.0,3.822581,,74.8,33.183871,20.519355,69.516129,-15.45,-44,Caatinga
83386,30/04/2016,0,9.0,1.933333,5.0,277.3,3.377778,,3.0,34.563333,18.603333,57.4,-15.45,-44,Caatinga
83386,31/05/2016,0,9.0,1.85914,5.3,288.3,3.107527,,0.0,33.651613,16.9,55.298387,-15.45,-44,Caatinga
83386,30/06/2016,0,9.0,1.2,4.3,265.6,3.011111,,0.0,32.176667,15.426667000000002,54.206897,-15.45,-44,Caatinga
83386,31/07/2016,0,,1.002564,4.1,302.4,1.849462,,0.0,32.058065,14.993548,50.701613,-15.45,-44,Caatinga
83386,31/08/2016,0,,2.807143,6.6,305.5,2.193548,,2.4,33.464516,16.929032,46.379032,-15.45,-44,Caatinga
83386,30/09/2016,0,9.0,2.404444,7.0,268.2,3.611111,,0.0,35.066666999999995,19.53,41.275,-15.45,-44,Caatinga
83386,31/10/2016,0,9.0,2.783871,6.0,264.4,3.913978,,83.7,35.983871,22.206452,47.870968,-15.45,-44,Caatinga
83386,30/11/2016,0,5.0,2.181111,5.6,210.5,5.522222,,232.8,32.73,21.533333,66.758333,-15.45,-44,Caatinga
83386,31/12/2016,0,9.0,2.1225810000000003,6.3,252.0,5.215054,,128.6,31.925806,20.632258,71.225806,-15.45,-44,Caatinga
83386,31/01/2017,0,9.0,1.894624,6.1,300.1,3.4623660000000003,,20.1,35.025806,20.670968,56.82258100000001,-15.45,-44,Caatinga
83386,28/02/2017,0,9.0,2.041667,6.6,183.0,6.27381,,94.7,32.046429,20.8,72.0625,-15.45,-44,Caatinga
