Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia,Latitude,Longitude
83683,31/01/2016,0,5.0,0.680645,2.1,115.7,8.107527000000001,,364.4,28.664516,19.122581,83.766129,"-21.68
","-45.94
"
83683,29/02/2016,0,9.0,0.829885,2.1,158.3,6.827586,,147.7,31.293103000000002,19.134483,79.603448,"-21.68
","-45.94
"
83683,31/03/2016,0,9.0,0.775269,2.1,129.7,7.6666669999999995,,241.6,29.587096999999996,18.467742,82.822581,"-21.68
","-45.94
"
83683,30/04/2016,0,5.0,0.596491,1.0,195.2,3.368421,,9.8,30.044828000000003,16.022222,80.925926,"-21.68
","-45.94
"
83683,31/05/2016,0,,0.673171,2.1,,,,52.4,24.866667,11.96,,"-21.68
","-45.94
"
83683,30/06/2016,0,5.0,0.5955560000000001,3.1,153.4,4.233333,,74.3,24.043332999999997,10.083333,79.69166700000001,"-21.68
","-45.94
"
83683,31/07/2016,0,5.0,0.669892,3.1,205.4,2.11828,,0.0,26.377419,9.190323,69.854839,"-21.68
","-45.94
"
83683,31/08/2016,0,5.0,0.788172,2.1,211.9,3.5376339999999997,,30.2,27.506452000000003,10.670967999999998,66.975806,"-21.68
","-45.94
"
83683,30/09/2016,0,5.0,0.83,2.1,203.1,4.633333,,20.0,30.436667,14.356667000000002,60.594828,"-21.68
","-45.94
"
83683,31/10/2016,0,9.0,0.84086,2.6,179.1,6.3763440000000005,,214.2,29.874194,16.419355,71.33064499999999,"-21.68
","-45.94
"
83683,30/11/2016,0,5.0,0.8611110000000001,2.1,173.1,6.9222220000000005,,239.3,29.25,16.81,76.233333,"-21.68
","-45.94
"
83683,31/12/2016,0,5.0,1.106452,14.0,199.8,6.3763440000000005,,71.8,31.351613,17.783870999999998,73.516129,"-21.68
","-45.94
"
83683,31/01/2017,0,9.0,0.9121379999999999,2.1,136.4,7.801075,,194.9,30.793547999999998,18.793548,80.991935,"-21.68
","-45.94
"
83683,28/02/2017,0,9.0,0.940476,2.6,195.1,6.5,,52.5,30.871429,18.353571,73.33035699999999,"-21.68
","-45.94
"
83683,31/03/2017,0,9.0,0.878495,2.1,167.6,5.72043,,98.1,29.8,16.870967999999998,75.870968,"-21.68
","-45.94
"
83683,30/04/2017,0,5.0,0.747273,2.1,159.7,5.9272730000000005,,43.5,27.913333,15.961538000000001,81.769231,"-21.68
","-45.94
"
83683,31/05/2017,0,9.0,0.886667,2.1,134.7,5.477778,,89.0,25.706452,13.196774,81.08064499999999,"-21.68
","-45.94
"
83683,30/06/2017,0,5.0,0.8788889999999999,2.1,166.5,3.8666669999999996,,15.6,25.186667,10.436667,76.616667,"-21.68
","-45.94
"
83683,31/07/2017,0,5.0,1.087097,3.1,186.1,3.150538,,0.0,23.396774,8.893548,69.233871,"-21.68
","-45.94
"
83683,31/08/2017,0,5.0,1.008602,2.6,201.3,4.032258000000001,,16.0,26.858065000000003,10.532258,66.05645200000001,"-21.68
","-45.94
"
83683,30/09/2017,0,5.0,1.155405,6.0,199.2,2.081081,,58.2,29.768966,11.471428999999999,54.89285699999999,"-21.68
","-45.94
"
83683,31/10/2017,0,5.0,1.095699,2.6,166.6,6.236559,,141.3,29.53871,16.206452,65.814516,"-21.68
","-45.94
"
83683,30/11/2017,0,5.0,1.055952,2.1,122.4,7.059524000000001,,163.2,27.62,16.89,75.966667,"-21.68
","-45.94
"
83683,31/12/2017,0,5.0,1.055149,2.1,145.8,7.653225999999999,,216.9,29.316128999999997,18.296774,78.975806,"-21.68
","-45.94
"
83683,31/01/2018,0,5.0,1.05,2.1,157.3,7.48913,,161.4,29.829032,18.674194,78.491935,"-21.68
","-45.94
"
83683,28/02/2018,0,5.0,1.130106,3.1,142.5,7.196428999999999,,113.8,29.132143,18.35,79.08035699999999,"-21.68
","-45.94
"
83683,31/03/2018,0,5.0,1.045161,2.1,192.4,5.806451999999999,,134.4,30.522581,18.609676999999998,78.774194,"-21.68
","-45.94
"
83683,30/04/2018,0,5.0,1.041509,2.1,136.2,5.566038,,27.2,27.557692,15.003846,82.75,"-21.68
","-45.94
"
83683,31/05/2018,0,14.0,0.9597829999999999,2.1,193.6,3.8152169999999996,,86.4,26.387096999999997,11.470968,73.629032,"-21.68
","-45.94
"
83683,30/06/2018,0,5.0,1.0,1.5,133.7,5.2696629999999995,,31.2,25.303333,12.14,76.875,"-21.68
","-45.94
"
83683,31/07/2018,0,5.0,1.054348,1.5,196.4,2.913043,,10.2,25.951613000000002,9.138710000000001,70.104839,"-21.68
","-45.94
"
83683,31/08/2018,0,14.0,1.106452,2.1,157.0,5.150538,,67.0,25.064516,11.674194,71.814516,"-21.68
","-45.94
"
83683,30/09/2018,0,5.0,1.123333,3.1,167.6,4.7444440000000005,,87.1,28.14,14.06,66.216667,"-21.68
","-45.94
"
83683,31/10/2018,0,5.0,1.110753,2.1,121.9,7.139785000000001,,177.7,27.974194,17.383871,80.612903,"-21.68
","-45.94
"
83683,30/11/2018,0,5.0,1.151163,2.6,100.2,7.77907,,249.3,27.179309999999997,17.851724,82.767241,"-21.68
","-45.94
"
83683,31/12/2018,0,5.0,1.078495,3.1,192.9,6.580645,,262.2,30.416128999999998,18.06129,74.362903,"-21.68
","-45.94
"
83683,31/01/2019,0,5.0,1.024176,2.1,221.7,6.032967,,139.8,31.664516,18.787097,73.024194,"-21.68
","-45.94
"
83683,28/02/2019,0,5.0,1.032143,2.1,138.0,7.047619,,174.4,29.678571,18.653571,79.82142900000001,"-21.68
","-45.94
"
83683,31/03/2019,0,5.0,1.016129,2.0,155.2,7.247312,,150.9,29.529032,18.296774,80.41935500000001,"-21.68
","-45.94
"
83683,30/04/2019,0,5.0,0.9134620000000001,1.5,189.0,4.692308000000001,,132.0,29.053333000000002,16.492307999999998,84.346154,"-21.68
","-45.94
"
83683,31/05/2019,0,5.0,0.904167,2.1,157.3,4.5416669999999995,,95.1,27.174194,13.996773999999998,85.19354799999999,"-21.68
","-45.94
"
83683,30/06/2019,0,5.0,0.977778,1.5,157.5,3.055556,,0.8,25.413332999999998,10.293333,76.958333,"-21.68
","-45.94
"
83683,31/07/2019,0,5.0,0.889403,2.1,190.9,2.744624,,22.6,24.674194,8.135484,72.701613,"-21.68
","-45.94
"
83683,31/08/2019,0,5.0,0.9849459999999999,2.1,168.7,4.182796,,21.8,26.029032,10.796774000000001,71.314516,"-21.68
","-45.94
"
83683,30/09/2019,0,5.0,0.9988889999999999,2.6,195.6,4.155556,,95.0,30.42,14.863332999999999,65.825,"-21.68
","-45.94
"
