Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude
82780,30/06/2017,0,14.0,2.585,4.2,249.0,2.766667,,2.6,22.156667000000002,56.433333,,"-7.03
","-41.48
"
82780,31/07/2017,0,14.0,3.187097,5.4,249.8,3.596774,,0.0,21.293548,51.451613,,"-7.03
","-41.48
"
82780,31/08/2017,0,14.0,2.570968,4.9,320.3,0.903226,,0.0,21.958064999999998,44.290323,,"-7.03
","-41.48
"
82780,30/09/2017,0,,,5.5,,,,0.0,22.905882000000002,42.4375,,"-7.03
","-41.48
"
82780,31/10/2017,0,14.0,2.337097,3.8,324.3,2.177419,,0.0,25.709677,41.806452,,"-7.03
","-41.48
"
82780,30/11/2017,0,9.0,2.095,3.8,255.2,3.933333,,4.8,26.06,46.166667,,"-7.03
","-41.48
"
82780,31/01/2018,0,9.0,1.52623,2.8,198.8,5.229508,,107.8,23.2,72.8,,"-7.03
","-41.48
"
82780,28/02/2018,0,9.0,1.385714,3.3,134.3,6.339286,,143.6,23.317857,84.666667,,"-7.03
","-41.48
"
82780,31/03/2018,0,9.0,1.329032,2.3,225.4,5.193548000000001,,156.7,23.348387,82.85714300000001,,"-7.03
","-41.48
"
82780,30/04/2018,0,9.0,1.553333,3.3,210.4,5.066667,,74.6,22.55,78.724138,,"-7.03
","-41.48
"
82780,31/05/2018,0,9.0,2.020339,3.6,227.2,3.3870970000000002,,0.0,21.696773999999998,61.63333299999999,,"-7.03
","-41.48
"
82780,30/06/2018,0,14.0,2.193333,3.8,284.8,1.433333,,0.0,21.146667,54.333332999999996,,"-7.03
","-41.48
"
82780,31/07/2018,0,14.0,2.354839,4.2,291.9,1.096774,,0.0,20.790323,53.4,,"-7.03
","-41.48
"
82780,31/08/2018,0,14.0,2.575806,3.8,311.3,0.967742,,0.0,22.13871,49.096773999999996,,"-7.03
","-41.48
"
82780,30/09/2018,0,14.0,2.485,3.8,317.9,1.483333,,0.0,24.216667,45.5,,"-7.03
","-41.48
"
82780,31/10/2018,0,9.0,2.353226,3.8,287.5,3.4516129999999996,,25.1,25.209677,45.258065,,"-7.03
","-41.48
"
82780,31/12/2018,0,5.0,1.478689,3.3,192.8,5.1147540000000005,,172.6,22.412903,78.612903,,"-7.03
","-41.48
"
82780,31/01/2019,0,5.0,1.6438599999999999,4.2,209.0,4.192982,,68.5,22.873333,74.923077,,"-7.03
","-41.48
"
82780,28/02/2019,0,5.0,1.6107639999999999,4.11552,164.5,5.805,,201.8,23.265385000000002,81.666667,,"-7.03
","-41.48
"
82780,31/03/2019,0,5.0,1.580734,3.08664,,5.2954550000000005,,180.5,22.960714000000003,79.04,,"-7.03
","-41.48
"
82780,30/04/2019,0,5.0,1.5142010000000001,4.11552,,5.070755,,172.8,22.788462,76.846154,,"-7.03
","-41.48
"
82780,31/05/2019,0,5.0,1.8577,3.6010800000000005,,3.37963,,30.8,21.686957,63.370369999999994,,"-7.03
","-41.48
"
82780,30/06/2019,0,14.0,2.5722,4.62996,,2.875,,8.2,19.633333,49.5,,"-7.03
","-41.48
"
82780,31/08/2019,0,14.0,2.9056330000000004,4.11552,,0.9722219999999999,,0.0,21.3,44.692308000000004,,"-7.03
","-41.48
"
82780,30/09/2019,0,,2.78655,4.11552,,,,0.0,23.513333,44.25,,"-7.03
","-41.48
"
