datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.70405,-55.22607,3.1
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.61165,-56.02478,2.7
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.60496,-55.81189,6.6
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.60456,-56.02639,4.4
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.60413,-55.80726,6.6
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.60376,-56.02181,4.1
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-29.60102,-56.02719,3.6
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,0,0,0,-29.5654,-55.09509,3.1
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,MANOEL VIANA,Pampa,0,0,0,-29.42658,-55.63547,9.1
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO MARTINHO DA SERRA,Pampa,0,0,0,-29.39797,-53.73441,3.1
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,0,0,0,-29.37918,-55.35178,2.5
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,QUEVEDOS,Pampa,0,0,0,-29.35573,-54.12181,3.9
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,JARI,Pampa,0,0,0,-29.24699,-54.39678,3.4
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,0,0,0,-29.20984,-55.59775,11.9
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,0,0,0,-29.20623,-55.59862,3.7
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,0,0,0,-29.13248,-55.54611,5
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITACURUBI,Pampa,0,0,0,-28.92885,-55.0785,2.3
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO MIGUEL DAS MISSOES,Pampa,0,0,0,-28.90451,-54.35807,3.5
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITACURUBI,Pampa,0,0,0,-28.88395,-55.19221,3.1
2019/09/03 17:42:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,0,-28.84738,-55.92048,1.8
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,BOSSOROCA,Pampa,0,0,0,-28.81119,-54.73913,3
2019/09/03 17:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,CAPAO DO CIPO,Pampa,0,0,0,-28.80138,-54.70809,8
2019/09/03 17:42:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,0,-28.73432,-55.62601,9
2019/09/03 17:42:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,0,-28.72979,-55.622,10.9
2019/09/03 20:02:23,GOES-16,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,0,0,-30.07,-55.48,
2019/09/03 20:02:23,GOES-16,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,0,0,0,-30.09,-55.48,
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,CHARQUEADAS,Pampa,4,0,0.02,-29.95334,-51.61574,1.4
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,4,0,0.02,-29.81692,-51.17408,0.9
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,4,0,0.02,-29.81377,-51.17742,0.5
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,4,0,0.34,-29.33298,-55.33074,0.5
2019/02/09 01:28:06,METOP-B,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,7,0,0.13,-30.307501,-51.877701,
2019/02/09 01:28:06,METOP-B,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,7,0,0.13,-30.305401,-51.868698,
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,JAGUARAO,Pampa,4,0,0.01,-32.44,-53.202,10.2
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,PEDRO OSORIO,Pampa,4,0,0.2,-32.031,-52.795,19.8
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,PEDRO OSORIO,Pampa,4,0,0.03,-32.031,-52.788,10.9
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,HERVAL,Pampa,4,0,0.08,-31.999,-53.499,8.3
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,4,0,0.12,-31.224,-53.102,9.1
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,4,0,0.12,-31.215,-53.085,8.5
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,4,0,0.12,-31.213,-53.1,102.2
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,4,0,0.28,-31.145,-55.052,4.6
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,4,0,0.28,-31.135,-55.051,10.8
2019/07/27 17:48:00,NPP-375,Brasil,RIO GRANDE DO SUL,ARROIO DO SAL,Pampa,,0.04,0,-29.533,-49.89095,3.3
2019/07/27 17:48:00,NPP-375,Brasil,RIO GRANDE DO SUL,ARROIO DO SAL,Pampa,,0.04,0,-29.53089,-49.89303,2.7
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.542,-53.073,69.7
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.12,-30.528,-53.112,61.2
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.526,-53.066,118
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.525,-53.074,101.4
2019/09/04 18:02:21,GOES-16,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.54,-53.07,
2019/09/04 18:32:28,GOES-16,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,4,0,0.35,-29.14,-55.56,
2019/09/04 18:32:21,GOES-16,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.54,-53.07,
2019/09/04 18:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,4,0,0.58,-29.95,-54.813,27.5
2019/09/04 18:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.35,-29.571,-56.097,24.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,RIO GRANDE,Pampa,,0,0.02,-32.15147,-52.41054,5.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,RIO GRANDE,Pampa,,0,0.02,-32.14811,-52.41129,5.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,ARROIO DO PADRE,Pampa,4,0,0.15,-31.39822,-52.42301,2.3
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO LOURENCO DO SUL,Pampa,4,0,0.02,-31.22054,-52.32281,3.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,4,0,0.02,-29.76245,-51.45893,15.8
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,PORTAO,Pampa,4,0,0.02,-29.6608,-51.22674,2.2
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,BARAO DO TRIUNFO,Pampa,4,0,0.02,-30.50825,-51.8549,2.3
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,BARAO DO TRIUNFO,Pampa,4,0,0.02,-30.47044,-51.86345,8.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,4,0,0.02,-30.41629,-52.03604,4.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,BUTIA,Pampa,4,0,0.02,-30.40627,-52.14441,2.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,4,0,0.02,-30.35929,-51.91071,5
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,4,0,0.02,-29.86355,-51.6856,5.7
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,4,0,0.02,-29.75303,-51.67314,11.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO LOURENCO DO SUL,Pampa,,0,0.02,-31.21713,-51.98497,4.7
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO LOURENCO DO SUL,Pampa,4,0,0.02,-31.10926,-52.24155,9.7
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,MORRO REDONDO,Pampa,4,0,0.03,-31.67211,-52.55786,1.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO PEDRO DO SUL,Pampa,4,0,0.18,-29.61944,-54.40689,4.4
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO PEDRO DO SUL,Pampa,4,0,0.03,-29.61672,-54.41153,2.4
2019/09/04 21:02:23,GOES-16,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,4,0,0.11,-30.03,-54.49,
2019/09/04 21:25:24,NOAA-19,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.570015,-53.071571,
2019/09/04 21:25:31,NOAA-19,Brasil,RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,Pampa,4,0,0.36,-30.561754,-55.221291,
2019/09/04 21:25:31,NOAA-19,Brasil,RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,Pampa,4,0,0.36,-30.552204,-55.224438,
2019/09/04 21:25:51,NOAA-19,Brasil,RIO GRANDE DO SUL,URUGUAIANA,Pampa,5,0,0.21,-29.725716,-57.065125,
2019/09/04 21:26:03,NOAA-19,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,4,0,0.1,-28.755417,-55.969334,
2019/09/05 01:25:38,METOP-B,Brasil,RIO GRANDE DO SUL,URUGUAIANA,Pampa,6,0.34,0.34,-29.684999,-57.0219,
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,Pampa,5,0.11,0.74,-30.53596,-55.27892,0.7
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,Pampa,5,0.11,0.58,-30.52893,-55.21713,0.5
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,5,0.08,0.06,-30.34826,-52.68309,0.5
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,4,1.85,0.58,-30.04175,-55.21779,0.5
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,5,0.45,0.34,-30.03414,-54.48821,2.3
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,5,0.45,0.34,-30.0308,-54.48748,2.3
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO PEDRO DO SUL,Pampa,4,2.09,0.51,-29.62121,-54.40389,0.7
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,5,0.18,0.61,-29.57067,-56.10041,0.5
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,5,0.18,0.61,-29.5699,-56.10478,0.7
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,5,0.03,0.52,-29.25573,-55.85184,0.9
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,5,0.03,0.58,-29.12584,-55.57632,0.5
2019/09/05 04:36:00,NPP-375,Brasil,RIO GRANDE DO SUL,UNISTALDA,Pampa,5,0.93,0.42,-29.01749,-55.06224,0.7
2019/09/04 01:46:46,METOP-B,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.09,-30.047001,-55.569901,
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,4,0,0.34,-29.32944,-55.3301,1.7
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,4,0,0.34,-29.32884,-55.33458,1.7
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,4,0,0.04,-28.73025,-55.61905,2.3
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.32,-30.05636,-55.57764,1.4
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.32,-30.05284,-55.57698,1.4
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.48,-30.05223,-55.58149,1.8
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.32,-30.04931,-55.57633,1.9
2019/09/04 04:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.48,-30.04871,-55.58085,3.8
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,LAVRAS DO SUL,Pampa,4,0,0.11,-30.769,-54.307,7.5
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,4,0,0.2,-30.654,-52.792,8.7
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.533,-53.057,7.1
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.531,-53.072,18.1
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.522,-53.056,41.6
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.521,-53.07,417.5
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.12,-30.519,-53.085,82.2
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.07,-30.316,-53.449,7.7
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.07,-30.311,-53.454,5.4
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,4,0,0.13,-30.18,-53.894,8.7
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,4,0,0.08,-30.178,-53.907,5.4
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,4,0,0.13,-30.17,-53.9,6.4
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,4,0,0.35,-29.57,-56.089,11.7
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,4,0,0.34,-29.326,-55.326,4.7
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,4,0,0.34,-29.325,-55.337,4.1
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,4,0,0.53,-29.13,-55.559,4.3
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,MACAMBARA,Pampa,4,0,0.46,-29.085,-55.94,5.2
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,4,0,0.06,-28.728,-55.608,4.1
2019/09/04 14:00:00,TERRA_M-T,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,4,0,0.04,-28.727,-55.618,8.4
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.1,-30.556,-53.643,41
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,ELDORADO DO SUL,Pampa,,0,0.02,-30.04988,-51.32153,4.5
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,ELDORADO DO SUL,Pampa,,0,0.02,-30.04717,-51.32685,6.3
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,ELDORADO DO SUL,Pampa,,0,0.02,-30.04637,-51.32234,4.5
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,4,0,0.02,-29.81373,-51.1748,2.3
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,4,0,0.02,-29.76596,-51.45812,9.1
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,4,0,0.02,-29.76517,-51.45362,9.1
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,PINHAL GRANDE,Pampa,4,0,0.04,-29.19008,-53.4004,2.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,PINHAL GRANDE,Pampa,4,0,0.03,-29.18943,-53.39637,2.9
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,PINHAL GRANDE,Pampa,4,0,0.03,-29.18608,-53.39706,10
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,LAVRAS DO SUL,Pampa,4,0,0.11,-30.8224,-53.76671,5
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.1,-30.55491,-53.63838,4.1
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.1,-30.55159,-53.63908,6.2
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.1,-30.55095,-53.63503,6.2
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,4,0,0.07,-30.47627,-53.47464,2.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,4,0,0.09,-30.32211,-53.55632,2.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,RESTINGA SECA,Pampa,4,0,0.08,-29.82924,-53.49012,3.2
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,4,0,0.2,-31.08309,-52.57225,2.4
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,4,0,0.03,-30.71313,-52.70317,3.5
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANTANA DA BOA VISTA,Pampa,4,0,0.14,-30.68645,-53.03621,1.6
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.5303,-53.06887,60.2
2019/09/04 17:18:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,4,0,0.13,-30.5276,-53.07367,60.2
