datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2017/08/21 18:12:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0.01,-30.53393,-54.30417,
2017/12/01 03:56:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,0,0.4,0.22,-31.00008,-54.29691,
2017/11/29 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,0,0,0.12,-31.72935,-53.77737,
2017/09/07 17:54:00,NPP-375,Brasil,RIO GRANDE DO SUL,JARI,Pampa,0,0.2,0.03,-29.24906,-54.23121,
2017/09/02 03:43:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0.06,-30.67816,-54.34532,
2017/11/06 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,0,0,0,-31.00128,-54.42405,
2017/03/08 04:20:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANOAS,Pampa,0,31.1,0,-29.87408,-51.15575,
2017/10/24 18:12:00,NPP-375,Brasil,RIO GRANDE DO SUL,AMARAL FERRADOR,Pampa,0,0,0,-30.83509,-52.35456,
2017/06/24 17:59:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,0,0.01,-31.50142,-52.72224,
2017/11/25 04:08:00,NPP-375,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,0,0,0,-30.19017,-55.06151,
2016/12/20 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.34511,-53.36977,
2017/11/23 17:10:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0,-30.46522,-52.59875,
2016/12/12 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,BAGE,Pampa,,,,-31.17372,-54.18983,
2017/11/24 04:27:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,35.4,0,-30.56358,-54.41407,
2016/12/16 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-30.92401,-53.00263,
2016/12/21 22:26:17,NOAA-18,Brasil,RIO GRANDE DO SUL,VIAMAO,Pampa,,,,-30.2939,-50.8991,
2017/08/25 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,0,27.3,0,-29.47925,-55.87762,
2017/09/02 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,MARIANA PIMENTEL,Pampa,0,0,0.02,-30.35832,-51.60907,
2017/08/29 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,GENERAL CAMARA,Pampa,0,0,0,-29.75545,-52.01238,
2016/12/05 17:29:00,NPP-375,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,,,,-30.19108,-54.95359,
2017/11/14 19:40:06,NOAA-19,Brasil,RIO GRANDE DO SUL,BAGE,Pampa,0,0,0.07,-31.3749,-54.1477,
2017/08/07 17:34:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,15.5,0,-31.04604,-52.40415,
2016/12/11 17:16:00,NPP-375,Brasil,RIO GRANDE DO SUL,IMBE,Pampa,,,,-29.95052,-50.1142,
2017/11/29 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,0,0,0.08,-30.42652,-53.49166,
2017/11/15 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO LOURENCO DO SUL,Pampa,0,15.5,0,-31.13223,-52.24609,
2017/07/25 16:38:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,1,-28.69602,-55.97831,
2016/12/03 04:01:00,NPP-375,Brasil,RIO GRANDE DO SUL,NOVO HAMBURGO,Pampa,,,,-29.72602,-51.13469,
2017/10/07 16:51:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,0,0.4,0.01,-29.86703,-54.95217,
2017/11/19 16:44:00,NPP-375,Brasil,RIO GRANDE DO SUL,BUTIA,Pampa,0,0,0,-30.25611,-52.09931,
2017/11/02 17:03:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,17.1,0,-30.34078,-54.24791,
2017/10/02 18:25:00,NPP-375,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,0,0,0,-30.28784,-55.3026,
2017/08/06 17:53:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM FELICIANO,Pampa,0,0,0.11,-30.55885,-52.20802,
2016/12/16 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,,,,-30.23721,-51.86662,
2017/11/22 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,0,0,-31.18705,-52.62348,
2016/12/12 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,HERVAL,Pampa,,,,-31.91536,-53.1622,
2017/10/03 18:06:00,NPP-375,Brasil,RIO GRANDE DO SUL,BUTIA,Pampa,0,0,0,-30.29333,-52.12109,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,,,,-30.73766,-53.59353,
2016/12/13 04:15:00,NPP-375,Brasil,RIO GRANDE DO SUL,RIO GRANDE,Pampa,,,,-32.01661,-52.30187,
2016/12/20 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,PEDRAS ALTAS,Pampa,,,,-31.82194,-53.5151,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,,,,-31.1978,-52.73783,
2017/08/21 16:32:00,NPP-375,Brasil,RIO GRANDE DO SUL,JOIA,Pampa,0,0,0.04,-28.80352,-54.31606,
2017/09/04 17:09:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,28.8,0,-30.72081,-52.45535,
2016/12/11 17:16:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM FELICIANO,Pampa,,,,-30.61921,-52.17344,
2016/12/21 22:26:17,NOAA-18,Brasil,RIO GRANDE DO SUL,NOVA SANTA RITA,Pampa,,,,-29.8695,-51.3386,
2017/09/03 17:29:00,NPP-375,Brasil,RIO GRANDE DO SUL,MATA,Pampa,0,0,0.11,-29.57657,-54.52643,
2017/11/27 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Pampa,0,0,0.01,-30.58705,-53.10749,
2017/11/24 04:26:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,0,28.4,0,-29.81264,-51.17627,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,,,,-29.77647,-51.46542,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM FELICIANO,Pampa,,,,-30.61884,-52.33089,
2017/11/20 18:06:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,0,0,0.02,-30.85018,-53.52076,
2017/10/31 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,RIO PARDO,Pampa,0,0,0,-29.84779,-52.38176,
2017/08/01 18:10:13,GOES-16,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,39.7,0,-31.03,-52.41,
2017/08/22 17:53:00,NPP-375,Brasil,RIO GRANDE DO SUL,LAVRAS DO SUL,Pampa,0,0.4,0.01,-30.74652,-54.46479,
2017/11/15 17:59:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,15.3,0,-31.5779,-52.68895,
2017/11/25 04:08:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,0,0,0,-29.8427,-54.61948,
2017/07/31 18:05:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,0.2,0.22,-30.93487,-52.48764,
2017/11/23 17:09:00,NPP-375,Brasil,RIO GRANDE DO SUL,CAPAO DO LEAO,Pampa,0,0,0,-31.76573,-52.45287,
2016/12/21 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,AMARAL FERRADOR,Pampa,,,,-30.76535,-52.34402,
2016/12/16 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,JAGUARAO,Pampa,,,,-32.3331,-53.61391,
2017/10/05 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,0,8.6,0,-31.19706,-53.03905,
2017/07/30 16:44:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,0,0.6,0.22,-30.38121,-51.92045,
2016/12/16 04:58:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,,,,-31.44744,-53.68232,
2017/11/22 17:29:00,NPP-375,Brasil,RIO GRANDE DO SUL,RIO PARDO,Pampa,0,0,0,-30.06504,-52.367,
2017/06/12 04:19:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,0,0,0,-29.81633,-51.17541,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.63216,-52.96917,
2016/12/21 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.48342,-53.10095,
2017/08/29 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,3.1,0.02,-30.63908,-52.92914,
2017/11/14 19:40:06,NOAA-19,Brasil,RIO GRANDE DO SUL,BAGE,Pampa,0,0,0.07,-31.3845,-54.1448,
2017/11/30 16:38:00,NPP-375,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,0,0,0.21,-31.00942,-54.27987,
2017/11/24 16:51:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,0,32.8,0,-29.69579,-51.61368,
2016/12/12 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,HERVAL,Pampa,,,,-31.92349,-53.16246,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,,,,-30.7368,-53.59419,
2016/12/05 17:29:00,NPP-375,Brasil,RIO GRANDE DO SUL,LAVRAS DO SUL,Pampa,,,,-30.7805,-53.95363,
2017/03/28 17:09:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,0.07,-28.89832,-56.26955,
2017/11/15 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,0,9.7,0.03,-30.16638,-54.98737,
2016/12/11 17:16:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,,,,-29.60404,-54.90429,
2017/08/23 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANTO ANTONIO DAS MISSOES,Pampa,0,0,0.05,-28.58833,-55.25353,
2017/09/09 17:16:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,0,0,0.05,-29.60802,-51.60953,
2017/11/15 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,0,6.8,0.01,-30.26094,-53.6327,
2016/12/21 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.74469,-53.27454,
2016/12/16 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,AMARAL FERRADOR,Pampa,,,,-30.73207,-52.42522,
2017/10/17 17:04:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,0,9.7,0,-29.85346,-51.51637,
2016/12/18 18:25:00,NPP-375,Brasil,RIO GRANDE DO SUL,PINHEIRO MACHADO,Pampa,,,,-31.41178,-53.38247,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.33667,-53.15194,
2017/11/30 04:14:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAPUCAIA DO SUL,Pampa,0,0,0,-29.8154,-51.17516,
2016/12/11 17:16:00,NPP-375,Brasil,RIO GRANDE DO SUL,CAPAO DO LEAO,Pampa,,,,-31.72935,-52.47121,
2017/11/26 17:53:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANT'ANA DO LIVRAMENTO,Pampa,0,0,0.01,-31.1542,-55.19104,
2017/11/13 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,0,0,0.05,-31.19567,-52.99044,
2017/11/23 17:10:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0,-30.46242,-52.60353,
2016/12/25 03:49:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANTA MARIA,Pampa,,,,-29.7128,-53.73012,
2017/11/30 21:05:50,GOES-13,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,0,0,0.21,-31,-54.27,
2016/12/13 04:14:00,NPP-375,Brasil,RIO GRANDE DO SUL,BAGE,Pampa,,,,-31.23356,-54.08662,
2017/11/15 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,6.2,0.01,-28.84315,-55.48437,
2017/11/07 17:10:00,NPP-375,Brasil,RIO GRANDE DO SUL,ARROIO DOS RATOS,Pampa,0,3.5,0,-30.23161,-51.67327,
2017/09/01 18:06:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0.08,-29.93177,-54.26031,
2016/12/14 18:00:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,,,,-30.55364,-53.56126,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,,,,-29.83968,-51.61494,
2016/12/21 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,,,,-31.69195,-53.23692,
2017/11/25 04:07:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO LUIZ GONZAGA,Pampa,0,0,0.01,-28.40621,-54.94488,
2017/08/23 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,0,0,0,-29.16117,-55.86486,
2016/12/08 16:32:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,,,,-31.02111,-52.32136,
2017/09/03 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,0,0,0.03,-30.30832,-52.00619,
2017/10/03 09:05:24,GOES-13,Brasil,RIO GRANDE DO SUL,MACAMBARA,Pampa,0,0.2,0.01,-29.14,-55.36,
2017/11/12 04:52:00,NPP-375,Brasil,RIO GRANDE DO SUL,BUTIA,Pampa,0,0,0,-30.14896,-51.88671,
2017/11/30 21:05:50,GOES-13,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,0,0,0.12,-31,-54.25,
2017/08/21 18:12:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO MARTINHO DA SERRA,Pampa,0,0,0,-29.40476,-53.91319,
2017/11/20 16:25:00,NPP-375,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,0,0,0.01,-31.50499,-52.99582,
2017/08/21 18:12:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0,-29.98519,-54.59716,
2017/06/26 17:22:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO BORJA,Pampa,0,0,0.2,-28.86115,-55.91493,
2017/10/17 17:04:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,0,6.9,0,-29.66332,-51.64857,
2017/10/04 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,0,2.6,0.01,-30.43528,-53.70604,
2017/11/24 16:51:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,0,12.5,0,-30.33773,-51.87384,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,TRIUNFO,Pampa,,,,-29.67984,-51.6843,
2017/05/02 17:53:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,0,0,0,-30.14826,-51.85567,
2017/11/27 17:34:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,0,0,0.02,-31.72667,-53.77278,
2017/08/23 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO PEDRO DO SUL,Pampa,0,0,0.03,-29.66145,-54.29977,
2017/10/04 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,5.1,0,-30.66077,-52.70718,
2017/11/27 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,0,0,0.02,-29.39696,-55.29836,
2017/10/05 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,BARAO DO TRIUNFO,Pampa,0,21.8,0,-30.41881,-51.9003,
2017/09/04 04:46:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,0,35.5,0.02,-31.43118,-53.61609,
2017/07/17 05:04:00,NPP-375,Brasil,RIO GRANDE DO SUL,HULHA NEGRA,Pampa,0,0,0.71,-31.51056,-53.86806,
2016/12/07 04:27:00,NPP-375,Brasil,RIO GRANDE DO SUL,GUAIBA,Pampa,,,,-30.13367,-51.31992,
2017/11/28 04:52:00,NPP-375,Brasil,RIO GRANDE DO SUL,QUARAI,Pampa,0,0,0.06,-30.10695,-56.00946,
2016/12/13 05:52:54,NOAA-19D,Brasil,RIO GRANDE DO SUL,RIO GRANDE,Pampa,,,,-32.0564,-52.299,
2017/12/02 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0.2,0,-30.49099,-52.75882,
2016/12/12 16:57:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,,,,-31.06427,-52.50172,
2016/12/21 22:26:17,NOAA-18,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,,,,-30.2284,-51.901,
2017/08/24 04:51:00,NPP-375,Brasil,RIO GRANDE DO SUL,SANTIAGO,Pampa,0,0,0.03,-29.00766,-54.98376,
2017/08/23 17:35:00,NPP-375,Brasil,RIO GRANDE DO SUL,MANOEL VIANA,Pampa,0,0,0.01,-29.40333,-55.55513,
2017/09/02 03:43:00,NPP-375,Brasil,RIO GRANDE DO SUL,CERRO GRANDE DO SUL,Pampa,0,0,0.02,-30.5495,-51.86945,
2017/06/17 16:50:00,NPP-375,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,0,2.7,0,-29.79501,-51.41343,
2017/10/05 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,0,6.7,0.02,-30.61011,-53.58311,
2017/08/21 18:12:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0.01,-30.5109,-54.31141,
2016/12/15 21:54:55,NOAA-18,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,,,,-31.5808,-53.757,
2017/07/20 18:36:48,NOAA-19,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,0,0,0.57,-31.1233,-52.9943,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO JERONIMO,Pampa,,,,-29.99805,-51.82393,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,CAPAO DO LEAO,Pampa,,,,-31.77219,-52.49482,
2017/11/22 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0,-30.38973,-52.54574,
2016/12/15 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACAPAVA DO SUL,Pampa,,,,-30.76933,-53.38812,
2017/03/21 21:51:28,NOAA-18,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0,-30.9114,-52.4977,
2017/11/22 17:29:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO GABRIEL,Pampa,0,0,0.03,-29.97265,-54.42268,
2017/10/17 17:03:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,0,37.6,0,-30.9722,-52.44003,
2017/11/23 19:37:25,NOAA-19,Brasil,RIO GRANDE DO SUL,ROSARIO DO SUL,Pampa,0,0,0.26,-30.1737,-55.0118,
2017/08/01 18:25:06,GOES-16,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,0,64.1,0,-30.01,-55.03,
2017/08/01 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,CACEQUI,Pampa,0,64.1,0,-30.00691,-55.05489,
2017/11/23 17:10:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0.01,-30.81047,-52.95831,
2016/12/21 05:05:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,,,,-31.59029,-53.63757,
2017/09/02 17:47:00,NPP-375,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,0,0,0.11,-30.32045,-53.75973,
2016/12/21 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,CANDIOTA,Pampa,,,,-31.59365,-53.62524,
2017/11/22 17:28:00,NPP-375,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,0,0,0.03,-30.65922,-52.79813,
