datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2017/12/14 23:37:37,NOAA-18,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.9,0.63,-15.9127,-57.9229,
2017/12/12 17:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.03,-19.56565,-57.64612,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.3413,-55.81237,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-18.84052,-55.82506,
2017/12/18 17:44:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.02,-18.64926,-57.12124,
2017/12/29 17:39:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,8.13,0.02,-16.02601,-57.85183,
2017/12/16 04:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.97594,-57.37483,
2018/03/08 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,8.6,0.03,-17.77662,-55.3773,
2017/12/12 17:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.11,-17.6138,-55.27276,
2017/12/15 19:03:35,GOES-13,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.96,-57.35,
2017/12/16 16:41:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.83,1,-18.90788,-55.41694,
2017/12/15 04:29:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.98,-16.04755,-58.30251,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.47,-18.34646,-55.1909,
2017/12/25 20:03:13,GOES-13,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,13.38,0,-19.57,-56.28,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.33,-15.99782,-58.96273,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,1,-18.50967,-55.26551,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.33835,-55.80763,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.12,-16.27335,-58.27228,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,5.25,0.01,-20.06267,-55.61682,
2017/12/16 05:52:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.9747,-57.36614,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.5,-18.55327,-55.39849,
2017/12/18 17:45:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,2.17,0.01,-16.34194,-55.82879,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54849,-55.40287,
2017/12/13 23:47:46,NOAA-18,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.16,-21.3701,-57.7998,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.45,0,-16.042,-58.3014,
2017/12/09 17:13:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,32.25,0,-19.40918,-57.27241,
2017/12/14 23:37:35,NOAA-18,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.06,-16.0822,-58.3195,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.13,-18.34406,-55.16341,
2017/12/18 17:45:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,6.3,0,-16.36366,-58.3009,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.26,-19.06787,-55.67045,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,CURVELANDIA,Pantanal,0,1.03,0.27,-15.58672,-57.89708,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.88,-16.04477,-58.3006,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-18.83962,-55.81999,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.13,1,-18.93019,-55.41579,
2017/12/07 19:03:22,GOES-13,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,0,1.23,0,-20.17,-56.45,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,0,0,0.16,-19.98911,-56.42873,
2017/12/19 17:26:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,1.65,0.01,-16.55935,-58.06937,
2017/12/15 01:43:09,METOP-B,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.56,-18.5415992736816,-55.3667984008789,
2017/12/12 22:43:18,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.18,-19.0514,-55.7085,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO NEGRO,Pantanal,0,5.48,0.55,-19.45868,-55.18595,
2017/12/17 18:03:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,7.48,0,-18.82915,-57.31102,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.11,-16.00126,-58.9621,
2017/12/21 16:48:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,1.23,0.01,-16.33689,-55.82981,
2017/12/16 05:52:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.97322,-57.36575,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,4.25,0,-16.82122,-57.00834,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.9,-16.03263,-58.31532,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0.05,0.27,-21.52504,-57.69716,
2017/12/14 23:37:30,NOAA-18,Brasil,MATO GROSSO,CACERES,Pantanal,0,4.48,0.2,-16.3685,-58.156,
2017/12/16 18:22:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.01,-18.65817,-57.12551,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.46,-18.35018,-55.16837,
2017/12/15 01:43:09,METOP-B,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.54,-18.5443000793457,-55.377498626709,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.46,-18.3508,-55.16462,
2017/12/28 17:58:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,12.57,0.28,-15.99222,-58.96247,
2017/12/18 17:45:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,6.3,0,-16.37213,-58.30436,
2018/01/18 16:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.05,0.26,-18.86782,-55.40729,
2017/12/19 23:33:14,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.85,0,-19.39,-57.16,
2017/12/07 20:02:28,GOES-13,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,24.85,0,-16.57,-55.66,
2017/12/21 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.9,0,-18.54166,-55.39793,
2017/12/20 17:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,5.7,0,-18.84777,-57.36657,
2017/12/15 17:01:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.04,-16.16946,-59.09327,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.58429,-55.35071,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.9,-16.0333,-58.31943,
2017/12/20 17:07:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.28,0,-16.08408,-58.16417,
2017/12/29 17:39:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.6,0.04,-16.56981,-58.08929,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.06,-15.84192,-58.47363,
2017/12/13 17:39:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.06,-16.16181,-59.09026,
2017/12/12 17:58:00,NPP-375,Brasil,MATO GROSSO,MIRASSOL D'OESTE,Pantanal,0,0,0.02,-15.81449,-58.04451,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54585,-55.39352,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.13,-18.34743,-55.16401,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0,-17.20329,-57.82266,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.34363,-55.81156,
2017/12/14 17:19:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.2,-20.42032,-57.95486,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO NEGRO,Pantanal,0,5.48,0.56,-19.46143,-55.19027,
2017/12/13 21:02:59,GOES-13,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.1,-18.35,-55.15,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.34066,-55.80682,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.36,-19.07388,-55.67471,
2017/12/12 22:43:18,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.19,-19.047,-55.6847,
2017/12/16 04:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.971,-57.36821,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.36,-19.06985,-55.67791,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.38,0.86,-16.04524,-58.29924,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0,0.02,-17.0434,-55.91292,
2017/12/08 17:33:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,11.43,0.04,-16.06447,-58.26352,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54989,-55.39787,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.9,-16.03346,-58.31919,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0.17,0.01,-17.04562,-55.91235,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54504,-55.39774,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.9,-16.03275,-58.31729,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.1,-18.33377,-55.18532,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.56,-18.56549,-55.36382,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.45,-18.34031,-55.15535,
2017/12/21 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.52,0,-18.44685,-57.35927,
2017/12/21 16:02:29,GOES-13,Brasil,MATO GROSSO,CACERES,Pantanal,0,21.5,0,-16.35,-57.82,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.07,-18.6516,-57.1165,
2017/12/28 17:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,1.3,0.01,-18.44324,-57.0503,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.57,-18.56803,-55.35329,
2017/12/28 17:58:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,12.57,0.28,-15.9931,-58.96719,
2017/12/08 17:32:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,25.95,0,-16.07291,-57.09589,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.5835,-55.35789,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.58072,-55.34928,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54158,-55.39261,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0.05,0.27,-21.52753,-57.69928,
2017/12/27 16:35:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.03,0.12,-18.54257,-55.39684,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.1,-18.33368,-55.18571,
2017/12/13 21:02:59,GOES-13,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.09,-18.36,-55.13,
2017/12/14 17:19:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.17,-19.20695,-56.82914,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,4.2,0.36,-18.6024,-55.70411,
2017/12/13 17:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.16,-21.14809,-57.78364,
2017/12/07 19:03:22,GOES-13,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,0,1.23,0,-20.17,-56.48,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.07,-18.65783,-57.11898,
2017/12/09 17:13:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,40.92,0,-19.36719,-57.48249,
2017/12/20 04:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,17.95,0.02,-18.53877,-55.39125,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.36,-16.32594,-58.13329,
2017/12/19 17:32:34,GOES-13,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,4.35,0.01,-16.91,-56.35,
2017/12/14 17:19:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.36,-19.07485,-55.67973,
2017/12/16 22:43:18,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.03,0.15,-18.5425,-55.3906,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.58614,-55.34994,
2017/12/18 17:45:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,6.3,0,-16.36747,-58.30021,
2017/12/12 17:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.11,-17.6151,-55.27221,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.26,-19.07147,-55.67101,
2017/12/14 02:04:02,METOP-B,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,1,-19.0582008361816,-55.6534996032715,
2017/12/12 17:58:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.22,-16.32329,-58.13152,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,1.23,0.29,-19.06786,-55.66602,
2017/12/19 17:26:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,1.65,0.01,-16.55207,-58.08905,
2017/12/22 20:33:11,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,12.5,0.01,-19.17,-56.5,
2017/12/12 17:57:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0,0.02,-16.66183,-55.62035,
2017/12/17 10:33:15,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,39.15,0,-19.59,-57.25,
2017/12/14 02:04:02,METOP-B,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.1,-19.0522003173828,-55.6319999694824,
2017/12/12 17:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.29,-18.83623,-55.82457,
2017/12/17 01:01:59,METOP-B,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.5841999053955,-55.339298248291,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.02,-18.65838,-57.12263,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.36,-19.06709,-55.67345,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0,0.02,-17.04272,-55.91691,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.13,1,-18.9263,-55.41634,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO NEGRO,Pantanal,0,5.48,0.56,-19.46082,-55.19398,
2017/12/27 11:32:37,GOES-13,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,1.13,0.01,-17.08,-56.02,
2017/12/15 01:43:02,METOP-B,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,1.23,0.08,-19.0554008483887,-55.6399002075195,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.13,1,-18.92583,-55.41404,
2017/12/12 17:58:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.65,-16.03465,-58.32177,
2017/12/16 16:41:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.01,-18.66216,-57.12291,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.33895,-55.80345,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.45,-18.54004,-55.38512,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.45,0,-16.04629,-58.30212,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0.17,0.01,-17.04167,-55.91311,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.55264,-55.40228,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.5839,-55.3543,
2017/12/16 22:43:16,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.3,0.55,-18.7474,-55.8278,
2017/12/17 01:01:57,METOP-B,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.75,0.1,-18.7824001312256,-55.793399810791,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.36,-19.07325,-55.67854,
2017/12/27 18:33:29,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.03,0.46,-18.53,-55.39,
2017/12/18 17:44:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.02,-18.6532,-57.12048,
2017/12/27 16:35:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.03,0.12,-18.54214,-55.39256,
2017/12/15 17:01:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,0.04,-16.16963,-59.0959,
2017/12/16 22:43:18,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.3,0.38,-18.7399,-55.8422,
2017/12/16 04:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.03,-20.97263,-57.36958,
2017/12/29 17:39:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,4.35,0,-16.03258,-56.05101,
2017/12/16 16:41:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.01,-18.65627,-57.12351,
2017/12/25 20:03:13,GOES-13,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,13.38,0,-19.57,-56.25,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.36,-18.67893,-55.751,
2017/12/14 17:19:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.13,-18.54896,-55.4017,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.13,1,-18.92885,-55.41913,
2017/12/14 23:37:37,NOAA-18,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.9,0.64,-15.9141,-57.931,
2017/12/14 04:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-19.10193,-57.71188,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.5854,-55.35712,
2017/12/12 22:43:18,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.05,-19.0492,-55.6966,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.34008,-55.811,
2017/12/13 17:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-18.83576,-55.82074,
2017/12/15 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0.13,0.16,-18.93082,-55.42089,
2017/12/19 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.07,-18.65493,-57.11594,
2017/12/14 04:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.13,-18.34681,-55.16777,
2017/12/07 00:03:28,GOES-13,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,5.95,0,-20.36,-57.24,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,0.12,-18.33921,-55.15432,
2017/12/17 05:32:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,5.15,0.2,-18.58892,-55.35852,
2017/12/15 04:29:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.26,-16.33015,-58.1399,
2018/03/21 17:00:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,0,0,0.89,-17.48463,-55.22341,
2017/12/13 05:07:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.36,-18.67666,-55.75239,
2017/12/14 17:20:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.83,0.04,-16.10568,-58.24902,
2017/12/16 01:22:02,METOP-B,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.25,-21.6338005065918,-57.8450012207031,
2017/12/15 04:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.14,-18.54423,-55.40195,
2017/12/12 05:26:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.28,-18.81748,-55.86064,
2017/12/13 23:48:02,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.02,-20.4755,-57.9626,
2017/12/16 16:41:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.05,-18.65585,-57.11913,
2017/12/13 00:43:53,METOP-B,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.27,-19.0687999725342,-55.6384010314941,
2017/12/27 19:51:21,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.2,0.45,-18.55,-55.4101,
2018/07/12 10:07:23,NOAA-15D,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,42,0,1,-16.243401,-59.107166,
2017/12/16 16:42:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0.05,0.03,-17.05573,-55.91698,
2017/12/12 17:58:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.07,-16.31861,-58.13257,
2017/12/21 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.9,0,-18.54105,-55.39267,
2017/12/15 14:22:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,,-18.317,-57.515,
