id,latitude,longitude,area(m²),bioma
3753,-16.08,-57.24,1183964.8656964274,Pantanal
3756,-16.09,-57.23,1183906.755730826,Pantanal
3817,-16.38,-57.245,2364412.3537075967,Pantanal
3851,-16.56,-55.675,2362271.3787351632,Pantanal
3860,-16.595,-55.675,3542748.6590687176,Pantanal
4066,-17.095,-58.195,3533690.1159647456,Pantanal
4214,-17.54,-55.765,2350213.814059618,Pantanal
4218,-17.555,-55.86,2350023.992640684,Pantanal
4326,-17.8,-56.02,1173450.6632795248,Pantanal
4329,-17.81,-56.03,1173386.4870057392,Pantanal
4402,-18.06,-56.145,4687082.618298646,Pantanal
4403,-18.060833,-56.19416700000001,9374100.182262646,Pantanal
4404,-18.08,-56.155,2343280.89875476,Pantanal
4433,-18.26,-55.725,2340924.41465859,Pantanal
4479,-18.445,-56.8,2338478.782594145,Pantanal
4480,-18.44,-56.145,2338545.2047480224,Pantanal
4497,-18.52,-55.535,2337480.4882427063,Pantanal
4502,-18.565,-56.39,2336879.6059478307,Pantanal
4503,-18.56,-56.36,5842366.086173924,Pantanal
4505,-18.575,-55.38,2336745.88585847,Pantanal
4519,-18.84,-56.21,10499295.499843227,Pantanal
4522,-18.88,-55.58,1166316.9005960443,Pantanal
4524,-18.895,-55.598333,5831040.698754056,Pantanal
4532,-18.903571,-55.570714,8163198.483296637,Pantanal
4534,-18.95,-56.82,1165840.4293835477,Pantanal
4535,-18.96,-56.83,1165772.2222180332,Pantanal
4542,-19.111667,-55.905,5823793.2996789,Pantanal
4548,-19.185,-55.26,2328456.6353032985,Pantanal
4558,-19.29,-55.945,2327003.5681179008,Pantanal
4559,-19.305,-55.66,2326795.3487738655,Pantanal
4563,-19.31,-55.96,3490088.878579267,Pantanal
4567,-19.326110999999997,-55.933889,6979482.971396574,Pantanal
4571,-19.36,-55.755,2326030.5749420137,Pantanal
4573,-19.37,-55.975,2325891.2967581246,Pantanal
4575,-19.44,-56.465,2324914.3958020485,Pantanal
4576,-19.44,-55.975,2324914.3958020485,Pantanal
4578,-19.485,-55.57,2324284.5743019897,Pantanal
4581,-19.53,-57.66,1161826.678988324,Pantanal
4582,-19.56,-57.66,1161615.8784223506,Pantanal
4583,-19.57,-57.67,1161545.5418531438,Pantanal
4584,-19.581,-57.131,5807375.817245179,Pantanal
4585,-19.58,-57.68,1161475.170420424,Pantanal
4587,-19.606429000000002,-57.695,3483862.017019875,Pantanal
4588,-19.625,-57.68,2322316.12666194,Pantanal
4589,-19.63,-57.75,1161122.790487043,Pantanal
4590,-19.645,-57.735,3483015.3991240393,Pantanal
4591,-19.65,-57.97,1160981.5945832282,Pantanal
4592,-19.65,-57.78,1160981.5945832282,Pantanal
4594,-19.66,-57.955,2321821.88872139,Pantanal
4595,-19.66,-57.79,1160910.944360695,Pantanal
4596,-19.67,-57.77,3482520.7779060933,Pantanal
4597,-19.68,-57.795,2321539.07881009,Pantanal
4598,-19.68,-56.015,2321539.0788079,Pantanal
4599,-19.69,-57.81,1160698.7846697376,Pantanal
4600,-19.69,-57.78,1160698.784667547,Pantanal
4605,-19.74,-56.8,1160344.4884819016,Pantanal
4606,-19.75,-57.82,1160273.524756094,Pantanal
4607,-19.746429,-57.575,3480891.537997375,Pantanal
4608,-19.75,-56.785,2320547.049516569,Pantanal
4612,-19.756429,-57.805,3480678.577171786,Pantanal
4614,-19.765,-57.6,4640739.071448648,Pantanal
4633,-19.975,-57.675,3476038.7806364605,Pantanal
4643,-20.195,-57.205,3471277.474779977,Pantanal
4652,-20.415,-57.05,2310952.7115119724,Pantanal
