id,latitude,longitude,area(m²),bioma
6229,-28.16,-55.475,2176903.8255009917,Pampa
6235,-28.17,-55.53,1088352.3252263577,Pampa
6239,-28.188333,-55.545,15234042.89558286,Pampa
6272,-28.26,-55.73,3262363.6516405977,Pampa
6276,-28.285,-53.02,2174409.3794190325,Pampa
6281,-28.29,-52.985,2174309.3954578387,Pampa
6317,-28.42,-55.74,1085851.9022890376,Pampa
6323,-28.43,-55.75,1085751.4562754028,Pampa
6331,-28.455,-55.857,6513101.602878455,Pampa
6363,-28.576818,-55.827727,23855719.717681825,Pampa
6389,-28.628077,-55.04576899999999,9754125.841247823,Pampa
6390,-28.64,-54.95,1083634.4743591258,Pampa
6399,-28.655,-55.08,2166965.4025161345,Pampa
6400,-28.65,-54.94,1083533.3032685409,Pampa
6413,-28.681154,-56.065768999999996,7582404.508452984,Pampa
6414,-28.667941,-54.793234999999996,9750180.168710636,Pampa
6415,-28.695,-54.735,6498567.066356276,Pampa
6416,-28.7,-54.76,1083026.95391713,Pampa
6417,-28.71,-54.72,1082925.5852859893,Pampa
6420,-28.725,-53.64714300000001,17323259.257536013,Pampa
6423,-28.73,-55.7,1082722.7492961448,Pampa
6424,-28.74,-55.715,2165242.56386174,Pampa
6425,-28.765,-53.86,19484543.44271745,Pampa
6427,-28.76,-54.71,3247254.745492748,Pampa
6429,-28.766429,-55.861667000000004,16235663.936235232,Pampa
6430,-28.77,-55.85,1082316.6824237294,Pampa
6431,-28.77,-55.84,1082316.6824281106,Pampa
6432,-28.78,-54.7,1082215.0834574832,Pampa
6433,-28.78,-53.86,1082215.0834574832,Pampa
6434,-28.795,-54.711667000000006,7574387.502133005,Pampa
6443,-28.815,-55.1,2163718.447843739,Pampa
6449,-28.84,-55.005,2163209.5978701524,Pampa
6453,-28.85,-54.985,2163005.9394996455,Pampa
6468,-28.9,-54.535,2161986.6614623717,Pampa
6473,-28.915,-54.44,2161680.549375371,Pampa
6476,-28.925,-54.775,3242265.6430305783,Pampa
6479,-28.93,-54.79,1080687.152923654,Pampa
6480,-28.93,-54.43,1080687.152923654,Pampa
6482,-28.94,-54.8,1080585.0279368665,Pampa
6483,-28.94,-54.44,1080585.0279368665,Pampa
