id,latitude,longitude,area(m²),bioma
3005,4.5,-60.57,1227213.873850991,Amazonia
3069,4.34,-60.94,1227471.7484186892,Amazonia
3072,4.33,-60.955,2454975.112180526,Amazonia
3074,4.319444,-60.976110999999996,15957668.806568164,Amazonia
3075,4.305,-60.94,4910107.572809319,Amazonia
3094,4.28,-60.955,2455132.096494511,Amazonia
3096,4.27,-60.565,2455163.2748734527,Amazonia
3115,4.198333,-59.865,9821471.715661487,Amazonia
3119,4.2,-59.83,3683069.1899543563,Amazonia
3146,4.14,-60.91,1227780.9830118408,Amazonia
3153,4.12,-61.0,3683433.3158653267,Amazonia
3154,4.12,-60.96,1227811.1052884422,Amazonia
3155,4.12,-60.93,1227811.1052884422,Amazonia
3156,4.12,-60.92,1227811.1052895377,Amazonia
3159,4.11,-60.98,1227826.1117980029,Amazonia
3160,4.105,-60.765,3683508.275567873,Amazonia
3167,4.101,-61.153,11050584.597794963,Amazonia
3171,4.08,-61.14,1227870.9127985807,Amazonia
3172,4.08,-60.99,1227870.9127974857,Amazonia
3173,4.114057,-60.964434,82264462.1126912,Amazonia
3178,4.07,-61.15,1227885.7736220085,Amazonia
3179,4.065,-60.985,3683686.969672005,Amazonia
3180,4.07,-60.98,1227885.7736220085,Amazonia
3228,3.95,-61.02,1228061.2625052629,Amazonia
3232,3.94,-61.01,1228075.6498186393,Amazonia
3233,3.94,-60.99,1228075.6498186393,Amazonia
3234,3.94,-60.385,2456151.2996372785,Amazonia
3237,3.93,-61.02,1228090.0007044582,Amazonia
3238,3.925,-60.975,3684284.316573828,Amazonia
3239,3.93,-60.76,1228090.0007044582,Amazonia
3240,3.93,-60.37,1228090.0007044582,Amazonia
3241,3.92,-60.77,1228104.3151649106,Amazonia
3263,3.83,-61.86,1228231.5060513848,Amazonia
3279,3.69,-61.23,1228423.4932446145,Amazonia
3282,3.68,-61.24,1228436.9333735972,Amazonia
3327,3.38,-60.895,2457646.387248089,Amazonia
3328,3.38,-60.87,1228823.1936251398,Amazonia
3333,3.345,-60.78,2457732.2328264923,Amazonia
3338,3.32,-60.85,1228896.5100230686,Amazonia
3339,3.313571,-61.295,3686713.7137624375,Amazonia
3340,3.308846,-60.885,18433676.92160788,Amazonia
3346,3.275,-61.34,2457901.2635120647,Amazonia
3348,3.26,-61.36,1228968.5143991592,Amazonia
3350,3.245,-61.345,3686952.9994109017,Amazonia
3355,3.14,-60.335,2458217.17364373,Amazonia
3387,2.85,-61.49,1229425.4247253735,Amazonia
3395,2.72,-61.5,1229557.5029996831,Amazonia
3399,2.643571,-61.690714,6148159.297618495,Amazonia
3404,2.5819229999999997,-61.69576899999999,9837495.538207373,Amazonia
3406,2.507941,-61.607353,20905837.17281776,Amazonia
3407,2.4535709999999997,-61.495,3689427.4340314637,Amazonia
3408,2.43,-61.51,3689489.802038857,Amazonia
3409,2.43,-61.48,1229829.934015508,Amazonia
3410,2.42,-61.68,1229838.7812153895,Amazonia
3411,2.42,-61.54,1229838.7812153895,Amazonia
3412,2.405,-61.665,3689551.550119522,Amazonia
3413,2.41,-61.61,1229847.5919515698,Amazonia
3414,2.41,-61.51,1229847.5919504743,Amazonia
3415,2.4,-61.63,1229856.3662185727,Amazonia
3416,2.395,-61.575,4919442.9404721325,Amazonia
3418,2.39,-61.67,1229865.1040174935,Amazonia
3420,2.34,-61.57,1229908.2460007227,Amazonia
3422,2.33,-61.58,1229916.7649911507,Amazonia
3423,2.33,-61.56,1229916.7649933412,Amazonia
3424,2.33,-60.505,2459833.5299823014,Amazonia
3427,2.32,-61.545,2459850.495031374,Amazonia
3429,2.321364,-60.372273,9839418.835770322,Amazonia
3435,2.2783330000000004,-61.605,6149785.6914637135,Amazonia
3442,2.24,-61.71,1229991.7948007807,Amazonia
3450,2.213571,-61.655,3690040.363476664,Amazonia
