id,latitude,longitude,area(m²),bioma
6246,-16.08,-57.09,1183964.8656975229,Pantanal
6309,-16.18,-55.9,1183382.1735497112,Pantanal
6319,-16.19,-55.92333299999999,8283324.361142608,Pantanal
6467,-16.428333,-56.746111,8273607.02453775,Pantanal
6543,-16.52,-55.685,4725498.259570029,Pantanal
6564,-16.56,-58.1,1181135.6893653912,Pantanal
6572,-16.57,-58.11,1181075.8821750714,Pantanal
6573,-16.565,-55.693332999999996,11810818.487608595,Pantanal
6623,-16.651667,-57.198333,8264112.875456448,Pantanal
6640,-16.67,-55.655,2360951.7351508588,Pantanal
6646,-16.68,-55.74,1180415.6718843745,Pantanal
6647,-16.68,-55.72,1180415.6718854695,Pantanal
6648,-16.68,-55.685,2360831.34377094,Pantanal
6659,-16.69,-55.73,1180355.4408906037,Pantanal
6667,-16.7,-55.805,2360590.349168519,Pantanal
6754,-16.795,-58.35,7078325.277633377,Pantanal
6819,-16.87,-57.185,2358530.4935872736,Pantanal
6944,-17.065,-55.41,2356142.598696045,Pantanal
6956,-17.053,-55.413000000000004,22384738.99227389,Pantanal
7092,-17.29,-56.28,1176677.0209519598,Pantanal
7093,-17.286429000000002,-55.950714000000005,5883509.798475292,Pantanal
7102,-17.3,-56.32,1176614.6388714528,Pantanal
7111,-17.31,-56.33,1176552.2215747563,Pantanal
7112,-17.31,-56.26,3529656.664722078,Pantanal
7113,-17.317726999999998,-55.979544999999995,10588470.162781343,Pantanal
7120,-17.32,-56.37,1176489.7690629656,Pantanal
7138,-17.34,-56.335,2352729.5167860133,Pantanal
7149,-17.355,-56.345,3528781.4139886554,Pantanal
7154,-17.36,-56.47,1176239.6068758136,Pantanal
7158,-17.370556,-56.40944399999999,7057124.463179053,Pantanal
7171,-17.37,-56.46,1176176.978301695,Pantanal
7187,-17.4,-56.48,5879944.37150807,Pantanal
7204,-17.43,-56.84,1175800.4675579641,Pantanal
7260,-17.489444,-55.988333,5877113.413136862,Pantanal
7270,-17.51,-55.92,1175296.4821698042,Pantanal
7273,-17.52,-55.91,1175233.3256376134,Pantanal
7285,-17.535,-56.32,7050831.122873223,Pantanal
7286,-17.535,-55.915,3525383.947990471,Pantanal
7303,-17.555,-55.945,3525067.637587213,Pantanal
7340,-17.6,-56.095,2349453.61375746,Pantanal
7346,-17.615,-55.61833299999999,11746188.603376444,Pantanal
7372,-17.63,-56.145,2349072.5638995827,Pantanal
7373,-17.635,-55.717222,29362961.154173635,Pantanal
7396,-17.64375,-56.009375,10569872.541320853,Pantanal
7397,-17.646667,-55.9,8221054.397515496,Pantanal
7475,-17.75,-55.69,1173771.0174964978,Pantanal
7484,-17.7526,-55.7054,41082432.21017709,Pantanal
7487,-17.76,-56.763332999999996,8215885.047780847,Pantanal
7497,-17.766111,-55.429444,4694635.960695158,Pantanal
7505,-17.78,-55.495,2347157.820806115,Pantanal
7506,-17.787,-55.199,11735019.515875194,Pantanal
