id,latitude,longitude,area(m²),bioma
1752,-16.186429,-57.690714,5916735.47626978,Pantanal
1763,-16.245,-58.645,3549033.9038151763,Pantanal
1798,-16.66,-55.12,3541608.083863925,Pantanal
1892,-17.82,-55.615,2346644.5511739138,Pantanal
1904,-17.8725,-55.21,7038004.078396186,Pantanal
1914,-17.945,-56.925,4690066.6564259315,Pantanal
1967,-18.6,-55.395,2336411.287972672,Pantanal
1982,-18.849,-55.849,6999055.57558501,Pantanal
1995,-18.98,-56.37,1165635.703009505,Pantanal
2004,-19.18,-57.605,2328525.646085324,Pantanal
2011,-19.345,-56.075,3489393.8136299113,Pantanal
2013,-19.395,-56.38,2325542.7872869214,Pantanal
2015,-19.465,-55.81,2324564.665464974,Pantanal
2066,-20.085,-56.7,2315752.243113364,Pantanal
