id,latitude,longitude,area(m²),bioma
4165,-4.745,-39.065,4907203.749159645,Caatinga
4166,-5.566429,-37.915,3675769.8199837985,Caatinga
4211,-8.43,-36.42,1217958.5675175888,Caatinga
4213,-8.44,-36.43,1217927.8710877474,Caatinga
4224,-8.805,-37.04,2433565.368585314,Caatinga
4241,-9.45,-40.22,1214641.236214326,Caatinga
4242,-9.46,-40.21,1214606.8520876816,Caatinga
4252,-10.01,-36.915,2425320.2639031354,Caatinga
4253,-10.075,-43.19,2424845.697135901,Caatinga
4254,-10.135,-40.53,2424404.9390759408,Caatinga
4255,-10.15,-43.01,1212147.1764513256,Caatinga
4256,-10.16,-43.0,1212110.2663196428,Caatinga
4257,-10.17,-42.99,1212073.320130604,Caatinga
4263,-10.54,-43.01,1210680.971752149,Caatinga
4265,-10.555,-42.995,3631851.2648705337,Caatinga
4266,-10.565,-41.881667,4842302.0544462735,Caatinga
4275,-10.96,-43.28,1209040.709338222,Caatinga
4276,-10.96,-43.26,1209040.709338222,Caatinga
4278,-10.97,-43.295,2418001.7630796377,Caatinga
4279,-10.975,-43.265,3626922.917048132,Caatinga
4280,-11.095,-38.47,2416999.9874951104,Caatinga
4298,-11.43,-43.065,2414259.8399802083,Caatinga
4301,-11.44,-43.05,1207088.4019909438,Caatinga
4303,-11.46,-43.06,1207005.2581863746,Caatinga
4304,-11.450999999999999,-43.028999999999996,6035192.614482269,Caatinga
4308,-11.47,-43.05,1206963.6323732988,Caatinga
4312,-11.625,-43.515,3618962.5998196863,Caatinga
4313,-11.64,-43.53,1206250.4962483014,Caatinga
4335,-12.025,-43.55,2409194.1617414565,Caatinga
4406,-12.97,-43.61875,8402099.373031655,Caatinga
4412,-13.05,-44.025,2399872.058862699,Caatinga
4422,-13.156429000000001,-43.910714,5997162.70816367,Caatinga
4462,-13.536538,-43.270385,8383220.877101245,Caatinga
