id,latitude,longitude,area(m²),bioma
6382,-2.965,-41.865,3687915.7452791417,Cerrado
6383,-2.98,-41.88,1229287.1851534708,Cerrado
6410,-3.21,-42.01,1229027.5157550478,Cerrado
6415,-3.24,-43.52,1228992.2242822354,Cerrado
6416,-3.24,-41.83,1228992.22428114,Cerrado
6418,-3.25,-41.84,1228980.3875637855,Cerrado
6437,-3.34,-41.76,1228872.21700445,Cerrado
6438,-3.35,-41.75,1228860.0158220422,Cerrado
6450,-3.425,-41.895,3686295.775996984,Cerrado
6468,-3.825,-41.9925,6141213.33097016,Cerrado
6469,-3.845,-42.295,3684638.5353031326,Cerrado
6470,-3.85,-42.29,1228203.496409905,Cerrado
6471,-3.85,-42.28,1228203.496411,Cerrado
6472,-3.86,-42.29,1228189.436946734,Cerrado
6473,-3.87,-42.275,2456350.682109821,Cerrado
6496,-4.645,-45.56,2453944.240137545,Cerrado
6538,-5.08,-41.905,7357205.7002775585,Cerrado
6550,-5.22,-44.96,3677814.3420595885,Cerrado
6562,-5.53,-43.51,1225330.760928424,Cerrado
6563,-5.54,-43.52,1225310.586622407,Cerrado
6564,-5.55,-43.53,1225290.3759545484,Cerrado
6565,-5.57,-42.8,3675749.5002315133,Cerrado
6566,-5.62,-44.015,2450295.766322268,Cerrado
6567,-5.64,-43.155,2450213.687400812,Cerrado
6569,-5.741667,-43.447222,6124497.25231679,Cerrado
6574,-5.98,-42.45,1224386.9250652408,Cerrado
6575,-5.99,-42.44,1224365.1149221514,Cerrado
6584,-6.225,-43.935,4895368.446356255,Cerrado
6597,-6.565,-42.33,2446099.846480181,Cerrado
6623,-7.35,-44.11,1221060.6103204696,Cerrado
6624,-7.36,-44.12,1221033.8265830993,Cerrado
6636,-7.78,-44.995,2439752.342673848,Cerrado
6637,-7.795,-49.73,2439667.2789412905,Cerrado
6648,-8.395,-46.11,2436131.430951164,Cerrado
6683,-10.59,-50.33,1210489.033199823,Cerrado
6684,-10.605,-50.305,7262587.629228184,Cerrado
6714,-12.58,-45.37,1202120.0188319655,Cerrado
6715,-12.59,-45.36,1202074.3744828922,Cerrado
6760,-13.591,-58.169,7184024.538902492,Cerrado
6763,-13.94,-58.835,2391168.00375229,Cerrado
6764,-13.95,-58.82,1195533.496070829,Cerrado
6768,-14.02,-59.575,2390357.9136373373,Cerrado
6775,-14.3,-58.85,5968716.6201343415,Cerrado
6785,-15.19,-53.08,1188994.7434513557,Cerrado
6809,-16.305,-48.2,2365297.657779784,Cerrado
6823,-17.55,-55.16,1175043.6449465286,Cerrado
6826,-17.56,-55.17,1174980.3476919648,Cerrado
6865,-18.866429,-53.040714,5832059.925154865,Cerrado
6891,-19.89,-52.995,2318552.7533916803,Cerrado
6896,-19.99,-55.38,1158559.9516275898,Cerrado
6902,-20.035,-54.885,4632945.684250708,Cerrado
6905,-20.62,-53.13,1153966.5586030632,Cerrado
6906,-20.635,-53.12,2307711.0173943792,Cerrado
6910,-20.74,-54.56,1153076.0101411515,Cerrado
6943,-21.48,-52.39,1147474.153675092,Cerrado
6950,-21.515,-53.725,3441652.0790648093,Cerrado
6962,-21.77,-54.7,1145227.241427819,Cerrado
6964,-21.8,-54.705,2289986.2946643988,Cerrado
6972,-21.965,-48.601667,5718539.745446758,Cerrado
6981,-22.125,-53.135,3427351.375954332,Cerrado
6983,-22.165,-55.255,4568480.703732105,Cerrado
6989,-22.305,-55.03,2282012.1116338945,Cerrado
6999,-22.53,-49.55,1139201.4041089236,Cerrado
7019,-22.905,-48.21,2272310.0967132514,Cerrado
7021,-22.92,-55.29,1136032.1963877138,Cerrado
7025,-23.04,-55.53,1135046.5738733679,Cerrado
7028,-23.05,-55.52,1134964.2162365771,Cerrado
