id,latitude,longitude,area(m²),bioma
202,-3.0356669999999997,-41.661,15979987.52341515,Caatinga
225,-3.1702630000000003,-40.752368,23352476.02455845,Caatinga
232,-3.2,-40.76,1229039.2066822187,Caatinga
241,-3.209333,-41.489667,35641702.93510801,Caatinga
244,-3.245,-41.525,3686964.836129352,Caatinga
246,-3.255,-39.305,4915897.803921509,Caatinga
256,-3.285,-40.96,2457877.334944261,Caatinga
259,-3.295,-40.52,2457853.333485199,Caatinga
265,-3.3161110000000003,-40.509444,4915598.131947105,Caatinga
268,-3.335,-40.651666999999996,6144397.579212324,Caatinga
269,-3.33,-40.19,1228884.381735205,Caatinga
272,-3.34,-40.615,2457744.4340067096,Caatinga
273,-3.34,-40.18,1228872.2170022596,Caatinga
275,-3.3560000000000003,-40.193000000000005,6144251.128630921,Caatinga
279,-3.37,-40.17,1228835.5041340298,Caatinga
312,-3.54,-39.94,1228621.2693307772,Caatinga
315,-3.580333,-40.225,19657056.5501686,Caatinga
321,-3.59,-40.635,2457112.50978262,Caatinga
326,-3.6395449999999996,-40.337727,12284929.738184718,Caatinga
331,-3.65,-40.44,1228477.0351349628,Caatinga
332,-3.65,-39.275,2456954.0702677346,Caatinga
333,-3.66,-40.36,1228463.7043149378,Caatinga
334,-3.665,-40.235,3685377.745689565,Caatinga
337,-3.67,-40.41,1228450.3370607842,Caatinga
338,-3.67,-40.285,2456900.6741215684,Caatinga
339,-3.67,-39.335,2456900.6741215684,Caatinga
340,-3.67,-39.275,2456900.6741215684,Caatinga
342,-3.6644120000000004,-40.412059,14741430.5970616,Caatinga
343,-3.68,-40.38,1228436.933371407,Caatinga
344,-3.68,-40.305,2456873.866742813,Caatinga
345,-3.68,-38.87,1228436.933371407,Caatinga
346,-3.685,-40.22,2456860.4266193067,Caatinga
348,-3.69,-38.86,1228423.4932457095,Caatinga
351,-3.73,-38.845,2456738.736827364,Caatinga
352,-3.745,-41.05,7370093.500537828,Caatinga
354,-3.750455,-40.470455,7370038.792773978,Caatinga
355,-3.755,-39.65,2456670.479629954,Caatinga
357,-3.76,-40.49,1228328.392236511,Caatinga
358,-3.7569999999999997,-39.321,11055037.59177547,Caatinga
365,-3.78,-39.33,1228300.8926246422,Caatinga
368,-3.7816669999999997,-40.72,9826406.922414273,Caatinga
369,-3.79,-40.695,2456574.1763459817,Caatinga
371,-3.81,-40.72,1228259.3699716835,Caatinga
385,-3.859,-40.781,6140961.207773664,Caatinga
394,-3.9,-40.735,2456265.6696084784,Caatinga
410,-4.01,-40.47,1227974.1736944965,Caatinga
412,-4.025,-40.485,3683863.915510781,Caatinga
420,-4.09,-38.64,1227856.0155497864,Caatinga
425,-4.12,-39.195,2455622.2105768844,Caatinga
432,-4.19,-39.67,1227705.039984305,Caatinga
