id,latitude,longitude,area(m²),bioma
2841,-27.87,-53.325,2182651.1254999344,Pampa
2875,-28.42,-54.69,1085851.9022890376,Pampa
2876,-28.405769,-54.688846,21719146.15859067,Pampa
2885,-28.65,-54.755,2167066.606541463,Pampa
2887,-28.675,-54.7525,7582910.956584531,Pampa
2888,-28.69,-54.77,1083128.2896332422,Pampa
2899,-28.85,-55.74,1081502.9697498227,Pampa
2900,-28.86,-55.725,4325604.397895615,Pampa
2902,-28.89,-55.925,2162190.6485494417,Pampa
2903,-28.95,-55.675,2160965.7401927696,Pampa
2904,-28.97,-54.435,2160556.911730585,Pampa
2920,-29.3,-53.455,2153773.3354454977,Pampa
2950,-29.755,-55.721667000000004,5360810.51010468,Pampa
2954,-29.815,-51.6075,5357558.354226832,Pampa
2973,-30.235,-51.915,3201302.7033727355,Pampa
2988,-31.025,-52.495,4234313.605259203,Pampa
2989,-31.046428999999996,-52.475,3175026.9081796687,Pampa
