id,latitude,longitude,area(m²),bioma
449,3.155,-61.15,2458182.720495414,Amazonia
450,3.125,-60.38,2458251.444540353,Amazonia
454,-3.87,-42.98,1228175.3410549103,Cerrado
455,-4.285,-43.305,4910232.941781252,Cerrado
456,-4.7,-43.12,1226878.424525944,Cerrado
457,-4.715,-43.11,2453705.3486151183,Cerrado
458,-4.73,-46.28,1226826.8512964903,Amazonia
459,-4.735,-43.125,3680463.2900137305,Cerrado
464,-5.455,-48.625,4901923.618328844,Amazonia
465,-5.635,-46.065,4900468.450626384,Cerrado
466,-5.635,-43.82,2450234.2253099056,Cerrado
467,-5.636429,-45.215,3675341.0690146927,Cerrado
468,-5.64,-43.49,1225106.8437025964,Cerrado
469,-5.645,-43.46,2450193.1131364484,Cerrado
470,-5.65,-43.48,1225086.2694316616,Cerrado
471,-5.68,-45.69,1225024.3284883352,Cerrado
472,-5.69,-45.68,1225003.6087941322,Cerrado
473,-5.851667,-43.543889,11021961.599208763,Cerrado
475,-5.995,-42.615,4897416.766724747,Cerrado
476,-6.01,-46.11,1224321.385617261,Cerrado
477,-6.01,-42.6,1224321.3856183563,Cerrado
478,-6.065,-45.431667,6121012.930390541,Cerrado
479,-6.15,-45.65,1224011.2106687194,Cerrado
482,-6.18,-47.015,2447887.636175483,Cerrado
483,-6.18,-45.67,1223943.8180866463,Cerrado
484,-6.19,-45.685,2447842.562453978,Cerrado
485,-6.280455,-44.240455,7342277.951805252,Cerrado
486,-6.346429,-43.695,3670690.3709083023,Cerrado
487,-6.355,-42.89,2447088.3474889454,Cerrado
488,-6.346429,-42.440714,6117824.990878806,Cerrado
489,-6.381,-44.111,12234745.325682307,Cerrado
495,-6.555,-48.78,2446147.644241247,Amazonia
496,-6.57,-48.79,1223037.9647255188,Amazonia
497,-6.57,-48.77,1223037.9647233284,Amazonia
498,-6.58,-51.12,1223014.0113772503,Amazonia
499,-6.61,-43.81,1222941.9334899792,Cerrado
500,-6.625,-47.848333,6114540.90476464,Cerrado
501,-6.67,-44.055,2445593.5948311607,Cerrado
503,-6.695588,-47.539706,14672806.63475867,Cerrado
504,-6.7,-47.53,1222723.739263501,Cerrado
506,-6.73,-47.64,1222650.3543893439,Cerrado
509,-6.782273,-44.380455,13447800.413910773,Cerrado
510,-6.876667,-45.325,19556531.166856922,Cerrado
511,-6.89,-43.35,1222253.4510294502,Cerrado
512,-6.9,-43.34,1222228.3360649908,Cerrado
513,-6.909444,-47.229444,8555371.882282639,Cerrado
514,-6.925,-43.255,3666508.7679504985,Cerrado
515,-6.94,-43.78,1222127.5133039542,Cerrado
516,-6.965,-47.39,2444128.3993830904,Cerrado
517,-6.985,-47.265,3666052.8881882336,Cerrado
519,-7.01,-43.61,1221949.6763706142,Cerrado
520,-7.01,-43.585,2443899.3527390375,Cerrado
521,-7.025,-43.6,2443822.6651990004,Cerrado
522,-7.046429,-43.405,3665567.4302418493,Cerrado
523,-7.05,-43.185,2443694.513979426,Cerrado
524,-7.055,-41.531667,4887311.941307113,Caatinga
525,-7.075,-43.42,2443565.8910953295,Cerrado
526,-7.07,-43.205,2443591.6592104123,Cerrado
527,-7.07,-43.175,2443591.6592104123,Cerrado
528,-7.07,-41.51,1221795.8296052061,Caatinga
529,-7.095,-43.79,2443462.6735151187,Cerrado
