ID,LatitudeX,LongitudeY,Area,Bioma
1720,-60.35499999999999,4.500000000000001,0.00019999999999995594,Amazonia
1726,-60.379999999999995,4.460000000000001,9.999999999990691e-05,Amazonia
1727,-60.745,4.45,0.00019999999999995594,Amazonia
1728,-60.36199999999999,4.445999999999999,0.000500000000000103,Amazonia
1730,-60.25000000000001,4.4350000000000005,0.00020000000000009805,Amazonia
1733,-60.379999999999995,4.430000000000001,9.999999999990691e-05,Amazonia
1734,-60.349999999999994,4.430000000000001,9.999999999990691e-05,Amazonia
1735,-60.45,4.420000000000001,0.00030000000000000496,Amazonia
1737,-60.476666666666674,4.393333333333335,0.0003000000000001116,Amazonia
1738,-60.830000000000005,4.36,0.00030000000000000496,Amazonia
1739,-60.28999999999999,4.33,9.999999999997797e-05,Amazonia
1740,-60.275,4.320000000000001,0.000200000000000027,Amazonia
1741,-60.77142857142855,4.322857142857142,0.0007000000000000768,Amazonia
1743,-60.699999999999996,4.3100000000000005,0.00010000000000006679,Amazonia
1744,-60.234999999999985,4.3100000000000005,0.00019999999999999147,Amazonia
1746,-60.415000000000006,4.300000000000001,0.000200000000000027,Amazonia
1748,-60.73111111111111,4.296666666666666,0.0008999999999998196,Amazonia
1749,-60.529999999999994,4.27,0.00010000000000004902,Amazonia
1750,-60.394999999999996,4.2700000000000005,0.000200000000000027,Amazonia
1751,-60.17999999999999,4.2700000000000005,9.999999999997797e-05,Amazonia
1752,-60.13999999999999,4.27,0.00010000000000004902,Amazonia
1753,-59.75,4.27,0.00010000000000004902,Amazonia
1756,-60.539999999999985,4.260000000000001,9.999999999997797e-05,Amazonia
1757,-60.14999999999999,4.260000000000001,9.999999999997797e-05,Amazonia
1758,-59.76,4.260000000000001,9.999999999997797e-05,Amazonia
1759,-60.148750000000014,4.266875,0.0015999999999998606,Amazonia
1764,-60.6,4.209999999999999,9.999999999990691e-05,Amazonia
1765,-59.895,4.209999999999999,0.000200000000000027,Amazonia
1767,-60.690000000000005,4.195,0.00019999999999995594,Amazonia
1768,-60.620000000000005,4.195000000000001,0.00020000000000009805,Amazonia
1769,-60.58999999999999,4.2,0.00010000000000004902,Amazonia
1772,-60.587999999999994,4.18,0.0004999999999999609,Amazonia
1777,-60.67999999999999,4.170000000000001,9.999999999997797e-05,Amazonia
1780,-60.83499999999997,4.154999999999999,0.0007999999999999836,Amazonia
1781,-60.65424242424244,4.152424242424245,0.0032999999999998057,Amazonia
1782,-60.6,4.15,9.999999999990691e-05,Amazonia
1784,-60.849999999999994,4.13,9.999999999990691e-05,Amazonia
1785,-60.81499999999998,4.13,0.000200000000000027,Amazonia
1786,-61.1525,4.1025,0.000399999999999912,Amazonia
1787,-60.65999999999999,4.11,9.999999999997797e-05,Amazonia
1788,-60.59428571428569,4.105714285714283,0.0007000000000000591,Amazonia
1791,-60.944999999999986,4.095000000000001,0.000400000000000054,Amazonia
