ID,LatitudeX,LongitudeY,Area,Bioma
2282,-60.24599999999999,4.852000000000002,0.0005000000000000319,Amazonia
2299,-60.17285714285714,4.79,0.0007000000000000944,Amazonia
2411,-60.66285714285713,4.519285714285713,0.0013999999999999757,Amazonia
2443,-60.97600000000002,4.450000000000002,0.0004999999999998899,Amazonia
2446,-60.379999999999995,4.440000000000001,9.999999999990691e-05,Amazonia
2450,-60.363333333333344,4.4266666666666685,0.00030000000000014705,Amazonia
2453,-60.23999999999999,4.400000000000002,9.999999999990691e-05,Amazonia
2455,-60.44111111111109,4.391111111111112,0.0009000000000001571,Amazonia
2456,-60.24999999999999,4.3900000000000015,0.00010000000000006679,Amazonia
2461,-60.732,4.346000000000001,0.0004999999999998899,Amazonia
2466,-60.684999999999995,4.3100000000000005,0.00019999999999999147,Amazonia
2469,-60.66499999999999,4.300000000000001,0.000200000000000027,Amazonia
2483,-60.75666666666667,4.226666666666668,0.00030000000000002274,Amazonia
2488,-60.749999999999986,4.220000000000001,0.00010000000000006679,Amazonia
2489,-60.72999999999999,4.222500000000002,0.0004000000000000363,Amazonia
2490,-60.75,4.21,0.00010000000000004902,Amazonia
2511,-60.94545454545455,4.134545454545455,0.0011000000000001486,Amazonia
2525,-60.94,4.11,9.999999999997797e-05,Amazonia
2532,-60.029999999999994,4.070000000000001,0.00010000000000004902,Amazonia
2533,-59.995000000000005,4.070000000000001,0.00019999999999995594,Amazonia
2534,-60.019999999999996,4.0600000000000005,9.999999999999574e-05,Amazonia
2539,-60.029999999999994,4.05,0.00010000000000004902,Amazonia
2540,-60.00999999999999,4.050000000000001,9.999999999997797e-05,Amazonia
2543,-60.56999999999999,4.04,9.999999999997797e-05,Amazonia
2545,-60.567142857142855,4.020000000000001,0.001399999999999976,Amazonia
2546,-60.56999999999999,4.03,9.999999999997797e-05,Amazonia
2553,-61.16111111111112,3.9944444444444467,0.000900000000000157,Amazonia
2554,-60.51249999999999,4.000000000000001,0.0003999999999999119,Amazonia
2556,-61.13333333333333,3.983333333333333,0.0002999999999998629,Amazonia
2557,-61.08099999999999,3.978000000000001,0.001000000000000064,Amazonia
2558,-61.00937500000001,4.0024999999999995,0.0015999999999998609,Amazonia
2564,-60.71,3.9500000000000006,0.00029999999999993395,Amazonia
2565,-60.68,3.9560000000000004,0.000500000000000032,Amazonia
2566,-60.56999999999999,3.9550000000000005,0.0006000000000000099,Amazonia
2568,-60.55,3.9400000000000004,9.999999999997797e-05,Amazonia
2570,-61.330000000000005,3.9250000000000007,0.00019999999999995594,Amazonia
2571,-60.68399999999999,3.926,0.000500000000000032,Amazonia
2577,-61.008571428571436,3.922857142857143,0.0007000000000000591,Amazonia
2580,-60.245,3.9100000000000015,0.00019999999999995594,Amazonia
2584,-60.98999999999999,3.9000000000000004,9.999999999990691e-05,Amazonia
2585,-60.25666666666667,3.8933333333333326,0.0003000000000000405,Amazonia
2589,-61.0,3.89,0.00010000000000006679,Amazonia
2590,-60.83333333333332,3.8933333333333335,0.0003000000000000405,Amazonia
2595,-60.849999999999994,3.88,9.999999999990691e-05,Amazonia
2596,-60.539411764705875,3.8958823529411766,0.001700000000000034,Amazonia
2601,-60.86999999999999,3.8600000000000008,0.00010000000000004902,Amazonia
2603,-60.859999999999985,3.845,0.00020000000000009805,Amazonia
2608,-60.93666666666667,3.8133333333333335,0.00029999999999996945,Amazonia
2609,-60.559999999999995,3.8200000000000007,0.00010000000000004902,Amazonia
2613,-60.54999999999999,3.8100000000000005,9.999999999999574e-05,Amazonia
2616,-60.539999999999985,3.8,9.999999999997797e-05,Amazonia
2620,-61.08083333333331,3.774999999999999,0.0011999999999998063,Amazonia
2625,-60.005,3.7500000000000004,0.000200000000000027,Amazonia
2626,-60.879000000000005,3.742000000000003,0.0009999999999999929,Amazonia
2630,-61.0475,3.7175000000000002,0.0008000000000000548,Amazonia
2634,-60.87199999999999,3.6959999999999993,0.000500000000000103,Amazonia
2636,-61.053333333333335,3.673333333333333,0.00030000000000000496,Amazonia
2639,-60.76,3.6600000000000015,9.999999999997797e-05,Amazonia
2644,-61.054999999999986,3.650000000000001,0.000200000000000027,Amazonia
2645,-60.78,3.650000000000001,0.00010000000000004902,Amazonia
2650,-60.84499999999999,3.640000000000001,0.00019999999999999147,Amazonia
2654,-60.83999999999998,3.6200000000000006,0.00029999999999993395,Amazonia
2656,-60.14999999999999,3.61,9.999999999997797e-05,Amazonia
2657,-60.13999999999999,3.595000000000001,0.00020000000000009805,Amazonia
2677,-61.06499999999999,3.5100000000000007,0.000200000000000027,Amazonia
2713,-60.720000000000006,3.2250000000000014,0.0004000000000000184,Amazonia
2716,-60.7,3.21,0.00010000000000004902,Amazonia
2720,-60.31666666666668,3.1733333333333333,0.00030000000000000496,Amazonia
2721,-60.27,3.1800000000000006,9.999999999997797e-05,Amazonia
2723,-60.82624999999999,3.188750000000002,0.0015999999999999318,Amazonia
2724,-60.25999999999999,3.170000000000001,9.999999999997797e-05,Amazonia
2726,-60.352,3.164,0.0004999999999996767,Amazonia
2729,-60.2825,3.1437500000000003,0.0008000000000001257,Amazonia
2730,-60.24999999999999,3.1400000000000006,0.00010000000000006679,Amazonia
2733,-60.32714285714286,3.1285714285714294,0.0006999999999998635,Amazonia
2735,-59.94499999999999,3.1149999999999998,0.000400000000000054,Amazonia
2737,-60.22399999999999,3.085,0.0009999999999997797,Amazonia
2749,-60.084999999999994,2.9600000000000004,0.000200000000000027,Amazonia
2764,-60.93,2.7700000000000005,9.999999999997797e-05,Amazonia
2765,-60.184999999999995,2.7450000000000014,0.0003999999999999119,Amazonia
2770,-60.97,2.71,9.999999999997797e-05,Amazonia
2771,-60.96,2.7,9.999999999997797e-05,Amazonia
2990,-65.07499999999999,0.4550000000000001,0.0003999999999999119,Amazonia
3001,-41.965,-2.959999999999998,0.000400000000000054,Cerrado
3002,-43.10999999999999,-4.414999999999999,0.00019999999999995594,Cerrado
3003,-43.34499999999999,-4.48,0.00020000000000006254,Cerrado
3004,-39.14,-5.25,9.999999999999574e-05,Caatinga
3005,-39.13,-5.26,0.00010000000000003127,Caatinga
3006,-39.099999999999994,-5.2749999999999995,0.00020000000000009805,Caatinga
3007,-35.66,-5.274999999999999,0.00019999999999995594,Caatinga
3008,-43.470000000000006,-5.644999999999999,0.00019999999999995594,Cerrado
3009,-35.434999999999995,-5.895,0.0003999999999999119,Caatinga
3010,-39.36,-6.359999999999999,9.999999999999574e-05,Caatinga
3011,-39.349999999999994,-6.369999999999998,0.00010000000000003127,Caatinga
3027,-40.86,-8.835,0.00019999999999995594,Caatinga
3028,-40.849999999999994,-8.85,0.00010000000000003127,Caatinga
3029,-36.33999999999999,-8.985,0.00019999999999995594,Mata Atlantica
3030,-36.059999999999995,-9.747142857142858,0.0007000000000000412,Mata Atlantica
3031,-36.31333333333333,-9.813333333333329,0.0003000000000001294,Mata Atlantica
3033,-36.175,-9.879999999999997,0.00020000000000006254,Mata Atlantica
3034,-35.93999999999999,-9.879999999999997,9.999999999999574e-05,Mata Atlantica
3036,-36.13666666666666,-10.073333333333332,0.0003000000000000228,Mata Atlantica
3037,-36.541666666666664,-10.19833333333333,0.000599999999999939,Mata Atlantica
3039,-36.919999999999995,-10.49,0.00010000000000003127,Mata Atlantica
3043,-37.19499999999999,-10.769999999999998,0.0005999999999999033,Mata Atlantica
3044,-37.24333333333332,-10.853333333333333,0.0003000000000000583,Mata Atlantica
3045,-56.440000000000005,-11.465,0.00019999999999995594,Amazonia
3046,-43.22999999999998,-11.98,9.999999999999574e-05,Caatinga
3047,-43.22,-11.990000000000002,9.999999999996021e-05,Caatinga
3048,-43.20999999999999,-11.999999999999998,0.00010000000000006679,Caatinga
3049,-41.289999999999985,-12.035,0.00019999999999995594,Caatinga
3050,-55.21333333333334,-12.10666666666667,0.00029999999999995167,Amazonia
3052,-41.404999999999994,-12.26,0.00019999999999992043,Caatinga
3056,-56.92999999999999,-12.44,9.999999999996021e-05,Amazonia
3057,-52.31499999999998,-12.439999999999998,0.00019999999999999147,Amazonia
3058,-52.029999999999994,-12.525,0.00020000000000009805,Amazonia
3059,-38.099999999999994,-12.59,0.00010000000000006679,Mata Atlantica
3060,-44.52666666666666,-12.886666666666667,0.0003000000000001293,Cerrado
3063,-48.92999999999999,-13.239999999999998,9.999999999996021e-05,Cerrado
3064,-45.425,-13.430000000000001,0.00020000000000006254,Cerrado
3065,-57.036666666666655,-13.526666666666664,0.00029999999999998723,Amazonia
3066,-45.57999999999999,-13.67,9.999999999996021e-05,Cerrado
3067,-58.43999999999999,-14.3,9.999999999999574e-05,Cerrado
3068,-44.40444444444444,-14.973333333333331,0.0009000000000000683,Cerrado
3072,-59.88999999999999,-16.23,0.00010000000000003127,Amazonia
3078,-50.273333333333326,-17.433333333333326,0.0003000000000000938,Cerrado
3083,-49.748,-17.676000000000002,0.0005000000000001564,Cerrado
3084,-50.379999999999995,-17.7025,0.00039999999999998283,Cerrado
3085,-50.599999999999994,-17.73,0.00010000000000003127,Cerrado
3086,-50.61499999999999,-17.74,0.00019999999999992043,Cerrado
3087,-50.56,-17.765,0.00020000000000006254,Cerrado
3091,-49.95999999999999,-17.88,0.00029999999999995167,Cerrado
3092,-49.94,-17.89,0.00010000000000003127,Cerrado
3095,-51.15999999999999,-17.910000000000004,0.00029999999999995167,Cerrado
3096,-50.504999999999995,-17.923333333333332,0.0005999999999999744,Cerrado
3098,-50.365555555555545,-18.137777777777778,0.0008999999999997839,Cerrado
3099,-49.52499999999999,-18.120000000000005,0.00019999999999999147,Cerrado
3100,-50.26,-18.13,9.999999999996021e-05,Cerrado
3101,-50.24999999999999,-18.140000000000004,0.00010000000000003127,Cerrado
3102,-51.309999999999995,-18.16,0.00010000000000003127,Cerrado
3103,-49.559999999999995,-18.179999999999996,0.00010000000000010231,Cerrado
3104,-49.54999999999999,-18.19,9.999999999996021e-05,Cerrado
3110,-56.80499999999999,-18.61,0.00020000000000013358,Pantanal
3111,-50.565,-18.629999999999995,0.00019999999999999147,Cerrado
3113,-57.335,-18.905,0.00039999999999998294,Pantanal
3114,-50.864000000000004,-19.008,0.0004999999999999432,Cerrado
3115,-39.806666666666665,-19.013333333333335,0.0003000000000001648,Mata Atlantica
3116,-50.879999999999995,-19.029999999999994,0.00010000000000003127,Cerrado
3117,-50.86999999999999,-19.039999999999996,9.999999999996021e-05,Cerrado
3118,-50.25666666666667,-19.073333333333334,0.00029999999999995167,Cerrado
3119,-55.33799999999999,-19.26599999999999,0.0005000000000000142,Pantanal
3122,-57.99999999999999,-19.509999999999994,0.00010000000000010231,Pantanal
3128,-57.55666666666668,-19.643333333333334,0.00030000000000009376,Pantanal
3130,-57.45482758620688,-19.696206896551715,0.0029000000000001256,Pantanal
3131,-57.46,-19.699999999999996,9.999999999996021e-05,Pantanal
3132,-57.830000000000005,-19.715,0.00019999999999999147,Pantanal
3133,-57.839999999999996,-19.73,0.00010000000000003127,Pantanal
3136,-57.776666666666664,-19.963333333333335,0.00030000000000009376,Pantanal
3137,-57.759999999999984,-19.970000000000002,0.00010000000000003127,Pantanal
3139,-49.03499999999999,-20.209999999999997,0.00019999999999999147,Cerrado
3142,-47.78999999999999,-20.33,0.00010000000000003127,Mata Atlantica
3143,-52.03999999999999,-20.354999999999997,0.00019999999999992043,Cerrado
3144,-48.52,-20.400000000000002,0.00010000000000003127,Cerrado
3145,-48.716666666666654,-20.40333333333333,0.0003000000000000938,Cerrado
3146,-48.69999999999998,-20.41,9.999999999996021e-05,Cerrado
3147,-48.529999999999994,-20.41,0.00010000000000003127,Cerrado
3149,-47.885,-20.45,0.00019999999999999147,Mata Atlantica
3150,-48.32333333333333,-20.456666666666663,0.00029999999999988066,Mata Atlantica
3152,-43.77999999999999,-20.549999999999994,0.00010000000000010231,Mata Atlantica
3153,-54.68,-20.56,9.999999999996021e-05,Cerrado
3157,-57.965,-20.685,0.00039999999999998294,Pantanal
3164,-47.93999999999999,-20.8,0.00010000000000003127,Mata Atlantica
3166,-48.09999999999999,-20.829999999999995,0.0005000000000000854,Mata Atlantica
3170,-46.794999999999995,-20.865,0.00039999999999998294,Mata Atlantica
3172,-57.89999999999999,-20.889999999999993,9.999999999996021e-05,Pantanal
3178,-51.87,-20.919999999999998,0.00010000000000003127,Cerrado
3180,-51.85999999999999,-20.929999999999993,0.00010000000000003127,Cerrado
3181,-54.57333333333333,-20.95666666666666,0.00029999999999988066,Cerrado
3182,-52.230000000000004,-20.965,0.00020000000000013358,Cerrado
3185,-54.644999999999996,-21.049999999999997,0.0004000000000001251,Cerrado
3187,-47.51666666666666,-21.17333333333333,0.00029999999999988066,Cerrado
3188,-48.08,-21.2,0.0002999999999998806,Mata Atlantica
3191,-56.52,-21.23,9.999999999996021e-05,Cerrado
3196,-51.300000000000004,-21.279999999999998,0.00029999999999995167,Mata Atlantica
3197,-51.379999999999995,-21.304999999999996,0.00019999999999977832,Mata Atlantica
3198,-55.09666666666666,-21.316666666666666,0.0002999999999998096,Cerrado
3199,-54.76999999999999,-21.415000000000003,0.00039999999999991193,Cerrado
3202,-56.67999999999999,-21.46,9.999999999996021e-05,Cerrado
3203,-56.67,-21.459999999999997,0.00010000000000003127,Cerrado
3204,-53.72,-21.461428571428574,0.0007000000000000769,Cerrado
3205,-56.63458333333334,-21.45333333333334,0.0024000000000000406,Cerrado
3206,-54.64714285714287,-21.49000000000001,0.0007000000000000766,Cerrado
3207,-53.72999999999999,-21.490000000000002,0.00010000000000003127,Cerrado
3208,-53.74,-21.5,9.999999999988916e-05,Cerrado
3209,-47.949999999999996,-21.499999999999996,9.999999999996021e-05,Cerrado
3210,-53.71999999999999,-21.515,0.00019999999999999147,Cerrado
3211,-47.94,-21.521999999999995,0.0004999999999998722,Cerrado
3214,-49.72999999999998,-21.539999999999996,0.00010000000000003127,Mata Atlantica
3215,-55.24666666666667,-21.55666666666666,0.00029999999999995167,Cerrado
3216,-55.23,-21.550000000000004,0.00010000000000003127,Cerrado
3218,-56.009999999999984,-21.575000000000003,0.00019999999999999147,Cerrado
3219,-55.22666666666666,-21.576666666666664,0.0003000000000001648,Cerrado
3220,-54.78499999999999,-21.569999999999997,0.00019999999999999147,Cerrado
3222,-55.99999999999999,-21.59,0.00010000000000003127,Cerrado
3224,-54.69800000000001,-21.608,0.0005000000000000141,Cerrado
3225,-54.95333333333333,-21.606666666666666,0.0003000000000000228,Cerrado
3226,-54.98500000000001,-21.619999999999997,0.00020000000000006254,Cerrado
3227,-54.71,-21.619999999999997,0.00010000000000003127,Cerrado
3229,-57.87999999999999,-21.669999999999998,9.999999999988916e-05,Pantanal
3230,-54.235,-21.669999999999998,0.00019999999999992043,Cerrado
3231,-54.34499999999999,-21.679999999999996,0.00019999999999992043,Mata Atlantica
3234,-53.91,-21.749999999999996,9.999999999996021e-05,Cerrado
3236,-55.106153846153845,-21.77923076923077,0.0013000000000002645,Cerrado
3237,-53.90399999999998,-21.771999999999995,0.0004999999999998721,Cerrado
3242,-54.22,-21.815,0.00019999999999992043,Mata Atlantica
3244,-49.50666666666665,-21.87333333333333,0.0003000000000000228,Mata Atlantica
3245,-54.11833333333333,-21.898333333333333,0.0006000000000002585,Mata Atlantica
3246,-51.96375,-21.902499999999996,0.000800000000000179,Mata Atlantica
3251,-53.934999999999995,-21.969999999999995,0.00020000000000006254,Mata Atlantica
3253,-55.12999999999999,-21.985,0.00019999999999977832,Cerrado
3263,-55.03249999999999,-22.0875,0.00040000000000019604,Cerrado
3273,-53.505,-22.249999999999993,0.00019999999999999147,Cerrado
3275,-54.877500000000005,-22.3025,0.0003999999999999829,Cerrado
3276,-54.879999999999995,-22.334999999999997,0.0006000000000001165,Cerrado
3280,-54.563333333333325,-22.386666666666667,0.0008999999999998551,Mata Atlantica
3284,-44.379999999999995,-22.439999999999998,0.00010000000000010231,Mata Atlantica
