id,latitude,longitude,area(m²),bioma
1467,4.375,-60.335,3682240.4141608067,Amazonia
1469,4.29,-60.985,2455100.845286741,Amazonia
1470,4.275,-60.965,3682713.733931237,Amazonia
1471,4.26,-60.905,7365583.10484862,Amazonia
1473,3.98,-60.605,2456035.764025869,Amazonia
1491,3.14,-60.005,2458217.1736437306,Amazonia
1492,3.098333,-60.321667,9833221.49066349,Amazonia
1499,2.49,-60.305,2459552.1700277524,Amazonia
1504,-5.45,-47.72,1225490.8462769028,Cerrado
1505,-6.325,-45.395,3670851.943209534,Cerrado
1506,-6.58,-51.11,1223014.0113772503,Amazonia
1507,-7.13,-47.06,1221640.6767203654,Cerrado
1508,-7.31,-46.47,3663502.1479228013,Cerrado
1509,-7.3475,-44.13,12210605.740591744,Cerrado
1510,-7.405,-45.29,2441825.6929284805,Cerrado
1511,-7.535,-45.445,3661663.992783117,Cerrado
1512,-7.59,-46.475,2440815.5861845207,Cerrado
1513,-7.64,-46.355,2440538.3223263603,Cerrado
1514,-7.68,-44.08,1220157.603193703,Cerrado
1515,-7.683333,-44.088333,10981278.383248908,Cerrado
1516,-7.681,-44.06,7320917.602810024,Cerrado
1519,-7.796429,-44.655,3659486.729043818,Cerrado
1520,-7.81,-45.075,2439582.070269574,Cerrado
1521,-7.82,-44.68,3659287.7517967713,Cerrado
1522,-7.870238,-44.339286,20733650.57468743,Cerrado
1523,-7.86,-44.32,1219648.4167830013,Cerrado
1524,-7.86,-44.31,1219648.4167840965,Cerrado
1525,-7.91,-44.35,1219504.8926479963,Cerrado
1526,-7.94,-45.05,1219418.3434248702,Cerrado
1527,-7.95,-45.065,2438778.8424628153,Cerrado
1528,-7.963182,-44.710455,30484155.67412715,Cerrado
1529,-7.971,-44.559,8535349.199379072,Cerrado
1530,-7.97,-44.56,1219331.468170781,Cerrado
1531,-8.01,-46.53,1219215.1273612913,Cerrado
1532,-8.02,-46.54,1219185.9516042548,Cerrado
1535,-8.31,-55.105,2436648.202945291,Amazonia
1536,-8.34,-44.145,2436466.4132862967,Caatinga
1537,-8.388333,-45.098333,8526597.382189276,Cerrado
1538,-8.385,-44.495,3654304.0048273345,Cerrado
1539,-8.405,-46.12,2436070.2914447635,Cerrado
1540,-8.425,-45.98,2435947.795270754,Cerrado
1541,-8.428333,-44.893333,15833583.765325345,Cerrado
1545,-8.615,-45.215,3652170.1375647224,Cerrado
1547,-8.625,-46.15,2434706.9107495854,Cerrado
1549,-8.8,-46.21,3650396.1054194546,Cerrado
1550,-8.806111,-44.646111,6083865.368923991,Cerrado
1551,-8.865,-46.275,9732686.261184307,Cerrado
1552,-8.885667,-46.067,17031482.57258637,Cerrado
1553,-8.89,-46.285,2433018.1694091735,Cerrado
1554,-8.9,-46.31,3649430.1726596667,Cerrado
1556,-9.008636,-44.646818,13377236.438761001,Cerrado
1557,-9.086667,-45.286667,13374603.24170844,Cerrado
1558,-9.08,-36.725,2431776.1067014867,Caatinga
1559,-9.09,-49.445,2431710.0120111844,Cerrado
1560,-9.125,-40.248333,4862989.396531887,Caatinga
1561,-9.13,-45.06,1215722.455197116,Cerrado
1562,-9.13,-37.76,1215722.4551960207,Caatinga
1563,-9.119762,-45.427857,46196951.19038919,Cerrado
1564,-9.14,-45.44,1215689.22714241,Cerrado
1565,-9.145,-45.04,4862723.644375432,Cerrado
1566,-9.149,-40.249,6078279.778605892,Caatinga
1567,-9.16,-61.41,6078113.276942825,Amazonia
1568,-9.19,-46.985,7293168.641380392,Cerrado
1569,-9.2,-40.125,2430978.1998328147,Caatinga
1570,-9.196429,-40.095,3646500.7446288886,Caatinga
1571,-9.21,-40.11,1215455.6189038113,Caatinga
1573,-9.305,-46.695,12151357.354661645,Cerrado
1574,-9.35,-36.66,3644949.2730334867,Mata Atlantica
1575,-9.366429,-56.565,3644779.086088685,Amazonia
1576,-9.384091,-45.400455,9718910.71314972,Cerrado
1577,-9.485,-46.645,3643579.434024528,Cerrado
1578,-9.57,-57.41,1214226.2433549373,Amazonia
1579,-9.6,-50.42,1214121.682717341,Amazonia
1580,-9.63,-47.265,7284100.710721115,Cerrado
1581,-9.665,-46.87,2427788.031020078,Cerrado
1582,-9.67,-37.095,2427752.888667067,Caatinga
1583,-9.685,-46.885,3641488.5831090095,Cerrado
1584,-9.69,-46.905,2427612.102672118,Cerrado
1585,-9.92,-50.61,1212986.156088956,Amazonia
1586,-9.92,-37.22,1212986.156088956,Caatinga
1587,-9.93,-50.62,1212950.0754801861,Amazonia
1588,-9.93,-50.61,1212950.075479091,Amazonia
1589,-9.93,-50.595,2425900.1509603723,Amazonia
1590,-9.93,-37.23,1212950.0754801861,Caatinga
1591,-9.93,-36.7,1212950.0754801861,Caatinga
1592,-9.94,-50.61,1212913.9587943451,Amazonia
1593,-9.94,-36.715,2425827.9175908808,Caatinga
