,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
7,2017/03/16 15:59:00,0.0,9.0,0.44,-8.58515,-36.80818
8,2017/03/16 21:04:54,0.0,1.9,1.0,-11.5824,-38.6893
9,2017/03/16 15:59:00,0.0,0.7,0.0,-6.707439999999999,-36.90234
10,2017/03/16 21:13:39,0.0,4.5,1.0,-11.5316,-38.0902
11,2017/03/16 21:13:40,0.0,4.5,1.0,-11.5218,-38.0924
12,2017/03/16 21:04:54,0.0,1.9,1.0,-11.5837,-38.6982
13,2017/03/16 21:04:54,0.0,4.5,1.0,-11.5218,-38.0924
14,2017/03/16 15:58:00,0.0,35.7,0.0,-10.42394,-38.63799
17,2017/03/16 12:53:00,0.0,4.2,0.44,-9.597999999999999,-37.086999999999996
18,2017/03/16 03:22:00,0.0,0.0,1.0,-5.77832,-35.7331
19,2017/03/16 15:58:00,0.0,9.9,0.15,-10.50191,-38.43316
29,2017/03/18 01:51:00,0.0,0.0,1.0,-14.675999999999998,-43.147
32,2017/03/18 15:00:00,0.0,0.9,0.35,-11.18,-42.0
33,2017/03/18 15:21:00,0.0,0.2,1.0,-7.68705,-36.77218
34,2017/03/18 15:22:00,0.0,0.4,0.39,-6.09844,-36.26119
36,2017/03/04 04:42:00,0.0,0.0,0.44,-11.21,-39.895
37,2017/03/08 01:15:00,0.0,4.9,0.58,-13.052,-41.443000000000005
42,2017/03/22 01:27:00,0.0,0.0,0.99,-11.159,-40.96
43,2017/03/22 01:27:00,0.0,0.0,0.99,-11.158,-40.95
44,2017/03/22 15:46:00,0.0,0.0,0.55,-10.41638,-39.0112
45,2017/03/22 04:51:00,0.0,0.0,0.99,-11.15414,-40.950390000000006
46,2017/03/22 15:46:00,0.0,0.0,1.0,-9.1181,-40.17069
47,2017/03/22 15:47:00,0.0,0.0,0.96,-8.33504,-41.75645
48,2017/03/25 16:29:00,0.0,0.0,1.0,-12.090910000000001,-41.18809
534,2017/03/05 21:36:01,0.0,0.0,0.54,-12.2454,-41.4145
535,2017/03/29 04:20:00,0.0,0.1,0.48,-10.4722,-42.43387
537,2017/03/22 15:46:00,0.0,0.1,1.0,-11.45386,-37.90791
538,2017/03/31 16:17:00,0.0,0.0,0.05,-10.97681,-39.10048
900,2017/03/28 13:17:00,0.0,0.0,0.33,-7.667000000000001,-39.188
951,2017/03/28 13:17:00,0.0,0.0,1.0,-8.182,-42.562
964,2017/03/17 13:36:00,0.0,3.1,0.97,-8.952,-39.915
965,2017/03/30 13:04:00,0.0,1.3,0.94,-6.061,-35.979
966,2017/03/30 13:05:00,0.0,3.3,0.51,-10.012,-37.843
1014,2017/03/24 04:18:00,0.0,0.0,0.87,-11.365,-40.777
1120,2017/03/23 17:07:00,0.0,0.0,1.0,-14.0132,-42.48362
1335,2017/03/01 15:40:00,0.0,0.0,1.0,-10.852789999999999,-37.9003
1392,2017/03/09 20:54:44,0.0,0.0,1.0,-9.87997,-37.2251
2121,2017/03/20 16:25:00,0.0,0.0,,-5.15273,-37.93295
2675,2017/03/08 19:00:00,0.0,0.2,1.0,-10.83,-40.38
3068,2017/03/13 16:55:00,0.0,0.0,1.0,-10.97892,-37.74498
