,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
34905,2019/11/01 17:15:00,0.0,0.0,1.0,-22.56,-48.8
34906,2019/11/01 17:20:00,2.0,1.67,0.08,-12.805,-58.846000000000004
34907,2019/11/01 17:20:00,3.0,1.21,0.08,-12.659,-58.51
34908,2019/11/01 17:20:00,0.0,0.86,0.08,-12.61,-58.137
34909,2019/11/01 17:20:00,0.0,0.59,0.08,-12.584000000000001,-58.476000000000006
34910,2019/11/01 17:20:00,0.0,0.5,0.08,-12.460999999999999,-58.562
34911,2019/11/01 17:20:00,0.0,0.5,0.08,-12.46,-58.55
34912,2019/11/01 17:20:00,2.0,0.04,0.92,-15.249,-51.111999999999995
34913,2019/11/01 17:20:00,11.0,4.94,0.06,-19.883,-57.251000000000005
34914,2019/11/01 17:20:00,11.0,4.94,0.06,-19.878,-57.245
34915,2019/11/01 17:20:00,4.0,2.42,0.06,-15.837,-56.651
34916,2019/11/01 17:20:00,4.0,2.42,0.06,-15.835999999999999,-56.641000000000005
34917,2019/11/01 17:20:00,4.0,1.23,0.02,-15.729000000000001,-56.906000000000006
34918,2019/11/01 17:20:00,0.0,0.66,0.08,-11.948,-58.924
34919,2019/11/01 17:20:00,0.0,0.66,0.08,-11.943,-58.93
34920,2019/11/01 17:20:00,0.0,0.66,0.08,-11.929,-58.906000000000006
34921,2019/11/01 17:20:00,0.0,0.61,0.08,-11.8,-58.788999999999994
34922,2019/11/01 17:20:00,0.0,0.53,0.08,-11.799000000000001,-58.776
34923,2019/11/01 17:20:00,3.0,2.03,0.28,-19.122,-54.273999999999994
34924,2019/11/01 17:20:00,3.0,2.03,1.0,-19.131,-54.276
34925,2019/11/01 17:20:00,2.0,0.0,1.0,-16.567999999999998,-46.843999999999994
34926,2019/11/01 17:20:00,0.0,0.0,0.41,-17.093,-46.144
34930,2019/11/02 16:25:00,7.0,0.14,777.7,-3.452,-44.425
34931,2019/11/02 16:25:00,7.0,0.14,777.7,-3.4530000000000003,-44.434
34932,2019/11/02 16:25:00,7.0,0.61,1.0,-15.388,-45.96
34933,2019/11/02 16:25:00,7.0,2.22,0.93,-15.664000000000001,-45.615
34934,2019/11/02 16:25:00,7.0,2.22,0.93,-15.668,-45.621
34935,2019/11/02 16:25:00,7.0,3.48,0.58,-15.690999999999999,-45.353
34936,2019/11/02 16:25:00,3.0,0.02,1.0,-16.608,-46.82899999999999
34937,2019/11/02 16:25:00,0.0,0.56,0.06,-18.753,-48.533
34938,2019/11/02 16:25:00,0.0,0.56,0.06,-18.756,-48.56399999999999
34939,2019/11/02 16:25:00,7.0,6.75,0.01,-18.909000000000002,-45.93600000000001
34940,2019/11/02 16:25:00,9.0,4.88,1.0,-3.283,-43.567
34941,2019/11/02 16:25:00,7.0,3.16,0.98,-3.602,-43.413999999999994
34942,2019/11/02 16:25:00,7.0,5.91,0.98,-3.6889999999999996,-43.376999999999995
34943,2019/11/02 16:25:00,6.0,1.19,777.7,-3.7430000000000003,-43.951
34944,2019/11/02 16:25:00,10.0,0.47,0.9,-4.291,-43.855
34945,2019/11/02 16:25:00,10.0,0.0,0.88,-4.417,-43.906000000000006
34946,2019/11/02 16:25:00,10.0,0.0,777.7,-4.466,-43.986999999999995
34947,2019/11/02 16:25:00,10.0,0.0,0.92,-4.9830000000000005,-43.81
34948,2019/11/02 16:25:00,10.0,0.0,0.92,-4.992,-43.809
34949,2019/11/02 16:25:00,10.0,0.0,777.7,-5.138,-43.992
34950,2019/11/02 16:25:00,10.0,0.31,777.7,-3.575,-43.099
34951,2019/11/02 16:25:00,10.0,0.04,777.7,-4.215,-43.126999999999995
34952,2019/11/02 16:25:00,10.0,0.12,777.7,-4.293,-43.037
34953,2019/11/02 16:25:00,10.0,0.04,777.7,-4.57,-42.845
34954,2019/11/02 16:25:00,7.0,0.0,777.7,-5.066,-42.961999999999996
34955,2019/11/02 16:25:00,2.0,1.61,0.51,-6.362,-47.946999999999996
34956,2019/11/02 16:25:00,0.0,0.28,0.75,-11.925999999999998,-46.558
34957,2019/11/02 16:25:00,6.0,13.02,0.05,-12.192,-47.646
34958,2019/11/02 16:25:00,6.0,13.02,0.12,-12.195,-47.651
34959,2019/11/02 16:25:00,6.0,16.42,0.05,-12.205,-47.646
34960,2019/11/02 16:25:00,10.0,0.0,777.7,-4.171,-44.177
34961,2019/11/02 16:25:00,10.0,0.0,1.0,-4.614,-45.571000000000005
34962,2019/11/02 16:25:00,10.0,0.0,0.76,-4.619,-44.295
34963,2019/11/02 16:25:00,6.0,0.02,1.0,-6.7379999999999995,-46.601000000000006
34964,2019/11/02 16:25:00,3.0,0.0,0.71,-6.739,-46.595
34965,2019/11/02 16:25:00,3.0,1.1,0.44,-7.398,-46.905
34966,2019/11/02 16:25:00,0.0,4.43,0.04,-17.692,-49.233000000000004
34967,2019/11/02 16:25:00,0.0,4.43,0.04,-17.695,-49.207
34968,2019/11/02 16:25:00,0.0,4.43,0.04,-17.698,-49.24
34969,2019/11/02 16:25:00,0.0,5.24,0.04,-17.708,-49.231
34970,2019/11/02 16:25:00,13.0,0.0,777.7,-2.888,-42.795
34971,2019/11/02 16:25:00,31.0,0.0,777.7,-2.889,-42.803999999999995
34972,2019/11/02 16:25:00,13.0,0.0,777.7,-2.897,-42.794
34973,2019/11/02 16:25:00,31.0,0.0,777.7,-2.9360000000000004,-42.873000000000005
34974,2019/11/02 16:25:00,31.0,0.0,777.7,-2.945,-42.872
34975,2019/11/02 16:25:00,12.0,0.36,777.7,-3.298,-42.578
34976,2019/11/02 16:25:00,7.0,0.56,777.7,-3.565,-44.25
34977,2019/11/02 16:25:00,7.0,0.24,0.87,-3.657,-44.646
34978,2019/11/02 16:25:00,10.0,0.0,777.7,-4.18,-44.176
34979,2019/11/02 16:25:00,10.0,0.0,777.7,-4.899,-44.053000000000004
34980,2019/11/02 16:25:00,0.0,0.0,0.43,-5.273,-47.93
34981,2019/11/02 16:25:00,0.0,0.0,0.44,-5.275,-47.946999999999996
34982,2019/11/02 16:25:00,6.0,0.0,0.84,-5.822,-45.379
34983,2019/11/02 16:25:00,6.0,0.0,1.0,-5.848,-44.672
34984,2019/11/02 16:25:00,8.0,0.0,1.0,-5.886,-44.147
34985,2019/11/02 16:25:00,4.0,0.0,1.0,-5.952999999999999,-44.766000000000005
34986,2019/11/02 16:25:00,4.0,0.0,0.77,-5.954,-44.777
34987,2019/11/02 16:25:00,4.0,0.0,1.0,-5.962000000000001,-44.765
34988,2019/11/02 16:25:00,3.0,0.0,1.0,-6.388,-46.708999999999996
34989,2019/11/02 16:25:00,4.0,0.8,0.37,-7.452000000000001,-46.967
34990,2019/11/02 16:25:00,4.0,0.8,0.39,-7.454,-46.982
34991,2019/11/02 16:25:00,3.0,0.06,0.41,-7.485,-47.548
34992,2019/11/02 16:25:00,3.0,0.06,0.4,-7.487,-47.565
34993,2019/11/02 16:25:00,4.0,0.04,0.09,-7.584,-48.104
34994,2019/11/02 16:25:00,4.0,0.01,0.09,-7.586,-48.096000000000004
34995,2019/11/02 16:25:00,4.0,0.04,0.09,-7.587000000000001,-48.122
34996,2019/11/02 16:25:00,4.0,0.04,0.09,-7.5889999999999995,-48.115
34997,2019/11/03 17:05:00,8.0,0.0,1.0,-15.818,-42.511
34998,2019/11/03 17:05:00,5.0,0.0,1.0,-12.475,-43.158
34999,2019/11/03 17:05:00,9.0,0.0,1.0,-13.841,-43.521
35000,2019/11/03 17:05:00,3.0,0.0,0.0,-22.391,-46.838
35001,2019/11/03 17:05:00,2.0,0.0,0.88,-20.416,-47.967
35002,2019/11/03 17:05:00,4.0,1.56,1.0,-14.894,-47.062
35003,2019/11/03 17:10:00,10.0,0.0,1.0,-9.982000000000001,-44.196999999999996
35004,2019/11/03 17:10:00,0.0,0.01,0.53,-10.046,-44.74100000000001
35005,2019/11/03 17:10:00,10.0,0.01,1.0,-10.215,-45.486000000000004
35006,2019/11/03 17:10:00,3.0,0.0,1.0,-9.323,-45.224
