,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
778,2017/02/24 17:17:00,0.0,16.4,0.0,-3.28965,-58.92814
1145,2017/02/22 07:30:27,0.0,5.9,0.01,-6.32967,-71.7595
3508,2017/02/11 18:02:00,0.0,1.8,0.0,0.8728600000000001,-67.25806999999999
4960,2017/02/19 21:00:00,0.0,82.8,0.01,-1.2,-68.09
8464,2017/02/17 17:50:00,0.0,0.0,0.0,0.04193,-67.2917
8962,2017/02/12 10:00:00,0.0,23.9,0.01,-8.62,-68.67
9377,2017/02/11 18:01:00,0.0,35.4,0.0,-2.78569,-67.68778
11099,2017/02/17 17:50:00,0.0,1.3,0.54,1.72718,-69.35472
11330,2017/02/13 17:24:00,0.0,34.7,0.0,-2.7363,-65.61041
11827,2017/02/18 17:31:00,0.0,0.3,0.01,-0.11694,-67.14964
12965,2017/02/22 17:55:00,0.0,15.1,0.0,-2.5280099999999996,-66.04469
13295,2017/02/13 17:24:00,0.0,1.1,0.01,-2.01145,-66.3337
13667,2017/02/13 17:24:00,0.0,0.9,0.01,-2.52199,-64.75958
14384,2017/02/19 18:51:00,0.0,0.0,0.02,-7.44187,-72.70808000000001
16464,2017/02/13 17:24:00,0.0,34.7,0.0,-2.73189,-65.61111
17445,2017/02/19 01:26:00,0.0,7.5,0.0,-2.2990999221801802,-59.9905014038086
18755,2017/02/13 17:24:00,0.0,0.3,0.04,-0.40587,-65.06018
20857,2017/02/11 18:02:00,0.0,0.0,,0.52112,-67.2729
20858,2017/02/12 17:43:00,0.0,0.9,,0.17715999999999998,-67.34369000000001
20859,2017/02/13 17:23:00,0.0,0.3,,-3.16685,-57.90962
20860,2017/02/13 17:23:00,0.0,0.2,,-2.8740200000000002,-57.452040000000004
20861,2017/02/13 17:23:00,0.0,0.8,,-2.81968,-57.1424
20862,2017/02/14 22:15:28,0.0,28.8,,-2.55408,-57.0703
20863,2017/02/14 22:15:28,0.0,28.8,,-2.5526400000000002,-57.0613
20866,2017/02/17 17:49:00,0.0,0.3,,-0.29358,-65.51823
20867,2017/02/17 07:00:00,0.0,2.0,,-5.36,-66.31
20868,2017/02/17 17:44:00,0.0,0.1,,-2.5180000000000002,-66.097
20869,2017/02/19 17:11:00,0.0,10.9,,-2.8911,-57.61642
20871,2017/02/24 17:17:00,0.0,2.2,,-2.1560099999999998,-56.21833
20874,2017/02/26 07:00:00,0.0,0.7,,-0.48,-64.8
24380,2017/02/01 16:00:00,0.0,2.8,0.01,-8.07,-66.23
24381,2017/02/02 11:00:00,0.0,2.6,0.0,-6.01,-58.92
24382,2017/02/02 18:00:00,0.0,19.5,0.0,-7.02,-63.73
24383,2017/02/02 11:00:00,0.0,2.6,0.0,-6.01,-58.94
24384,2017/02/02 17:45:00,0.0,19.5,0.0,-7.02,-63.73
24385,2017/02/02 04:51:00,0.0,1.2,0.0,-5.12936,-60.35966
24386,2017/02/02 04:51:00,0.0,1.2,0.0,-5.13429,-60.360530000000004
24387,2017/02/03 17:30:00,0.0,5.1,0.0,-7.777,-61.693000000000005
24388,2017/02/03 22:43:26,0.0,25.2,0.0,-1.34166,-66.1081
24389,2017/02/04 20:00:00,0.0,23.1,0.0,-2.23,-59.6
24390,2017/02/04 20:00:00,0.0,26.0,0.0,-2.23,-59.58
24391,2017/02/05 05:36:00,0.0,4.5,0.06,-8.89227,-64.20602
24392,2017/02/05 07:19:22,0.0,1.5,0.23,1.85979,-62.9885
24393,2017/02/05 07:21:03,0.0,1.5,0.23,1.85979,-62.9885
24394,2017/02/15 17:57:00,0.0,0.0,0.5,1.7069999999999999,-69.745
24395,2017/02/06 05:16:00,0.0,4.1,0.0,-2.95598,-60.01389
24396,2017/02/07 13:00:00,0.0,1.1,0.02,0.29,-68.09
24397,2017/02/09 16:30:00,0.0,0.0,0.0,-5.21,-67.33
24398,2017/02/09 13:00:00,0.0,0.0,0.12,1.16,-64.57
24399,2017/02/09 13:00:00,0.0,0.0,0.11,1.16,-64.59
24400,2017/02/09 16:30:00,0.0,0.0,0.0,-5.21,-67.3
24401,2017/02/10 22:40:38,0.0,0.7,0.0,-2.38489,-67.0872
24402,2017/02/10 13:30:00,0.0,24.5,0.01,-6.38,-68.13
24403,2017/02/10 18:21:00,0.0,0.0,0.02,-0.34059,-65.40266
24404,2017/02/10 22:50:54,0.0,0.7,0.0,-2.38489,-67.0872
24405,2017/02/11 18:02:00,0.0,11.3,0.0,-1.82385,-66.59170999999999
24406,2017/02/11 15:25:00,0.0,0.1,0.08,-0.145,-69.839
24407,2017/02/11 18:01:00,0.0,0.0,0.0,-3.0255799999999997,-65.05595
24408,2017/02/11 18:01:00,0.0,0.0,0.0,-3.0171900000000003,-65.07552
24409,2017/02/11 18:02:00,0.0,0.0,0.08,-0.60697,-64.83038
24410,2017/02/11 18:02:00,0.0,0.0,0.06,-0.44386000000000003,-64.75431
24411,2017/02/11 18:03:00,0.0,0.0,0.25,1.5491700000000002,-68.17155
24412,2017/02/11 18:01:00,0.0,0.1,0.02,-3.5941699999999996,-58.41596
24413,2017/02/11 18:01:00,0.0,0.2,0.0,-3.0903400000000003,-65.22667
24414,2017/02/11 18:02:00,0.0,0.2,0.01,0.68118,-67.21837
24415,2017/02/15 15:00:00,0.0,1.8,0.03,0.45899999999999996,-65.069
24416,2017/02/15 15:00:00,0.0,1.8,0.02,0.451,-65.081
24417,2017/02/15 15:00:00,0.0,1.8,0.03,0.461,-65.079
24418,2017/02/15 15:00:00,0.0,1.8,0.03,0.45,-65.07
24419,2017/02/11 18:01:00,0.0,0.0,0.04,-4.13129,-63.13831999999999
24420,2017/02/11 18:02:00,0.0,0.2,0.07,-0.55578,-62.92661999999999
24421,2017/02/11 18:01:00,0.0,0.0,0.0,-3.4334,-64.72998
24422,2017/02/15 18:27:00,0.0,2.3,0.2,1.0709600000000001,-62.825219999999995
24423,2017/02/15 18:27:00,0.0,1.5,0.13,-0.42368999999999996,-64.28652
24424,2017/02/12 17:42:00,0.0,0.0,0.03,-3.13921,-58.04699
24425,2017/02/12 17:44:00,0.0,0.0,0.19,1.18902,-67.8167
24426,2017/02/15 11:30:00,0.0,1.1,0.03,0.98,-65.71
24427,2017/02/12 17:44:00,0.0,0.2,0.0,0.51355,-67.30888
24428,2017/02/12 17:41:00,0.0,6.8,0.01,-7.97467,-68.41098000000001
24429,2017/02/12 17:25:00,0.0,0.0,0.18,-1.795,-60.151
24430,2017/02/12 17:26:00,0.0,0.0,0.01,1.77,-67.425
24431,2017/02/12 17:26:00,0.0,0.0,0.01,1.776,-67.43
24432,2017/02/12 17:43:00,0.0,0.0,0.15,-0.3926,-64.19806
24433,2017/02/12 17:42:00,0.0,0.0,0.01,-3.3840800000000004,-64.78931
24434,2017/02/12 17:42:00,0.0,0.0,0.03,-3.14816,-60.72035
24435,2017/02/12 17:43:00,0.0,0.0,0.18,-1.4889299999999999,-60.12125
24436,2017/02/12 17:43:00,0.0,0.0,0.19,-1.55469,-60.086980000000004
