,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
1510,2018/12/06 16:40:00,4.0,0.0,0.91,-22.576,-49.626000000000005
1511,2018/12/06 16:40:00,4.0,0.0,0.91,-22.574,-49.607
1512,2018/12/06 16:40:00,3.0,0.0,0.74,-22.228,-47.17100000000001
1513,2018/12/06 16:40:00,4.0,0.0,0.91,-21.215,-52.312
1961,2018/12/31 16:40:00,0.0,0.13,0.26,-5.327999999999999,-43.542
1962,2018/12/31 16:40:00,5.0,1.82,0.09,-5.006,-43.858000000000004
1963,2018/12/31 16:40:00,6.0,1.63,0.11,-4.883,-43.71
1964,2018/12/31 16:40:00,0.0,0.05,0.1,-3.588,-43.516999999999996
1965,2018/12/31 16:40:00,5.0,0.87,0.08,-3.489,-43.946999999999996
1969,2018/12/18 17:05:00,2.0,0.03,0.96,-12.565999999999999,-45.498999999999995
1970,2018/12/18 17:05:00,0.0,0.05,1.0,-13.12,-48.225
1971,2018/12/21 16:05:00,2.0,4.58,0.01,-2.656,-43.659
1972,2018/12/21 16:05:00,2.0,4.58,0.01,-2.612,-43.607
1973,2018/12/27 17:05:00,0.0,0.0,0.01,-4.124,-43.852
1974,2018/12/27 17:05:00,0.0,0.0,0.01,-4.121,-43.848
32621,2018/12/08 16:35:00,0.0,7.07,,-4.4510000000000005,-42.92100000000001
32622,2018/12/08 16:35:00,4.0,3.28,,-3.9989999999999997,-43.034
32623,2018/12/10 16:20:00,0.0,8.2,,-3.298,-44.361999999999995
32624,2018/12/12 16:10:00,0.0,0.0,,-4.891,-42.684
32625,2018/12/12 16:10:00,0.0,0.0,,-4.888999999999999,-42.669
32626,2018/12/14 15:55:00,3.0,0.35,,-4.946000000000001,-42.575
32627,2018/12/14 15:55:00,2.0,1.53,,-4.448,-42.93899999999999
32628,2018/12/14 15:55:00,0.0,4.88,,-4.708,-44.501000000000005
32629,2018/12/15 16:40:00,3.0,1.45,,-4.715,-43.023999999999994
32630,2018/12/15 16:40:00,4.0,1.7,,-5.231,-44.042
32631,2018/12/17 16:25:00,0.0,0.03,,-5.26,-44.06
32632,2018/12/17 16:25:00,0.0,0.53,,-4.712,-45.08
32633,2018/12/17 16:25:00,0.0,0.0,,-4.957,-44.512
32634,2018/12/17 16:25:00,4.0,1.88,,-4.534,-42.967
32635,2018/12/17 16:25:00,0.0,0.4,,-4.499,-43.108999999999995
32636,2018/12/17 16:25:00,0.0,0.4,,-4.489,-43.108000000000004
32637,2018/12/17 16:25:00,0.0,3.92,,-4.055,-43.03
32638,2018/12/17 16:25:00,2.0,5.1,,-2.838,-42.5
32639,2018/12/19 16:15:00,3.0,0.0,,-4.437,-43.088
32640,2018/12/19 16:15:00,0.0,0.08,,-2.758,-42.54600000000001
32641,2018/12/19 16:15:00,3.0,0.0,,-4.435,-43.076
32642,2018/12/19 16:15:00,0.0,0.0,,-3.549,-42.64
32643,2018/12/19 16:15:00,0.0,0.0,,-3.3489999999999998,-42.67
32644,2018/12/19 16:15:00,0.0,0.0,,-3.136,-42.041000000000004
32645,2018/12/19 16:15:00,0.0,0.0,,-3.127,-43.06
32646,2018/12/19 16:15:00,0.0,0.0,,-3.0839999999999996,-43.037
32647,2018/12/19 16:15:00,0.0,0.0,,-3.076,-42.101000000000006
32648,2018/12/19 16:15:00,0.0,0.0,,-2.9930000000000003,-42.099
32649,2018/12/19 16:15:00,0.0,0.0,,-2.99,-42.141000000000005
32650,2018/12/19 16:15:00,0.0,0.0,,-2.988,-42.131
32651,2018/12/19 16:15:00,0.0,0.0,,-2.985,-42.137
32652,2018/12/19 16:15:00,0.0,0.03,,-2.898,-42.589
32653,2018/12/19 16:15:00,0.0,0.0,,-2.8560000000000003,-42.798
32654,2018/12/19 16:15:00,0.0,0.03,,-2.842,-42.559
32655,2018/12/19 16:15:00,0.0,0.0,,-2.841,-42.184
32656,2018/12/19 16:15:00,0.0,0.03,,-2.825,-42.937
32657,2018/12/19 16:15:00,0.0,0.03,,-2.824,-42.573
32658,2018/12/19 16:15:00,0.0,0.0,,-2.821,-42.248999999999995
32659,2018/12/19 16:15:00,0.0,0.03,,-2.82,-42.541000000000004
32660,2018/12/19 16:15:00,0.0,0.0,,-2.818,-42.256
32661,2018/12/19 16:15:00,0.0,0.03,,-2.8169999999999997,-42.52
32662,2018/12/19 16:15:00,0.0,0.0,,-2.8169999999999997,-42.245
32663,2018/12/19 16:15:00,0.0,0.03,,-2.8139999999999996,-42.934
32664,2018/12/19 16:15:00,0.0,0.1,,-2.8080000000000003,-43.037
32665,2018/12/19 16:15:00,0.0,0.0,,-2.7960000000000003,-42.373999999999995
32666,2018/12/19 16:15:00,0.0,0.0,,-2.795,-42.364
32667,2018/12/19 16:15:00,0.0,0.0,,-2.781,-42.916000000000004
32668,2018/12/19 16:15:00,0.0,0.0,,-2.779,-42.905
32669,2018/12/19 16:15:00,0.0,0.05,,-2.696,-43.036
32670,2018/12/19 16:15:00,0.0,0.0,,-2.676,-43.18899999999999
32671,2018/12/19 16:15:00,0.0,0.0,,-5.165,-44.05
32672,2018/12/19 16:15:00,3.0,0.0,,-5.006,-45.051
32673,2018/12/19 16:15:00,0.0,0.0,,-4.735,-44.498000000000005
32674,2018/12/19 16:15:00,0.0,0.0,,-4.7330000000000005,-44.483000000000004
32675,2018/12/19 16:15:00,2.0,0.05,,-4.676,-45.051
32676,2018/12/19 16:15:00,2.0,0.0,,-4.587,-44.093999999999994
32677,2018/12/19 16:15:00,2.0,0.0,,-4.585,-44.08
32678,2018/12/19 16:15:00,3.0,0.0,,-4.522,-44.783
32679,2018/12/19 16:15:00,2.0,0.0,,-4.504,-44.153999999999996
32680,2018/12/19 16:15:00,0.0,0.0,,-4.478,-44.385
32681,2018/12/19 16:15:00,0.0,0.0,,-4.308,-44.729
