,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2,2017/12/25 16:04:12,0.0,0.0,0.61,-11.77,-41.67
3,2017/12/03 15:47:00,0.0,0.0,1.0,-9.52933,-40.3651
4,2017/12/17 16:26:00,0.0,0.05,,-3.36997,-39.32412
346,2017/12/11 20:59:57,0.0,0.0,0.66,-6.51,-39.33
347,2017/12/27 16:38:00,0.0,0.0,,-3.9302900000000003,-40.68759
348,2017/12/12 16:20:00,0.0,0.0,,-3.17762,-41.67499
349,2017/12/29 16:01:00,0.0,0.0,,-3.20839,-41.18872
350,2017/12/24 03:16:00,0.0,0.08,1.0,-5.5736099999999995,-37.33501
351,2017/12/11 16:39:00,0.0,0.0,,-3.7410900000000002,-42.32072
352,2017/12/12 16:20:00,0.0,0.0,,-2.97993,-40.12907
353,2017/12/16 16:45:00,0.0,0.0,,-3.45539,-39.36698
354,2017/12/09 19:59:50,0.0,0.23,0.74,-6.08,-39.85
355,2017/12/13 16:00:00,0.0,0.0,,-5.44718,-35.79208
356,2017/12/12 16:19:00,0.0,0.0,0.0,-7.8491100000000005,-40.47745
357,2017/12/11 16:38:00,0.0,0.0,1.0,-7.23447,-37.20417
358,2017/12/28 16:20:09,0.0,0.0,,-2.94,-40.11
359,2017/12/29 16:00:00,0.0,0.0,,-5.48787,-39.3455
360,2017/12/06 18:54:05,0.0,0.0,0.52,-6.00938,-39.1832
361,2017/12/12 16:20:00,0.0,0.0,,-3.4650800000000004,-39.36059
362,2017/12/28 16:19:00,0.0,0.0,1.0,-6.12092,-38.40345
363,2017/12/17 16:26:00,0.0,0.0,,-4.54981,-38.25744
364,2017/12/28 16:19:00,0.0,0.0,1.0,-5.67011,-35.83132
365,2017/12/20 17:09:00,0.0,8.9,1.0,-6.92736,-41.66018
366,2017/12/05 16:49:00,0.0,0.0,0.74,-12.13374,-39.76911
367,2017/12/11 04:30:07,0.0,0.0,1.0,-7.07,-36.91
368,2017/12/11 16:39:00,0.0,0.0,,-3.05958,-41.574259999999995
369,2017/12/12 20:29:56,0.0,0.0,0.67,-6.47,-39.42
370,2017/12/11 16:39:00,0.0,0.0,,-3.21762,-41.42173
371,2017/12/11 20:59:57,0.0,0.0,0.66,-6.51,-39.36
372,2017/12/29 21:05:11,0.0,0.0,,-2.9,-40.91
373,2017/12/27 16:39:00,0.0,3.7,,-2.9261,-40.85861
374,2017/12/12 16:19:00,0.0,0.08,1.0,-7.7764,-37.9267
375,2017/12/28 16:20:00,0.0,0.0,,-3.472,-39.35879
376,2017/12/11 16:37:00,0.0,0.0,1.0,-7.64394,-35.2366
377,2017/12/22 16:31:00,0.0,26.58,0.0,-7.83905,-38.55737
378,2017/12/22 16:32:00,0.0,11.95,0.12,-6.4619,-40.6992
379,2017/12/11 16:39:00,0.0,0.0,,-3.5262800000000003,-40.56675
380,2017/12/25 15:01:05,0.0,0.0,0.32,-11.13,-40.84
381,2017/12/15 15:23:00,0.0,0.0,,-4.09925,-38.93699
382,2017/12/12 16:20:00,0.0,0.0,,-3.40501,-39.26891
383,2017/12/16 16:45:00,0.0,0.0,,-3.28637,-39.492740000000005
384,2017/12/24 15:55:00,0.0,0.05,,-3.53395,-38.979659999999996
385,2017/12/12 16:20:00,0.0,0.0,,-3.45249,-39.28208
386,2017/12/26 19:49:41,0.0,0.0,0.77,-7.47,-38.3
387,2017/12/11 16:38:00,0.0,0.0,0.97,-5.56629,-39.29598
388,2017/12/25 15:36:00,0.0,0.0,,-3.75299,-40.023379999999996
389,2017/12/11 16:38:00,0.0,0.0,1.0,-5.818919999999999,-38.32325
390,2017/12/19 15:48:00,0.0,1.68,1.0,-6.18471,-37.6291
391,2017/12/23 14:19:47,0.0,17.7,0.01,-6.68,-38.95
392,2017/12/12 16:20:00,0.0,0.0,,-4.214119999999999,-40.508790000000005
393,2017/12/12 16:20:00,0.0,0.0,,-3.65007,-39.9314
394,2017/12/09 18:19:17,0.0,0.23,0.6,-6.6147800000000005,-39.0414
395,2017/12/12 16:19:00,0.0,0.0,1.0,-7.64398,-35.30536
396,2017/12/11 16:39:00,0.0,0.0,,-3.98981,-40.841159999999995
397,2017/12/15 15:22:00,0.0,0.1,1.0,-6.865189999999999,-38.4119
398,2017/12/28 16:19:00,0.0,0.0,1.0,-7.665139999999999,-37.5298
399,2017/12/11 16:39:00,0.0,0.0,,-3.4966199999999996,-42.48993
400,2017/12/26 16:58:00,0.0,0.0,,-3.01362,-41.30487
401,2017/12/27 16:38:00,0.0,0.0,,-4.37927,-39.27431
402,2017/12/28 17:05:09,0.0,0.0,,-3.11,-39.78
403,2017/12/28 16:20:00,0.0,0.25,,-3.53237,-41.08757
404,2017/12/28 16:20:00,0.0,0.38,,-2.9613099999999997,-41.95828
405,2017/12/12 16:20:00,0.0,0.0,,-3.3818,-40.87992
406,2017/12/05 16:51:00,0.0,0.0,,-3.05183,-41.386379999999996
407,2017/12/16 16:45:00,0.0,0.0,,-4.38924,-38.78314
408,2017/12/12 16:19:00,0.0,0.0,,-5.40148,-40.79929
409,2017/12/12 16:19:00,0.0,0.0,1.0,-7.56433,-35.20301
410,2017/12/12 20:30:07,0.0,0.05,1.0,-7.13,-38.19
411,2017/12/07 18:42:21,0.0,0.0,0.45,-6.89244,-40.2408
412,2017/12/29 16:00:00,0.0,0.0,1.0,-7.1188899999999995,-38.71264
413,2017/12/28 17:59:44,0.0,0.0,0.47,-5.56,-39.87
414,2017/12/15 04:26:00,0.0,0.25,1.0,-7.81787,-37.703509999999994
415,2017/12/11 16:39:00,0.0,0.0,,-3.60227,-40.4108
416,2017/12/11 16:38:00,0.0,0.0,,-5.32052,-39.700759999999995
417,2017/12/25 15:04:15,0.0,2.9,0.68,-11.28,-42.1
418,2017/12/11 16:38:00,0.0,0.0,,-4.26069,-39.089690000000004
419,2017/12/17 16:26:00,0.0,0.0,,-4.211130000000001,-38.873459999999994
420,2017/12/04 15:27:00,0.0,0.6,0.65,-11.86571,-41.650690000000004
421,2017/12/21 16:51:00,0.0,0.55,,-4.03216,-40.4045
422,2017/12/16 16:45:00,0.0,0.0,,-3.6630300000000005,-39.613490000000006
423,2017/12/28 16:19:00,0.0,0.0,0.12,-6.38101,-40.78647
424,2017/12/12 16:19:00,0.0,0.0,,-5.48024,-40.74793
425,2017/12/11 16:37:00,0.0,0.0,1.0,-8.840119999999999,-37.32578
426,2017/12/27 16:37:00,0.0,0.0,1.0,-7.37803,-38.756640000000004
427,2017/12/07 16:12:00,0.0,0.0,0.55,-10.24392,-40.38288
428,2017/12/14 15:42:00,0.0,0.0,,-3.7032800000000003,-38.87109
