,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
61,2017/07/23 13:36:00,0.0,0.0,1.0,-7.294,-43.456
500,2017/07/05 16:18:00,0.0,0.0,1.0,-6.85037,-43.28308
501,2017/07/07 15:41:00,0.0,0.0,1.0,-7.13882,-42.97185
502,2017/07/09 04:06:00,0.0,0.0,1.0,-7.05842,-42.18554
540,2017/07/29 17:09:00,0.0,0.0,1.0,-6.90408,-43.25108
542,2017/07/17 03:17:00,0.0,0.0,1.0,-9.50629,-40.36842
905,2017/07/22 12:53:00,0.0,0.0,1.0,-9.001,-42.71
906,2017/07/27 13:11:00,0.0,0.0,1.0,-6.733,-42.895
1098,2017/07/15 03:54:00,0.0,0.0,1.0,-9.56865,-40.359359999999995
1124,2017/07/30 16:51:00,0.0,0.0,,-3.4068,-39.1918
1193,2017/07/10 18:07:54,0.0,0.0,1.0,-11.28,-42.12
1265,2017/07/14 16:49:00,0.0,0.0,1.0,-8.62931,-39.26948
1404,2017/07/20 03:59:00,0.0,0.0,,-3.01457,-41.76423
1465,2017/07/22 16:52:36,0.0,2.8,1.0,-8.88,-38.53
1602,2017/07/27 03:29:00,0.0,0.0,1.0,-9.43352,-40.348009999999995
1774,2017/07/17 15:53:00,0.0,0.8,1.0,-6.81889,-41.06766
1828,2017/07/16 16:12:00,0.0,0.0,1.0,-8.10304,-39.20604
2109,2017/07/17 13:07:22,0.0,0.8,1.0,-6.83,-41.08
2201,2017/07/14 16:50:00,0.0,0.0,1.0,-6.3689599999999995,-37.78562
2430,2017/07/17 16:22:21,0.0,0.8,1.0,-6.83,-41.04
2569,2017/07/17 15:53:00,0.0,0.8,1.0,-6.812310000000001,-41.07958
2944,2017/07/17 15:53:00,0.0,0.0,1.0,-7.65981,-37.078540000000004
3011,2017/07/25 16:44:00,0.0,0.0,1.0,-5.59639,-42.44276
3564,2017/07/14 04:12:00,0.0,0.0,,-5.296130000000001,-40.574329999999996
3566,2017/07/21 16:18:00,0.0,0.0,1.0,-6.53993,-42.70459
3632,2017/07/28 19:37:05,0.0,0.0,,-4.72,-42.56
3816,2017/07/04 16:36:00,0.0,0.0,1.0,-10.11856,-42.26965
3820,2017/07/20 04:01:00,0.0,0.0,1.0,-9.34217,-40.770179999999996
3830,2017/07/02 15:35:00,0.0,0.0,,-4.80331,-37.42989
3831,2017/07/18 00:09:24,0.0,0.0,0.86,-6.32660007476807,-39.315101623535206
3894,2017/07/23 18:08:49,0.0,0.0,1.0,-6.08464,-43.2577
4935,2017/07/22 03:23:00,0.0,0.0,1.0,-9.4427,-40.44467
5130,2017/07/27 16:06:00,0.0,0.0,,-7.12303,-38.506840000000004
5146,2017/07/31 16:31:00,0.0,0.0,1.0,-6.961639999999999,-42.89244
5206,2017/07/26 03:47:00,0.0,0.0,1.0,-6.32291,-41.813790000000004
5291,2017/07/28 15:47:00,0.0,0.0,1.0,-6.1380300000000005,-42.52213
5442,2017/07/17 15:54:00,0.0,1.8,,-3.59035,-40.05997
5468,2017/07/17 13:30:03,0.0,0.8,1.0,-6.83,-41.07
5715,2017/07/17 03:16:00,0.0,4.6,1.0,-5.5330699999999995,-37.0821
5812,2017/07/20 04:02:00,0.0,5.4,1.0,-12.712860000000001,-40.03094
5928,2017/07/17 15:53:00,0.0,1.1,1.0,-6.8865,-38.543079999999996
6090,2017/07/22 18:20:15,0.0,0.0,1.0,-6.3575099999999996,-42.9095
6242,2017/07/24 04:25:00,0.0,0.0,,-5.4137699999999995,-41.48037
6310,2017/07/25 04:07:00,0.0,0.0,1.0,-9.46242,-40.33352
6320,2017/07/28 15:45:00,0.0,0.0,1.0,-12.9583,-39.94271
6858,2017/07/17 15:53:00,0.0,0.2,1.0,-7.272139999999999,-39.27535
7160,2017/07/14 16:49:00,0.0,0.0,1.0,-7.43768,-38.44927
7576,2017/07/24 04:24:00,0.0,0.0,,-3.6880900000000003,-40.37297
7815,2017/07/17 04:57:00,0.0,0.8,1.0,-6.8338600000000005,-41.05369
8321,2017/07/31 16:31:00,0.0,0.0,1.0,-5.8562,-43.037009999999995
8389,2017/07/14 16:50:00,0.0,0.0,1.0,-5.80928,-42.8786
8584,2017/07/14 16:49:00,0.0,0.0,1.0,-10.09412,-42.481120000000004
8600,2017/07/17 14:37:22,0.0,0.8,1.0,-6.81,-41.08
8880,2017/07/19 04:20:00,0.0,0.0,1.0,-9.4872,-40.279090000000004
9119,2017/07/25 16:44:00,0.0,0.0,1.0,-5.97684,-42.9547
9362,2017/07/26 16:25:00,0.0,0.0,1.0,-6.11711,-42.48172
9491,2017/07/26 16:26:00,0.0,0.0,,-3.10752,-40.81258
9697,2017/07/04 18:07:09,0.0,0.0,,-5.26,-40.74
9787,2017/07/26 16:24:00,0.0,0.0,1.0,-10.1799,-42.46042
9878,2017/07/19 16:54:00,0.0,0.0,1.0,-14.71222,-42.09702
9969,2017/07/25 14:30:09,0.0,0.0,1.0,-7.36,-37.39
10029,2017/07/06 15:59:00,0.0,0.0,1.0,-7.29228,-41.13535
10036,2017/07/27 16:06:00,0.0,0.0,1.0,-6.4387099999999995,-38.54397
10163,2017/07/14 16:50:00,0.0,0.0,,-4.32461,-40.51252
10272,2017/07/26 16:24:00,0.0,0.0,1.0,-11.032680000000001,-42.90488
10524,2017/07/26 16:25:00,0.0,0.0,1.0,-6.4547300000000005,-41.344609999999996
11164,2017/07/02 19:29:32,0.0,0.0,,-4.79,-37.44
11223,2017/07/28 15:47:00,0.0,0.0,1.0,-5.54988,-41.784209999999995
11683,2017/07/22 16:52:36,0.0,0.0,1.0,-8.83,-38.95
11691,2017/07/01 15:51:00,0.0,0.0,1.0,-13.69215,-43.09791
11954,2017/07/23 15:39:00,0.0,0.0,1.0,-11.62071,-41.68868
12104,2017/07/29 17:08:00,0.0,0.0,1.0,-9.0457,-42.04766
12553,2017/07/12 15:47:00,0.0,0.0,1.0,-6.958260000000001,-43.236290000000004
12574,2017/07/17 15:53:00,0.0,0.8,1.0,-6.823460000000001,-41.07069
12720,2017/07/04 16:38:00,0.0,0.0,,-3.5714599999999996,-40.703379999999996
12863,2017/07/14 16:50:00,0.0,0.0,1.0,-5.55542,-37.894859999999994
13035,2017/07/29 15:28:00,0.0,0.0,1.0,-5.6835,-38.50383
13187,2017/07/14 16:51:00,0.0,0.0,,-3.39069,-39.2201
13209,2017/07/06 15:59:00,0.0,0.0,1.0,-9.15489,-40.08698
13242,2017/07/22 16:52:35,0.0,0.0,1.0,-8.73,-39.08
13936,2017/07/16 03:36:00,0.0,0.0,1.0,-9.5131,-40.37301
14224,2017/07/14 16:49:00,0.0,0.0,1.0,-8.12358,-38.77247
14229,2017/07/16 16:12:00,0.0,0.0,1.0,-7.15675,-39.62433
14357,2017/07/26 03:47:00,0.0,0.0,1.0,-5.54014,-37.44421
14776,2017/07/05 16:19:00,0.0,0.0,1.0,-6.1312,-42.49906
14970,2017/07/18 01:07:40,0.0,0.0,1.0,-9.45,-40.3
15553,2017/07/26 16:24:00,0.0,0.0,1.0,-11.093010000000001,-42.349059999999994
15719,2017/07/22 16:52:35,0.0,3.3,1.0,-8.74,-38.6
16080,2017/07/13 04:31:00,0.0,0.0,1.0,-5.6933300000000004,-42.2521
16731,2017/07/07 03:04:00,0.0,0.0,1.0,-9.49351,-40.39147
16798,2017/07/13 17:08:00,0.0,0.0,1.0,-10.20089,-42.44389
16950,2017/07/15 03:54:00,0.0,0.0,1.0,-7.035419999999999,-43.19405
17036,2017/07/19 22:12:09,0.0,0.0,,-3.04129,-41.7753
17095,2017/07/23 15:39:00,0.0,0.0,1.0,-11.24081,-41.64411
17227,2017/07/16 16:12:00,0.0,0.0,1.0,-8.52203,-39.36168
17265,2017/07/21 03:42:00,0.0,0.0,1.0,-9.4438,-40.44294
17286,2017/07/17 15:53:00,0.0,0.8,1.0,-6.82193,-41.05993
17347,2017/07/16 16:12:00,0.0,0.0,1.0,-6.2967,-39.14478
17524,2017/07/25 16:44:00,0.0,0.0,1.0,-7.15638,-43.46135
17551,2017/07/20 03:59:00,0.0,0.0,,-3.68794,-40.371809999999996
17841,2017/07/22 15:58:00,0.0,0.0,1.0,-12.695139999999999,-42.19147
18030,2017/07/27 16:07:00,0.0,0.0,,-3.3732,-39.18439
18170,2017/07/20 04:01:00,0.0,0.0,1.0,-9.432739999999999,-40.34708
18204,2017/07/17 14:07:21,0.0,0.8,1.0,-6.83,-41.08
18340,2017/07/15 19:52:23,0.0,0.0,1.0,-7.03,-43.36
18372,2017/07/30 16:51:00,0.0,0.0,,-3.46825,-39.7336
18594,2017/07/11 12:01:25,0.0,0.0,1.0,-12.38,-39.93
18722,2017/07/10 16:25:00,0.0,0.7,0.79,-5.60763,-38.91206
18820,2017/07/16 22:52:22,0.0,0.0,1.0,-6.83,-41.04
18860,2017/07/14 16:50:00,0.0,0.0,1.0,-5.55271,-37.89837
19025,2017/07/19 04:20:00,0.0,0.0,1.0,-9.51256,-40.370059999999995
19044,2017/07/20 16:37:00,0.0,0.0,1.0,-7.22658,-43.5693
19258,2017/07/11 16:21:58,0.0,0.0,,-3.84,-40.01
19540,2017/07/04 21:44:42,0.0,0.0,,-5.468780000000001,-41.7387
19671,2017/07/12 21:52:01,0.0,0.0,1.0,-6.37039,-41.8729
19702,2017/07/19 04:19:00,0.0,0.0,0.99,-5.79828,-42.29177
20005,2017/07/05 16:19:00,0.0,0.0,1.0,-6.13399,-42.495090000000005
20011,2017/07/26 16:24:00,0.0,0.0,1.0,-11.22471,-42.36782
20411,2017/07/07 03:04:00,0.0,0.0,1.0,-9.62865,-40.35788
20461,2017/07/26 16:26:00,0.0,0.0,,-3.47024,-39.586009999999995
20493,2017/07/30 04:12:00,0.0,0.0,,-4.958419999999999,-37.92161
20558,2017/07/13 18:23:25,0.0,0.0,,-4.33216,-40.6251
20630,2017/07/21 16:18:00,0.0,0.0,1.0,-9.16838,-40.32294
20746,2017/07/21 16:18:00,0.0,0.0,1.0,-7.3025899999999995,-40.48661
21273,2017/07/17 15:53:00,0.0,0.8,1.0,-6.827000000000001,-41.06654
21459,2017/07/25 04:07:00,0.0,0.0,1.0,-9.46868,-40.3383
21642,2017/07/02 23:00:27,0.0,0.0,1.0,-8.64,-36.39
21697,2017/07/07 03:04:00,0.0,0.0,1.0,-9.62301,-40.34904
21963,2017/07/16 03:36:00,0.0,0.0,1.0,-9.65505,-40.589009999999995
22018,2017/07/17 16:07:22,0.0,0.8,1.0,-6.81,-41.08
22099,2017/07/17 16:07:22,0.0,0.8,1.0,-6.83,-41.08
22315,2017/07/25 04:07:00,0.0,0.0,1.0,-9.39583,-40.33505
22524,2017/07/15 16:31:00,0.0,0.0,1.0,-6.6483,-41.74435
22731,2017/07/02 22:08:00,0.0,0.0,,-4.84028,-37.4605
22738,2017/07/05 03:42:00,0.0,0.0,1.0,-9.54888,-40.33985
22817,2017/07/17 15:53:00,0.0,0.8,1.0,-6.814839999999999,-41.068220000000004
23170,2017/07/22 03:23:00,0.0,0.0,1.0,-9.436639999999999,-40.44716
23223,2017/07/20 16:37:00,0.0,0.0,1.0,-7.42327,-40.37278
23448,2017/07/18 04:38:00,0.0,2.2,1.0,-6.836869999999999,-41.06923
23461,2017/07/22 16:52:35,0.0,1.7,1.0,-8.76,-38.75
24129,2017/07/17 16:07:22,0.0,0.8,1.0,-6.81,-41.05
24371,2017/07/16 16:11:00,0.0,0.0,1.0,-9.52924,-40.82461
24506,2017/07/07 03:04:00,0.0,0.0,1.0,-9.49203,-40.398790000000005
24989,2017/07/22 16:52:36,0.0,0.0,1.0,-8.82,-38.81
25163,2017/07/17 15:52:21,0.0,0.8,1.0,-6.83,-41.08
25232,2017/07/05 03:42:00,0.0,0.0,1.0,-9.46101,-40.38139
25475,2017/07/17 15:53:00,0.0,0.0,1.0,-6.1199900000000005,-42.89929
26109,2017/07/05 16:19:00,0.0,0.0,,-2.8776,-41.955009999999994
26382,2017/07/25 04:07:00,0.0,0.0,1.0,-9.38958,-40.33028
26408,2017/07/27 03:29:00,0.0,0.1,0.98,-7.76077,-36.35799
26610,2017/07/10 16:26:00,0.0,0.0,,-3.53539,-42.16727
26997,2017/07/12 04:52:00,0.0,0.0,1.0,-11.63975,-41.92345
27377,2017/07/29 04:32:00,0.0,0.0,1.0,-9.4577,-40.451440000000005
27448,2017/07/07 15:41:00,0.0,0.0,,-4.32768,-38.06393
27915,2017/07/09 04:06:00,0.0,0.0,,-5.89235,-38.62981
27945,2017/07/17 15:53:00,0.0,0.8,1.0,-6.83815,-41.05773
