,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
202,2018/10/01 05:30:00,2,24.67,,-18.08435,-57.5469
203,2018/10/08 17:30:00,5,0.0,,-18.1912,-56.61597
204,2018/10/08 22:30:13,2,0.05,,-16.249001,-56.602047
205,2018/10/18 17:35:00,6,6.92,,-18.433,-56.918
206,2018/10/18 17:35:00,0,38.53,,-17.45,-55.243
207,2018/10/18 17:35:00,0,38.53,,-17.448,-55.238
208,2018/10/18 17:35:00,0,38.53,,-17.448,-55.231
209,2018/10/18 17:42:00,0,38.53,,-17.446720000000003,-55.2376
210,2018/10/18 17:42:00,0,38.53,,-17.44584,-55.23293
211,2018/10/18 17:42:00,0,38.53,,-17.4431,-55.243230000000004
212,2018/10/18 17:42:00,0,38.53,,-17.44221,-55.238519999999994
213,2018/10/18 17:42:00,0,38.53,,-17.44134,-55.233880000000006
214,2018/10/18 17:42:00,0,38.53,,-17.43771,-55.239430000000006
215,2018/10/18 17:42:00,6,6.92,,-18.43149,-56.921240000000004
216,2018/10/18 17:42:00,6,6.92,,-18.430529999999997,-56.91584
16723,2018/10/01 16:55:00,3,0.05,0.68,-16.86,-58.273999999999994
16724,2018/10/01 16:55:00,3,0.05,0.68,-16.858,-58.282
16725,2018/10/01 20:33:40,3,0.05,0.68,-16.85,-58.24
16726,2018/10/01 20:33:40,3,0.05,0.68,-16.87,-58.26
16727,2018/10/01 20:33:40,3,0.05,0.68,-16.87,-58.24
16728,2018/10/01 18:00:00,0,0.0,0.78,-17.19452,-58.232780000000005
16729,2018/10/01 18:00:00,3,0.05,0.68,-16.85967,-58.263090000000005
16730,2018/10/01 18:00:00,3,0.05,0.68,-16.85521,-58.267269999999996
16731,2018/10/01 18:00:00,3,0.05,0.68,-16.8546,-58.26416
16732,2018/10/01 18:00:00,3,0.05,0.68,-16.85398,-58.26105
16733,2018/10/01 18:00:00,3,0.0,0.68,-16.81437,-58.33984
16734,2018/10/01 18:00:00,3,0.0,0.68,-16.8118,-58.340619999999994
16735,2018/10/01 18:00:00,3,0.0,0.68,-16.81111,-58.35012
16736,2018/10/01 18:00:00,3,0.0,0.68,-16.81108,-58.363119999999995
16737,2018/10/01 18:00:00,3,0.0,0.69,-16.8086,-58.35086
16738,2018/10/01 18:00:00,3,0.0,0.69,-16.80844,-58.363459999999996
16739,2018/10/01 18:00:00,3,0.0,0.69,-16.80339,-58.36452
16740,2018/10/01 18:00:00,3,0.0,0.69,-16.80292,-58.34884
16741,2018/10/01 18:00:00,3,0.0,0.69,-16.80039,-58.34916
16742,2018/10/01 18:00:00,3,0.22,1.0,-16.04232,-58.82439
16743,2018/10/01 18:00:00,3,0.22,1.0,-16.04214,-58.81981
16744,2018/10/01 18:00:00,3,0.22,1.0,-16.04115,-58.8185
16745,2018/10/01 18:00:00,3,0.22,1.0,-16.0383,-58.82676
16746,2018/10/01 18:00:00,3,0.22,1.0,-16.03735,-58.825419999999994
16747,2018/10/01 18:00:00,3,0.22,1.0,-16.03717,-58.820840000000004
16748,2018/10/01 18:00:00,3,0.22,1.0,-16.036170000000002,-58.81951
16749,2018/10/01 21:18:40,3,0.05,0.68,-16.87,-58.24
