,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2146,2017/04/06 17:49:00,0.0,1.2,0.02,-0.4313,-65.02986999999999
3146,2017/04/09 01:27:58,0.0,0.0,0.02,1.19,-68.8
3988,2017/04/27 17:54:00,0.0,19.0,0.0,-3.2458299999999998,-60.0774
4205,2017/04/13 17:15:00,0.0,6.7,0.0,-7.684239999999999,-63.16329
4484,2017/04/04 18:27:00,0.0,0.0,0.01,0.50198,-67.29543000000001
5099,2017/04/06 17:48:00,0.0,0.4,0.0,-3.47209,-65.00142
5318,2017/04/05 18:08:00,0.0,0.0,0.01,-0.4451,-65.18598
6381,2017/04/05 18:08:00,0.0,0.0,0.01,-0.44558000000000003,-65.1866
7502,2017/04/05 18:08:00,0.0,0.0,0.01,-0.39068,-66.23765999999999
7755,2017/04/29 01:06:39,0.0,16.1,0.0,-6.18790006637573,-63.3381004333496
7953,2017/04/10 05:34:00,0.0,1.2,0.0,-2.9557,-60.01381
8827,2017/04/20 06:29:58,0.0,13.2,0.01,-6.34,-58.77
11587,2017/04/22 17:48:00,0.0,5.6,0.0,-3.3815699999999995,-59.46906
11937,2017/04/23 05:28:18,0.0,0.2,0.01,-0.22,-69.71
12306,2017/04/20 06:29:58,0.0,10.9,0.01,-6.34,-58.8
12564,2017/04/28 23:01:43,0.0,0.3,0.0,-1.1286100000000001,-62.6821
12900,2017/04/20 06:39:40,0.0,10.8,0.0,-2.64968,-60.1158
14093,2017/04/13 17:15:00,0.0,6.7,0.0,-7.68855,-63.1951
15177,2017/04/09 03:29:53,0.0,4.2,0.0,-5.89,-72.63
16190,2017/04/05 18:08:00,0.0,0.0,0.04,1.07162,-67.65464
17815,2017/04/05 18:08:00,0.0,0.0,0.02,1.26756,-67.91005
17865,2017/04/11 00:29:09,0.0,3.9,0.0,-3.28,-65.27
18534,2017/04/26 16:33:00,0.0,0.0,0.01,-2.5001599999999997,-57.80854
20892,2017/04/05 18:08:00,0.0,2.4,,0.49956999999999996,-67.30637
20893,2017/04/06 17:49:00,0.0,2.9,,-0.5706100000000001,-64.79414
20894,2017/04/06 17:44:00,0.0,2.9,,-0.5760000000000001,-64.795
20895,2017/04/07 17:29:00,0.0,6.7,,-3.42421,-64.90413000000001
20902,2017/04/23 17:30:00,0.0,0.2,,-0.20062,-66.79919
20903,2017/04/23 17:30:00,0.0,0.2,,-0.20229,-66.79871
20904,2017/04/24 17:10:00,0.0,0.2,,-2.8271599999999997,-57.191159999999996
20905,2017/04/24 17:31:00,0.0,0.2,,-2.8339999999999996,-57.19
20906,2017/04/26 16:33:00,0.0,0.8,,-2.85164,-57.226490000000005
20907,2017/04/26 17:19:00,0.0,2.4,,-2.8560000000000003,-57.301
20910,2017/04/27 06:59:40,0.0,1.9,,-1.22701,-59.0428
20911,2017/04/28 17:35:00,0.0,20.7,,-2.84497,-57.21301
24690,2017/04/06 17:49:00,0.0,0.8,0.03,-0.3577,-65.01925
24762,2017/04/06 17:42:00,0.0,1.9,0.0,-7.989,-61.325
24763,2017/04/06 03:00:01,0.0,24.4,0.0,-6.62,-60.78
24777,2017/04/01 10:59:49,0.0,0.3,0.01,-6.02,-63.37
24778,2017/04/01 10:59:49,0.0,0.3,0.01,-6.02,-63.35
24779,2017/04/06 17:49:00,0.0,0.5,0.03,-0.40759,-64.98655
24780,2017/04/06 17:49:00,0.0,0.2,0.0,0.136,-67.33258000000001
24781,2017/04/06 14:49:00,0.0,0.0,0.01,-4.244,-63.188
24782,2017/04/06 17:43:00,0.0,0.0,0.01,-4.093,-63.038999999999994
24783,2017/04/06 17:43:00,0.0,0.0,0.01,-4.093999999999999,-63.049
24784,2017/04/06 17:44:00,0.0,0.8,0.03,-0.361,-65.02
24785,2017/04/06 17:49:00,0.0,0.8,0.03,-0.35435,-65.01975
24786,2017/04/06 17:48:00,0.0,0.3,0.01,-2.63974,-64.59634
24787,2017/04/06 17:49:00,0.0,1.2,0.02,-0.44028,-65.02134000000001
24788,2017/04/06 17:48:00,0.0,0.0,0.01,-4.0865800000000005,-63.04464
24789,2017/04/06 17:48:00,0.0,1.3,0.0,-3.7493800000000004,-65.04984
24790,2017/04/06 17:49:00,0.0,0.0,0.0,0.9605,-67.17307
24791,2017/04/06 17:48:00,0.0,0.0,0.01,-4.09005,-63.04411999999999
24792,2017/04/06 17:48:00,0.0,0.0,0.02,-3.8508699999999996,-63.5482
24793,2017/04/03 17:03:00,0.0,5.2,0.0,-8.00048,-59.587880000000006
24794,2017/04/03 17:04:00,0.0,3.8,0.0,-2.51883,-66.7801
24795,2017/04/03 17:05:00,0.0,0.0,0.01,-1.52555,-63.916819999999994
24796,2017/04/04 17:57:00,0.0,0.0,0.21,0.802,-65.209
24797,2017/04/04 02:37:00,0.0,5.2,0.0,-3.7769999999999997,-59.313
24798,2017/04/04 17:57:00,0.0,0.0,0.01,-0.07200000000000001,-67.006
24799,2017/04/04 16:45:00,0.0,46.8,0.0,-4.438969999999999,-59.52158000000001
24800,2017/04/04 18:25:00,0.0,0.4,0.03,-6.851539999999999,-69.78824
24801,2017/04/04 18:27:00,0.0,0.0,0.21,0.80129,-65.20328
24802,2017/04/04 16:45:00,0.0,71.2,0.0,-3.2664400000000002,-59.7924
24803,2017/04/05 18:06:00,0.0,26.3,0.05,-6.0229,-60.43233000000001
