,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
319,2018/02/15 23:07:44,0.0,0.28,0.21,-13.3979,-43.2764
320,2018/02/17 04:24:00,0.0,0.65,0.02,-13.3176,-43.27985
596,2018/02/17 01:50:00,0.0,0.65,0.02,-13.321,-43.278999999999996
618,2018/02/02 22:19:27,0.0,0.0,0.03,-7.36868,-40.4102
640,2018/02/09 16:06:00,0.0,0.0,1.0,-11.04092,-37.94363
644,2018/02/24 16:24:00,0.0,0.0,0.76,-12.13797,-43.02319
674,2018/02/08 16:30:00,0.0,0.0,1.0,-10.78762,-37.90848
703,2018/02/09 16:12:00,0.0,2.92,0.26,-5.63374,-35.35833
742,2018/02/06 15:24:00,0.0,18.25,0.0,-7.1772100000000005,-38.94968
752,2018/02/19 13:34:18,0.0,0.0,0.09,-10.97,-39.21
765,2018/02/06 15:24:00,0.0,17.7,0.0,-7.3456,-38.98858
778,2018/02/01 15:18:00,0.0,0.0,1.0,-9.64507,-36.6253
823,2018/02/25 16:12:00,0.0,0.1,0.02,-6.81227,-38.603559999999995
826,2018/02/04 16:06:00,0.0,0.0,1.0,-5.99801,-36.265159999999995
830,2018/02/23 14:04:13,0.0,0.0,0.1,-11.82,-39.06
831,2018/02/18 14:04:14,0.0,0.0,0.01,-11.7,-39.29
906,2018/02/01 15:18:00,0.0,0.23,1.0,-5.94033,-35.46841
930,2018/02/27 15:30:00,0.0,10.25,0.02,-5.96701,-36.98345
987,2018/02/06 15:24:00,0.0,0.75,0.0,-6.2678400000000005,-39.130559999999996
1062,2018/02/27 15:30:00,0.0,0.38,1.0,-11.011569999999999,-38.079809999999995
1095,2018/02/27 22:29:00,0.0,0.0,1.0,-10.0392,-36.3183
1124,2018/02/16 00:08:07,0.0,0.0,1.0,-13.3,-43.29
1125,2018/02/21 03:06:00,0.0,0.05,0.03,-9.440710000000001,-40.42011
1173,2018/02/03 16:24:00,0.0,0.22,0.57,-5.83894,-38.36963
1207,2018/02/05 21:49:24,0.0,0.0,1.0,-10.08,-36.31
1240,2018/02/08 03:54:00,0.0,0.0,1.0,-10.193660000000001,-36.67855
1297,2018/02/21 15:42:00,0.0,1.48,0.28,-6.999039999999999,-35.70823
1345,2018/02/01 15:18:00,0.0,0.28,0.17,-6.959060000000001,-38.771229999999996
1369,2018/02/18 14:19:14,0.0,0.0,0.01,-11.74,-39.07
1452,2018/02/26 15:48:00,0.0,0.0,1.0,-11.87871,-38.4162
1456,2018/02/05 15:42:00,0.0,0.0,1.0,-10.90818,-37.914629999999995
1475,2018/02/04 16:06:00,0.0,0.0,0.3,-7.040039999999999,-38.6648
1556,2018/02/03 16:24:00,0.0,0.3,0.6,-6.31013,-38.95126
1600,2018/02/02 16:42:00,0.0,10.05,0.33,-10.75532,-38.957359999999994
1661,2018/02/23 13:04:19,0.0,0.0,1.0,-10.9,-38.92
1737,2018/02/04 16:06:00,0.0,0.0,0.3,-7.0433699999999995,-38.66429
1773,2018/02/28 16:54:00,0.0,0.0,0.34,-11.81622,-40.51225
1788,2018/02/21 21:58:40,0.0,1.6,1.0,-8.7811,-37.7091
1808,2018/02/23 13:34:18,0.0,1.27,0.02,-11.1,-39.55
1840,2018/02/05 14:34:40,0.0,0.0,1.0,-7.56,-37.31
1856,2018/02/27 17:12:00,0.0,0.0,0.33,-14.276760000000001,-41.47258
1877,2018/02/05 13:34:31,0.0,0.0,1.0,-9.01,-37.1
1895,2018/02/23 16:48:00,0.0,0.0,0.1,-12.05622,-40.049640000000004
1942,2018/02/01 15:18:00,0.0,0.0,1.0,-11.04918,-37.92608
1943,2018/02/23 13:04:19,0.0,0.0,1.0,-10.93,-38.94
1959,2018/02/13 04:00:00,0.0,0.0,1.0,-10.44535,-37.67693
1987,2018/02/13 16:30:00,0.0,0.0,0.18,-13.48194,-42.95689
1992,2018/02/19 16:24:00,0.0,2.05,0.01,-9.79379,-42.06617
2005,2018/02/07 15:06:00,0.0,0.0,1.0,-5.82724,-35.334759999999996
2018,2018/02/10 16:49:52,0.0,4.68,0.0,-5.64,-39.18
2063,2018/02/25 16:12:00,0.0,7.1,0.0,-7.15658,-38.909659999999995
2226,2018/02/22 15:24:00,0.0,0.0,1.0,-9.92062,-37.46327
2246,2018/02/22 15:24:00,0.0,4.95,0.67,-10.33318,-37.93748
2249,2018/02/26 22:40:30,0.0,0.0,0.26,-11.4808,-40.9805
2286,2018/02/19 14:19:19,0.0,0.0,0.14,-10.95,-39.35
2361,2018/02/21 15:42:00,0.0,0.0,1.0,-8.05129,-36.27904
2380,2018/02/27 17:12:00,0.0,0.0,0.33,-14.27713,-41.46968
2384,2018/02/03 16:24:00,0.0,2.33,1.0,-10.748389999999999,-37.81038
2413,2018/02/20 16:00:00,0.0,0.0,1.0,-9.1535,-37.07383
2444,2018/02/19 16:24:00,0.0,0.0,0.05,-10.22403,-41.40147
2450,2018/02/06 21:04:24,0.0,0.0,1.0,-10.17,-36.7
2473,2018/02/09 16:06:00,0.0,0.0,1.0,-9.55965,-38.07649
2512,2018/02/06 15:24:00,0.0,0.0,1.0,-9.69265,-37.39495
2528,2018/02/21 18:34:17,0.0,0.0,1.0,-11.26,-38.26
2609,2018/02/05 15:42:00,0.0,0.0,1.0,-10.90495,-37.9198
2612,2018/02/08 16:24:00,0.0,0.17,1.0,-11.86529,-38.438559999999995
2624,2018/02/26 15:48:00,0.0,0.0,0.27,-11.675460000000001,-40.785709999999995
2657,2018/02/13 16:36:00,0.0,0.13,0.3,-10.89739,-40.14206
2717,2018/02/01 15:18:00,0.0,0.0,1.0,-8.48064,-36.43407
2718,2018/02/08 15:04:32,0.0,9.35,0.22,-8.84,-38.35
2722,2018/02/05 15:42:00,0.0,0.0,1.0,-8.5705,-36.641040000000004
2726,2018/02/27 15:30:00,0.0,0.0,1.0,-9.31438,-36.92992
2797,2018/02/09 13:49:32,0.0,0.0,1.0,-8.92,-37.93
2816,2018/02/01 15:18:00,0.0,0.68,1.0,-7.6833,-37.89893
2844,2018/02/03 03:48:00,0.0,0.43,1.0,-10.832510000000001,-38.050709999999995
2860,2018/02/20 16:06:00,0.0,1.38,,-4.95216,-38.89605
2975,2018/02/03 15:34:43,0.0,1.3,1.0,-7.08,-37.29
2982,2018/02/16 01:19:03,0.0,0.0,0.26,-13.32,-43.26
3018,2018/02/27 15:30:00,0.0,1.73,1.0,-9.45549,-36.95381
3041,2018/02/01 14:04:29,0.0,0.0,1.0,-9.41,-37.33
3043,2018/02/21 15:42:00,0.0,0.0,1.0,-10.719430000000001,-37.91758
3059,2018/02/18 14:19:14,0.0,0.0,0.01,-11.72,-39.13
3076,2018/02/22 17:04:24,0.0,0.0,1.0,-10.13,-36.46
3104,2018/02/24 03:48:00,0.0,7.4,,-4.53174,-38.163579999999996
3112,2018/02/24 18:35:39,0.0,0.0,1.0,-9.60865,-36.9758
3143,2018/02/16 04:42:00,0.0,0.0,0.27,-13.316170000000001,-43.24753
