id,latitude,longitude,area(m²),bioma
47,-2.925,-41.935,3688033.920275664,Cerrado
50,-2.995,-42.26,2458541.666855499,Cerrado
52,-3.14,-42.75,1229108.5868207698,Cerrado
55,-3.25,-42.855,2457960.775129762,Cerrado
57,-3.33,-42.265,2457768.763468219,Cerrado
58,-3.34,-42.29,1228872.2170022596,Cerrado
59,-3.35,-42.3,1228860.0158231377,Cerrado
60,-3.485,-43.27,2457383.4569672085,Cerrado
61,-3.48,-43.05,1228698.084170664,Cerrado
62,-3.49,-43.04,1228685.37279764,Cerrado
64,-3.5,-43.05,1228672.6249828206,Cerrado
66,-3.52,-43.16,1228647.020036557,Cerrado
74,-3.6516669999999998,-43.045,9827855.945603043,Cerrado
75,-3.675,-42.915,4913774.540864382,Cerrado
76,-3.735,-43.165,3685094.4829458,Cerrado
77,-3.765,-43.125,4913286.105768303,Cerrado
78,-3.768333,-43.058333000000005,8598216.28325629,Cerrado
80,-3.802,-42.9,7369611.656238193,Cerrado
81,-3.808636,-43.140454999999996,8597829.35783464,Cerrado
82,-3.83,-43.115,2456463.012109341,Cerrado
83,-3.84,-43.1,1228217.519446614,Cerrado
85,-3.86,-42.94,1228189.436946734,Cerrado
86,-3.875,-42.93,2456336.5497860587,Cerrado
87,-3.885,-43.085,4912616.497421957,Cerrado
88,-3.895,-42.950714000000005,4912573.954749203,Cerrado
89,-3.945,-43.075,3684212.562140351,Cerrado
90,-3.955,-43.39,2456108.1012695925,Cerrado
91,-3.949,-43.025,7368367.5386062125,Cerrado
97,-4.27,-43.33,1227581.6374356314,Cerrado
98,-4.292778,-43.319444,12275378.784630753,Cerrado
109,-4.624231,-43.134231,12270025.362108007,Cerrado
115,-4.715,-43.13,9814890.013176663,Cerrado
124,-4.82,-44.36,1226670.1661859453,Cerrado
157,-5.325,-46.325,4902945.262103705,Cerrado
158,-5.435,-45.585,4902082.3945119465,Cerrado
160,-5.465,-45.599,9803687.805879302,Cerrado
162,-5.5125,-45.55,6126794.697528767,Cerrado
163,-5.525,-45.99,2450681.65980431,Cerrado
164,-5.540833,-43.426667,8577194.244303215,Cerrado
165,-5.56,-43.415,2450540.2578475075,Cerrado
167,-5.6056669999999995,-45.536333,15927433.347395334,Cerrado
168,-5.609615,-42.305769,7351030.482605625,Cerrado
169,-5.62,-46.08,1225147.883161134,Cerrado
170,-5.635,-43.815,7350743.642676622,Cerrado
171,-5.63,-43.49,1225127.3816116904,Cerrado
172,-5.64,-43.46,7350682.10166864,Cerrado
173,-5.64,-46.055,4900427.338445258,Cerrado
174,-5.64,-43.48,1225106.843700406,Cerrado
176,-5.655,-45.575,3675217.587051338,Cerrado
177,-5.66,-46.085,2450131.3176174858,Cerrado
178,-5.66,-43.485,2450131.3176174858,Cerrado
180,-5.675,-45.69,2450069.340314509,Cerrado
181,-5.67,-43.5,1225045.011826174,Cerrado
184,-5.7275,-45.64,7349522.126117738,Cerrado
186,-5.73,-46.12,3674761.0994146857,Cerrado
187,-5.755,-45.615,4899472.160398465,Cerrado
189,-5.77,-46.1,1224836.5424924279,Cerrado
192,-5.78,-46.11,1224815.4956161336,Cerrado
195,-5.82,-46.18,1224730.9446141215,Cerrado
197,-5.821364,-46.167727,12247351.757979415,Cerrado
198,-5.84,-46.16,1224688.4510149043,Cerrado
199,-5.84,-46.11,1224688.4510138093,Cerrado
200,-5.84,-46.085,2449376.902029809,Cerrado
201,-5.855,-46.01,2449312.961717527,Cerrado
203,-5.86,-46.225,2449291.6240483643,Cerrado
204,-5.851,-43.528999999999996,6123314.374448863,Cerrado
206,-5.87,-45.06,1224624.4380096078,Cerrado
207,-5.885,-45.16,2449184.6085839868,Cerrado
208,-5.88,-45.05,1224603.0276463355,Cerrado
209,-5.885,-43.62,4898369.217164688,Cerrado
210,-5.9,-45.175,2449120.1957627293,Cerrado
211,-5.92,-42.3,1224517.0227380316,Cerrado
212,-5.93,-42.29,1224495.4306487946,Cerrado
213,-5.995,-45.451667,6121781.881646898,Cerrado
214,-5.99,-42.6,1224365.1149243421,Cerrado
215,-6.005,-42.62,2448664.6540574827,Cerrado
216,-6.01,-42.59,1224321.3856161658,Cerrado
217,-6.02,-42.6,1224299.46645546,Cerrado
218,-6.04,-42.56,1224255.519112051,Cerrado
219,-6.05,-42.57,1224233.490934824,Cerrado
222,-6.0561110000000005,-42.539444,4896867.770187809,Cerrado
223,-6.075,-44.265,4896713.027881044,Cerrado
225,-6.075908999999999,-46.165909,14690138.938300915,Cerrado
228,-6.1,-45.47,1224122.80499018,Cerrado
230,-6.12,-47.32,1224078.2762636594,Cerrado
231,-6.115,-45.46,4896357.670109047,Cerrado
232,-6.12,-45.44,1224078.2762614691,Cerrado
233,-6.12,-45.295,2448156.5525251282,Cerrado
234,-6.14,-45.25,1224033.602201492,Cerrado
235,-6.155,-47.32,2447999.993477873,Cerrado
236,-6.15,-45.235,2448022.421339629,Cerrado
237,-6.16,-45.965,4895955.1312322365,Cerrado
238,-6.18,-45.955,2447887.6361732925,Cerrado
239,-6.18,-45.455,2447887.636175483,Cerrado
240,-6.185,-42.625,3671808.917402472,Cerrado
242,-6.1825,-45.08,7343662.835848769,Cerrado
243,-6.1840910000000004,-42.530454999999996,9791505.289321275,Cerrado
245,-6.2,-46.0,1223898.7080405396,Cerrado
247,-6.21,-45.985,2447752.1970458333,Cerrado
248,-6.205,-44.489,8567200.445555318,Cerrado
249,-6.23,-42.565,2447661.5410014433,Cerrado
250,-6.23625,-44.56125,15909504.349023053,Cerrado
251,-6.265,-44.2,2447502.1845315937,Cerrado
252,-6.27,-45.685,2447479.3570433585,Cerrado
