id,latitude,longitude,area(m²),bioma
68,-2.86,-42.19,1229415.009650967,Cerrado
70,-2.886429,-43.705,3688161.161495232,Cerrado
71,-2.8904549999999998,-42.240455,7376290.676738821,Cerrado
72,-2.911,-42.261,6146811.900645171,Cerrado
73,-2.92,-42.03,1229351.753607001,Cerrado
74,-2.95,-43.0,1229319.6334258185,Cerrado
75,-2.965,-42.275,4917213.7829783335,Cerrado
77,-3.03,-42.86,1229232.37561721,Cerrado
78,-3.04,-42.85,1229221.3043517126,Cerrado
79,-3.05,-42.385,4916840.750067976,Cerrado
81,-3.08,-42.65,1229176.654756763,Cerrado
82,-3.09,-42.55,7375014.877978541,Cerrado
83,-3.09,-43.25,1229165.401227524,Cerrado
84,-3.105,-43.295,4916593.792132389,Cerrado
85,-3.1,-43.235,2458308.222499835,Cerrado
86,-3.11,-43.11,1229142.7848173722,Cerrado
87,-3.11,-42.57,1229142.7848173722,Cerrado
88,-3.12,-42.77,1229131.4219364594,Cerrado
89,-3.1189999999999998,-43.148999999999994,7374777.095836728,Cerrado
90,-3.13,-43.11,7374697.227613128,Cerrado
96,-3.19,-42.825,2458101.7223220454,Cerrado
100,-3.205,-42.98,2458066.7224394567,Cerrado
101,-3.205,-42.605,4916133.4448745325,Cerrado
102,-3.21,-42.945,2458055.0315079046,Cerrado
103,-3.228333,-42.665,6145008.286056283,Cerrado
104,-3.22,-42.62,1229015.7883817,Cerrado
105,-3.265,-42.865,7373775.284650478,Cerrado
107,-3.29,-42.86,1228932.6762194568,Cerrado
111,-3.31,-42.685,2457817.203736083,Cerrado
112,-3.325,-42.695,3686665.2734923833,Cerrado
113,-3.32,-42.26,1228896.5100263543,Cerrado
114,-3.34,-43.235,7373233.229127775,Cerrado
115,-3.365,-43.21,2457683.2823373447,Cerrado
118,-3.47,-43.205,2457421.518212546,Cerrado
119,-3.476429,-43.015,3686106.9274486965,Cerrado
120,-3.49,-43.145,2457370.7455930896,Cerrado
121,-3.49,-43.03,1228685.37279764,Cerrado
125,-3.565,-44.23,2457177.742848765,Cerrado
126,-3.565,-43.035,3685760.112835335,Cerrado
127,-3.56,-42.82,1228595.3728687677,Cerrado
137,-3.625,-43.06,2457020.3964409847,Cerrado
138,-3.64,-43.03,1228490.329517573,Cerrado
149,-3.73,-42.83,1228369.3684125866,Cerrado
151,-3.74,-42.855,2456711.4922390627,Cerrado
153,-3.75,-42.84,1228342.0873934426,Cerrado
154,-3.77,-44.465,2456629.3212952823,Cerrado
156,-3.795,-43.15,2456560.335461297,Cerrado
157,-3.805,-43.165,3684791.98723715,Cerrado
159,-3.82,-43.15,1228245.4562285985,Cerrado
162,-3.855,-43.075,12281992.67642796,Cerrado
164,-3.88,-43.07,1228161.2087311486,Cerrado
169,-3.927,-42.958999999999996,7368554.28226074,Cerrado
170,-3.935,-43.015,3684255.651227556,Cerrado
171,-3.94,-43.06,1228075.6498186393,Cerrado
175,-3.955,-43.375,4912216.202543566,Cerrado
176,-3.95,-43.08,1228061.2625052629,Cerrado
177,-3.96,-43.07,1228046.83876652,Cerrado
178,-3.96,-43.02,1228046.83876652,Cerrado
183,-4.045,-41.96,2455845.5235657142,Cerrado
188,-4.11,-43.43,1227826.1117958124,Cerrado
190,-4.165,-41.605,3683236.9565634974,Cerrado
191,-4.185,-41.6475,6138555.722805967,Cerrado
192,-4.18,-41.585,2455440.6028574323,Cerrado
195,-4.205,-43.3,2455364.149970052,Cerrado
196,-4.25,-43.335,2455225.413140472,Cerrado
200,-4.285,-43.335,3682682.519137881,Cerrado
219,-4.506429,-43.635,3681608.7682938986,Cerrado
227,-4.65,-43.15,1226963.6519289538,Cerrado
229,-4.72,-43.12,1226844.0787698643,Cerrado
231,-4.745,-43.51,2453601.874576537,Cerrado
238,-4.825,-44.35,2453322.740942763,Cerrado
242,-4.85,-42.58,1226617.2827144656,Cerrado
249,-4.935,-43.085,3679387.993137081,Cerrado
250,-4.94,-42.5725,11038145.914902505,Cerrado
260,-5.045,-43.67,2452531.104900792,Cerrado
261,-5.06,-43.005,2452475.856156118,Cerrado
263,-5.11,-42.065,2452290.480896932,Cerrado
268,-5.17,-41.6,3678098.407715607,Cerrado
270,-5.19,-42.675,2451990.096824517,Cerrado
271,-5.19,-41.55,1225995.048408973,Cerrado
274,-5.185,-41.564285999999996,12260007.006229386,Cerrado
275,-5.205,-41.565,4903866.494624392,Cerrado
276,-5.205,-41.61,4903866.494624392,Cerrado
281,-5.223571,-41.537380999999996,33100041.156894274,Cerrado
283,-5.23,-41.51,1225919.079301983,Cerrado
293,-5.28,-41.505,2451646.59888991,Cerrado
300,-5.33,-46.655,2451453.220463881,Cerrado
301,-5.34,-45.26,1225707.1632711757,Cerrado
302,-5.35,-46.65,1225687.6799398072,Cerrado
304,-5.36,-46.6,1225668.1602367405,Cerrado
306,-5.37,-46.585,2451297.2083261413,Cerrado
308,-5.397,-45.678999999999995,17158471.855923153,Cerrado
310,-5.38,-45.145,2451258.023431024,Cerrado
312,-5.4,-47.405,2451179.435441265,Cerrado
314,-5.415,-43.295,3676690.3105812017,Cerrado
315,-5.42,-46.63,1225550.278246626,Cerrado
316,-5.43,-45.735,2451061.007914008,Cerrado
317,-5.43,-45.71,1225530.5039591943,Cerrado
319,-5.440455,-45.530454999999996,7353044.276413194,Cerrado
321,-5.45,-45.59,1225490.8462769028,Cerrado
323,-5.465,-47.46,2450922.0060183373,Cerrado
325,-5.465,-46.635,3676392.968904761,Cerrado
326,-5.480333,-45.571000000000005,18381426.065591916,Cerrado
327,-5.47,-41.59,3676353.1293913587,Cerrado
328,-5.48,-45.77,1225431.08700899,Cerrado
329,-5.485,-44.535,3676253.276049775,Cerrado
330,-5.48,-42.6,1225431.0870100851,Cerrado
331,-5.48,-41.61,1225431.08700899,Cerrado
332,-5.459355,-45.673387,99262624.77071792,Cerrado
333,-5.495,-42.585,3676193.2258586567,Cerrado
334,-5.5,-45.76,1225391.0656688584,Cerrado
335,-5.5,-45.54,1225391.0656688584,Cerrado
337,-5.51,-45.55,1225371.0004538405,Cerrado
338,-5.535,-45.98,2450641.347551926,Cerrado
339,-5.535,-45.935,4901282.695101662,Cerrado
340,-5.53,-45.68,1225330.760928424,Cerrado
342,-5.54,-45.655,2450621.173244813,Cerrado
343,-5.527632,-45.603421000000004,19605211.11402107,Cerrado
344,-5.54,-45.53,1225310.586622407,Cerrado
345,-5.54,-43.35,1225310.586622407,Cerrado
348,-5.55,-43.36,1225290.3759545484,Cerrado
349,-5.56,-45.62,1225270.1289226585,Cerrado
350,-5.57,-45.68,1225249.8455289274,Cerrado
351,-5.58,-45.69,1225229.5257766412,Cerrado
352,-5.58,-45.58,1225229.5257766412,Cerrado
353,-5.59,-45.59,1225209.1696636092,Cerrado
354,-5.59,-45.58,1225209.1696647045,Cerrado
355,-5.595,-45.505,7351214.233031909,Cerrado
356,-5.588125,-45.665208,89440160.51460189,Cerrado
357,-5.603235,-45.540882,17152662.873175263,Cerrado
358,-5.612778,-45.311667,15927188.128667228,Cerrado
359,-5.605,-45.265,3675525.4739015424,Cerrado
361,-5.61,-45.39,1225168.3483542127,Cerrado
362,-5.625,-42.33,2450275.264770633,Cerrado
363,-5.645,-43.498999999999995,9800813.49199776,Cerrado
364,-5.63,-43.48,1225127.3816095,Cerrado
365,-5.63,-42.305,4900509.490086016,Cerrado
367,-5.655,-45.575,3675217.587051338,Cerrado
368,-5.6538889999999995,-45.228333,18376335.08096084,Cerrado
369,-5.655,-43.378333000000005,8575542.05415397,Cerrado
370,-5.66,-46.925,2450131.3176174858,Cerrado
371,-5.6455,-45.43,37977590.71013089,Cerrado
372,-5.66,-45.44,1225065.6588076476,Cerrado
373,-5.67,-45.51,1225045.0118250786,Cerrado
374,-5.675,-42.320714,4900159.363966857,Cerrado
375,-5.67,-42.26,1225045.011826174,Cerrado
377,-5.68,-42.25,1225024.3284894307,Cerrado
