id,latitude,longitude,area(m²),bioma
2064,-16.15,-56.22,3550672.022830061,Pantanal
2186,-17.11,-58.205,2355587.748790965,Pantanal
2263,-17.645,-55.945,3523290.882273123,Pantanal
2290,-17.840999999999998,-55.409,5865904.384713429,Pantanal
2291,-17.85,-55.4,1173129.4305055337,Pantanal
2292,-17.85,-55.39,1173129.4305055337,Pantanal
2294,-17.86,-55.4,1173065.0785418118,Pantanal
2313,-18.02,-56.86,1172030.6700510334,Pantanal
2317,-18.06,-55.87,1171770.663350232,Pantanal
2321,-18.08,-55.88,5858202.211787905,Pantanal
2324,-18.125,-55.645,3514073.500768189,Pantanal
2325,-18.13,-55.63,1171314.300246779,Pantanal
2337,-18.29,-55.695,2340529.4573619976,Pantanal
2369,-18.515,-55.56166700000001,5843901.222809983,Pantanal
2392,-18.89,-55.695,2332497.8763675173,Pantanal
2395,-18.905,-55.72,2332293.849241788,Pantanal
2398,-18.94,-55.755,2331817.203187093,Pantanal
2400,-18.95,-55.785,2331680.858767095,Pantanal
2402,-18.96,-55.765,2331544.4444360663,Pantanal
2403,-18.956429,-55.555,10492359.138087744,Pantanal
2405,-18.97,-55.54,1165703.9800915269,Pantanal
2411,-19.085,-55.68,4659735.378275253,Pantanal
2425,-19.320263,-56.01868399999999,15122815.259336635,Pantanal
2426,-19.34,-56.01,1163154.460980022,Pantanal
2433,-19.47,-56.2,1162247.338772567,Pantanal
2435,-19.48,-56.185,2324354.6319652842,Pantanal
2468,-20.006429,-57.575,3475320.616077055,Pantanal
