id,latitude,longitude,area(m²),bioma
170,-2.74,-43.545,2459075.1686348817,Cerrado
175,-2.79,-43.67,1229487.1495666169,Cerrado
176,-2.82,-42.29,1229456.4512080064,Cerrado
180,-2.9066669999999997,-42.863333000000004,20899340.08504785,Cerrado
181,-2.925,-42.655,3688044.5905445,Cerrado
183,-2.93,-43.07,1229341.083334879,Cerrado
184,-2.921667,-42.996111,11064144.368997933,Cerrado
185,-2.93,-42.86,1229341.083334879,Cerrado
186,-2.926429,-42.825,3688033.920273473,Cerrado
187,-2.94,-42.91,1229330.3766100085,Cerrado
188,-2.94,-42.81,1229330.3766100085,Cerrado
189,-2.94,-42.715,2458660.753217826,Cerrado
192,-2.952059,-42.865,24586273.764448445,Cerrado
193,-2.975,-42.71,2458585.222852664,Cerrado
196,-2.995,-43.165,3687807.037557092,Cerrado
197,-2.99,-42.85,1229276.296156097,Cerrado
198,-2.99,-42.7,1229276.2961539065,Cerrado
199,-3.0,-42.865,2458530.7414009958,Cerrado
201,-3.03,-42.915,2458464.75123661,Cerrado
203,-3.045,-43.63,2458431.500981894,Cerrado
206,-3.06,-43.62,1229199.0524569966,Cerrado
209,-3.07,-43.63,1229187.8718332541,Cerrado
211,-3.085,-43.24,2458342.055987573,Cerrado
212,-3.085,-42.875,3687507.457215097,Cerrado
215,-3.105,-43.25,2458296.896064004,Cerrado
217,-3.12,-43.285,2458262.843875109,Cerrado
221,-3.146429,-42.855,3687302.8160026125,Cerrado
222,-3.155,-42.75,4916365.440996304,Cerrado
223,-3.165,-42.92,2458159.6666807584,Cerrado
224,-3.165,-42.785,3687245.2725890838,Cerrado
226,-3.17,-42.8,1229074.0607735282,Cerrado
227,-3.185,-43.54,2458113.3403557674,Cerrado
228,-3.18,-42.91,1229062.4791936495,Cerrado
229,-3.195,-42.535,3687140.92900974,Cerrado
233,-3.2,-42.75,3687117.583599384,Cerrado
234,-3.202059,-42.901471,12290391.775242915,Cerrado
235,-3.215,-42.806111,6145125.851404081,Cerrado
236,-3.21,-42.625,2458055.031510096,Cerrado
237,-3.2183330000000003,-42.505,6145067.141626369,Cerrado
239,-3.22,-42.68,1229015.7883817,Cerrado
240,-3.22,-42.605,2458031.576761209,Cerrado
242,-3.23,-42.935,2458008.049109016,Cerrado
243,-3.235,-42.795,4915992.497673487,Cerrado
245,-3.2375,-42.6525,8602957.224461023,Cerrado
248,-3.26,-42.88,1228968.5143980638,Cerrado
249,-3.265,-42.72,2457925.119180944,Cerrado
251,-3.275,-42.985,3686845.922235774,Cerrado
252,-3.275,-42.9,2457901.263507684,Cerrado
253,-3.28,-42.845,2457889.3174496084,Cerrado
258,-3.29,-42.875,2457865.352436723,Cerrado
260,-3.31,-43.11,3686725.805604125,Cerrado
262,-3.32,-43.23,1228896.5100274496,Cerrado
263,-3.325,-42.245,3686665.273496764,Cerrado
264,-3.3072220000000003,-42.227222,7373487.631622122,Cerrado
266,-3.335,-43.255,3686640.980471574,Cerrado
267,-3.33,-42.94,1228884.381735205,Cerrado
271,-3.34,-42.925,2457744.4340067096,Cerrado
276,-3.365,-43.225,3686531.060538469,Cerrado
277,-3.365,-43.09,2457683.2823351542,Cerrado
287,-3.44,-43.05,1228748.5652557549,Cerrado
288,-3.44,-42.075,2457497.1305115097,Cerrado
291,-3.465,-44.29,2457434.1566986926,Cerrado
292,-3.46,-43.515,2457446.7951892205,Cerrado
293,-3.46,-43.21,1228723.3975957057,Cerrado
294,-3.47,-43.07,3686132.2408726425,Cerrado
