id,latitude,longitude,area(m²),bioma
16887,-28.665,-55.975,3250195.0607848987,Pampa
16972,-28.94,-55.39,1080585.0279368665,Pampa
17129,-29.43,-56.165,2151081.416370117,Pampa
17238,-29.895,-54.165,4282724.314296768,Pampa
17253,-30.07,-55.02,1068833.9193745574,Pampa
17270,-30.215,-51.925,4269183.420296636,Pampa
17281,-30.31,-53.855,2132568.9142281883,Pampa
17282,-30.33,-54.6,1066071.156651013,Pampa
17286,-30.371,-52.638999999999996,5328113.968294106,Pampa
17289,-30.4,-52.64,1065323.5818976823,Pampa
17290,-30.41,-52.63,1065216.6556145016,Pampa
17291,-30.41,-52.53,7456516.524384907,Pampa
17293,-30.495,-51.91,2128612.935499493,Pampa
17297,-30.53,-52.77,1063931.0088981409,Pampa
17298,-30.57,-53.07,1063501.4219812732,Pampa
17317,-31.065,-52.035,3174481.7548173736,Pampa
17339,-31.61,-53.775,2104301.226465274,Pampa
17390,-32.338333,-53.595,5219764.131481157,Pampa
