id,latitude,longitude,area(m²),bioma
111,1.463571,-50.765,3691549.540895077,Amazonia
112,1.43,-50.77,1230534.1133008949,Amazonia
113,1.42,-50.76,1230539.3129433978,Amazonia
114,1.225,-60.405,4922533.636601893,Amazonia
115,1.21,-50.77,6153200.351509849,Amazonia
116,0.65,-50.86,1230830.1186580462,Amazonia
117,0.63,-50.8,1230834.78950131,Amazonia
118,0.623889,-50.819444,4923346.000064096,Amazonia
119,0.605,-51.76,2461680.8364748284,Amazonia
123,-0.915,-46.685,3692265.007904006,Amazonia
124,-0.95,-47.56,1230742.5411896557,Amazonia
125,-1.01,-46.79,1230721.0849554157,Amazonia
126,-1.025,-48.8,2461431.022188974,Amazonia
127,-1.2,-48.28,1230644.4745847576,Amazonia
132,-1.61,-50.45,1230434.281335679,Amazonia
135,-1.62,-50.44,1230428.3885389415,Amazonia
137,-1.69,-55.53,1230386.1175378487,Amazonia
138,-1.7064290000000002,-47.670714000000004,6151881.00117291,Amazonia
139,-1.7309999999999999,-55.369,7382173.218343288,Amazonia
140,-1.729,-53.559,7382160.5937177725,Amazonia
141,-1.745,-55.29,2460703.292118215,Amazonia
142,-1.74,-48.21,1230354.829573941,Amazonia
144,-1.775,-48.775,3690993.904218725,Amazonia
145,-1.765,-48.69,4921355.356169006,Amazonia
146,-1.84,-48.39,1230289.517754657,Amazonia
147,-1.86,-48.44,1230276.0176585915,Amazonia
148,-1.87,-44.87,1230269.2128969359,Amazonia
150,-1.915,-48.21,4920952.542001767,Amazonia
153,-2.16,-50.87,1230056.0079796608,Amazonia
154,-2.175,-48.275,4920176.56498801,Amazonia
155,-2.225,-48.055,4920016.032043546,Amazonia
157,-2.255,-48.018333,6149901.5657082535,Amazonia
158,-2.27,-48.01,1229967.1130930409,Amazonia
159,-2.32,-49.36,1229925.247515687,Amazonia
160,-2.33,-49.35,1229916.764992246,Amazonia
161,-2.33,-49.33,1229916.7649933412,Amazonia
164,-2.365,-49.38,2459773.5688289,Amazonia
165,-2.48,-49.34,1229785.1510102022,Amazonia
166,-2.505,-49.235,4919049.652330698,Amazonia
167,-2.54,-47.27,1229730.2080405848,Amazonia
168,-2.685,-48.48,4918377.816079817,Amazonia
169,-2.72,-48.08,1229557.502998588,Amazonia
171,-2.755,-48.985,3688572.6603704086,Amazonia
172,-2.77,-48.86,1229507.4328464398,Amazonia
173,-2.78,-66.77,1229497.309436736,Amazonia
174,-2.78,-47.375,2458994.6188712814,Amazonia
177,-2.83,-52.33,1229446.145507179,Amazonia
178,-2.865,-57.385,3688234.57741808,Amazonia
179,-2.865,-48.77,2458819.567768208,Amazonia
182,-2.93,-66.11,1229341.0833359745,Amazonia
190,-2.955,-54.735,4917256.974433776,Amazonia
191,-2.96,-65.225,2458617.707579949,Amazonia
194,-2.985,-44.075,4917126.962616945,Amazonia
195,-2.99,-65.19,1229276.2961539065,Amazonia
200,-3.015,-45.295,4916995.638446408,Amazonia
204,-3.03875,-44.45,13521478.450653944,Amazonia
205,-3.062778,-44.406110999999996,11062824.868186343,Amazonia
207,-3.075,-65.01,2458364.526588922,Amazonia
208,-3.065,-46.788999999999994,9833525.226557463,Amazonia
210,-3.08,-44.38,1229176.6547578585,Amazonia
213,-3.09,-44.395,2458330.8024572385,Amazonia
214,-3.1,-52.76,1229154.111247727,Amazonia
216,-3.106429,-48.940714,6145736.5769508565,Amazonia
218,-3.1305560000000003,-50.371666999999995,7374731.498509752,Amazonia
219,-3.13,-45.14,1229120.0226038937,Amazonia
220,-3.14,-48.81,1229108.586821865,Amazonia
230,-3.2,-47.875,2458078.4133666283,Amazonia
231,-3.2,-47.84,1229039.2066822187,Amazonia
238,-3.225,-65.175,3687023.8374918117,Amazonia
247,-3.26,-48.95,1228968.5144002545,Amazonia
250,-3.27,-44.695,2457913.2095679496,Amazonia
254,-3.285,-64.825,4915754.669881951,Amazonia
255,-3.285,-55.415,4915754.669886332,Amazonia
257,-3.29,-44.685,2457865.352436723,Amazonia
261,-3.32,-47.82,1228896.510025259,Amazonia
270,-3.345,-46.875,4915464.465655175,Amazonia
274,-3.328793,-47.815345,38095304.27385368,Amazonia
278,-3.3810000000000002,-47.669,7372951.435813553,Amazonia
280,-3.39,-64.67,1228810.8466700728,Amazonia
281,-3.4,-45.8,1228798.463272115,Amazonia
282,-3.415,-60.205,4915119.261166346,Amazonia
283,-3.4204550000000005,-47.560455,7372628.993729874,Amazonia
284,-3.43,-64.735,2457522.1888483623,Amazonia
285,-3.43,-64.69,1228761.094423086,Amazonia
286,-3.43,-64.67,1228761.0944241812,Amazonia
289,-3.4389999999999996,-64.779,6143755.319010882,Amazonia
290,-3.46,-64.78,1228723.3975946102,Amazonia
296,-3.47,-64.71,1228710.7591073685,Amazonia
297,-3.48,-48.88,1228698.0841728544,Amazonia
307,-3.52,-48.55,7371894.90447048,Amazonia
308,-3.53,-61.52,1228634.162901827,Amazonia
310,-3.54,-61.53,1228621.2693318722,Amazonia
313,-3.55,-61.54,1228608.339317932,Amazonia
316,-3.575,-64.495,4914303.401272004,Amazonia
317,-3.585,-53.815,3685694.916201128,Amazonia
318,-3.58,-48.885,2457138.6613098183,Amazonia
320,-3.59,-48.9,1228556.254890215,Amazonia
322,-3.605,-64.455,4914146.27348433,Amazonia
323,-3.605,-60.28,2457073.136744356,Amazonia
324,-3.604167,-47.6825,17199459.180447794,Amazonia
325,-3.61,-47.68,1228529.9940529636,Amazonia
327,-3.6516669999999998,-60.572778,18426981.57051913,Amazonia
329,-3.655,-64.525,4913881.478899801,Amazonia
335,-3.675,-47.795,4913774.540864382,Amazonia
349,-3.696429,-51.665,3685243.526622954,Amazonia
359,-3.77,-47.48,1228314.6606476412,Amazonia
363,-3.78,-48.14,1228300.892623547,Amazonia
366,-3.79,-48.15,1228287.0881729908,Amazonia
367,-3.79,-48.13,1228287.0881740863,Amazonia
373,-3.84,-56.97,1228217.519446614,Amazonia
374,-3.836429,-48.120714,6141115.570449184,Amazonia
377,-3.845,-49.935,4912842.031715228,Amazonia
380,-3.855,-47.71,2456392.9333599242,Amazonia
395,-3.915,-63.865,3684341.5015649037,Amazonia
399,-3.945,-54.475,4912273.824649995,Amazonia
401,-3.961667,-46.965,6140248.581148167,Amazonia
411,-4.025,-47.945,3683849.236799948,Amazonia
413,-4.035,-54.18,2455874.9902569093,Amazonia
417,-4.1,-63.23,6139205.373009712,Amazonia
422,-4.115,-63.085,4911274.4341707,Amazonia
423,-4.11,-47.87,1227826.1117969076,Amazonia
426,-4.140556,-63.106111,8594481.924020004,Amazonia
427,-4.16,-47.795,2455501.430113546,Amazonia
428,-4.17,-47.815,2455471.052899904,Amazonia
429,-4.185,-59.405,4910850.682823852,Amazonia
431,-4.189444,-47.639444,8593904.64775259,Amazonia
444,-4.235,-48.125,3682900.003068066,Amazonia
446,-4.25,-46.6,1227612.7065702358,Amazonia
447,-4.26,-54.66,1227597.190209593,Amazonia
449,-4.295,-55.125,4910170.366536885,Amazonia
450,-4.295,-47.721667,6137720.789182445,Amazonia
451,-4.3,-49.18,1227534.760621786,Amazonia
454,-4.315,-48.02,2455022.3895408767,Amazonia
455,-4.31,-46.26,1227519.062193454,Amazonia
461,-4.329615,-47.028846,11047419.474502238,Amazonia
464,-4.34,-47.845,2454943.4968373785,Amazonia
467,-4.36,-46.8,8592080.094059704,Amazonia
472,-4.365,-48.0,7364592.392320547,Amazonia
476,-4.375,-55.36,2454832.260548456,Amazonia
489,-4.415,-56.01,2454704.051431858,Amazonia
490,-4.4425,-47.7625,11045853.500717247,Amazonia
495,-4.48,-67.17,1227246.6178931093,Amazonia
498,-4.52,-46.35,1227180.9841829794,Amazonia
500,-4.53,-48.115,2454328.9694831828,Amazonia
501,-4.53,-46.21,1227164.484739401,Amazonia
502,-4.535,-46.145,3681476.9183744485,Amazonia
506,-4.545,-46.32,2454279.325530934,Amazonia
