id,latitude,longitude,area(m²),bioma
65,2.38,-60.42,1229873.8053505227,Amazonia
66,1.615,-60.63,2460862.6698735254,Amazonia
68,0.77,-60.635,2461598.056944736,Amazonia
69,0.605,-51.76,2461680.8364748284,Amazonia
82,-2.8,-54.38,1229476.9532393685,Amazonia
87,-4.395,-46.265,3682144.439377631,Amazonia
89,-4.475,-47.35,2454509.5531982533,Amazonia
150,-6.58,-51.12,1223014.0113772505,Amazonia
255,-7.598333,-48.795,6101872.969625298,Amazonia
300,-8.05,-49.2,1219098.2070120282,Amazonia
316,-8.215,-50.395,4874439.124272076,Amazonia
317,-8.25,-50.33,1218504.9136926264,Amazonia
318,-8.25,-50.31,1218504.9136937216,Amazonia
319,-8.26,-50.32,1218474.8688307446,Amazonia
351,-8.72,-50.42,1217053.68001848,Amazonia
355,-8.73,-50.41,1217021.934333921,Amazonia
364,-8.812273,-50.255909,9734101.190712914,Amazonia
365,-8.83,-50.3025,6083512.36883059,Amazonia
374,-8.94,-50.07,1216346.92073238,Amazonia
379,-8.959545,-50.096818,8514037.733070353,Amazonia
409,-9.14,-50.255,2431378.4542870102,Amazonia
412,-9.155,-56.775,4862557.251129773,Amazonia
413,-9.15,-50.27,1215655.9629471072,Amazonia
414,-9.16,-50.26,1215622.6626166843,Amazonia
431,-9.238999999999999,-51.895,12153650.178212328,Amazonia
443,-9.33,-55.03,1215051.028521043,Amazonia
447,-9.34,-55.045,2430034.155652722,Amazonia
486,-9.51,-55.04,1214434.3897671893,Amazonia
489,-9.52,-55.05,1214399.7889656366,Amazonia
490,-9.52,-55.015,2428799.577935654,Amazonia
497,-9.555,-50.67,2428556.794615206,Amazonia
498,-9.55,-50.35,1214295.7699233089,Amazonia
499,-9.565,-50.34,2428487.2680479297,Amazonia
507,-9.625,-50.578333,4856172.182478185,Amazonia
508,-9.63,-55.215,2428033.5943056257,Amazonia
510,-9.64,-65.74,1213981.7630967314,Amazonia
512,-9.655,-65.75,2427858.279629313,Amazonia
513,-9.65,-65.73,1213946.6929405783,Amazonia
518,-9.683571,-50.355,4855329.8128926745,Amazonia
521,-9.715,-50.88,4854871.410177887,Amazonia
530,-9.73,-50.89,1213664.8322048709,Amazonia
553,-9.865,-59.17,7279103.700273182,Amazonia
561,-9.9,-51.84,1213058.2090785685,Amazonia
569,-9.975,-53.73,2425574.523611621,Amazonia
585,-10.04,-52.19,1212550.8079730358,Amazonia
586,-10.046429,-50.845,3637579.3969975323,Amazonia
609,-10.135,-52.48,2424404.9390759408,Amazonia
610,-10.13,-52.16,1212220.888545908,Amazonia
611,-10.14,-52.17,1212184.050528938,Amazonia
614,-10.155,-55.18,2424257.4427709687,Amazonia
627,-10.22,-52.62,1211888.0483787346,Amazonia
630,-10.235,-50.81,4847329.146372031,Amazonia
653,-10.31,-54.585,2423104.5761960186,Amazonia
663,-10.346428999999999,-50.680714,6057085.810849982,Amazonia
695,-10.42,-67.68,1211137.9497594258,Amazonia
709,-10.465,-56.515,4843868.745931576,Amazonia
710,-10.456111,-52.65944399999999,4843982.792295643,Amazonia
718,-10.48,-51.885,2421820.218519464,Amazonia
725,-10.485,-52.65,2421782.11899885,Amazonia
742,-10.535,-53.64,2421400.223153974,Amazonia
755,-10.566429,-54.315,3631736.137758379,Amazonia
762,-10.6,-53.71,1210450.537429445,Amazonia
763,-10.605,-51.18,2420862.543074966,Amazonia
766,-10.606428999999999,-53.695,3631274.5487215817,Amazonia
782,-10.66,-51.965,2420437.612981917,Amazonia
786,-10.67,-51.935,2420360.1172361905,Amazonia
789,-10.68,-54.99,1210141.2747382582,Amazonia
796,-10.7,-52.28,1210063.5989478051,Amazonia
797,-10.705,-52.22,7260264.917959364,Amazonia
798,-10.7,-51.41,1210063.5989478051,Amazonia
799,-10.71,-51.4,1210024.7070382843,Amazonia
801,-10.718571,-52.269286,16939800.655690193,Amazonia
802,-10.73,-52.21,1209946.8152016078,Amazonia
804,-10.745,-57.015,4839553.189229545,Amazonia
811,-10.76,-53.89,1209829.7074079793,Amazonia
812,-10.76,-52.29,1209829.7074046936,Amazonia
817,-10.77,-55.96,1209790.5994675686,Amazonia
818,-10.77,-52.266667,8468612.376142446,Amazonia
839,-10.82,-54.84,1209594.519768243,Amazonia
849,-10.873,-54.705,9675180.249087824,Amazonia
