id,latitude,longitude,area(m²),bioma
3635,-4.73,-38.3,1226826.8512975855,Caatinga
3658,-6.74,-41.07,1222625.8201628828,Caatinga
3680,-8.045,-42.63,2438225.6984438417,Caatinga
3681,-8.06,-42.62,1219068.886379358,Caatinga
3723,-9.215,-43.57,4861755.441323098,Caatinga
3740,-9.8125,-38.565,7280141.234524156,Caatinga
3786,-11.448333,-43.05,7242322.606339553,Caatinga
3787,-11.445,-42.245,4828270.500102654,Caatinga
3789,-11.476111,-43.029444,4827729.544266338,Caatinga
3807,-11.9,-43.915,2410279.480835892,Caatinga
3813,-12.02,-44.485,2409237.7984238146,Caatinga
3817,-12.13,-43.67,1204136.9224788968,Caatinga
