id,latitude,longitude,area(m²),bioma
10557,-15.95,-57.99,1184717.0740111552,Pantanal
10657,-16.117307999999998,-56.09423100000001,11837671.325459113,Pantanal
10664,-16.12,-56.21,7102509.677765871,Pantanal
10665,-16.115,-56.055,4735045.286197403,Pantanal
10704,-16.17,-57.215,2366881.2039866,Pantanal
10720,-16.2,-56.045,2366530.421042189,Pantanal
10756,-16.26,-59.06,1182913.4724537793,Pantanal
10757,-16.26,-56.36,1182913.472452684,Pantanal
10764,-16.27,-56.37,1182854.7256439212,Pantanal
10765,-16.27,-56.335,2365709.451285652,Pantanal
10767,-16.28,-56.38,1182795.9434667265,Pantanal
10768,-16.259545000000003,-56.286818000000004,11829369.145856028,Pantanal
10785,-16.305,-56.285,3547975.930803255,Pantanal
10812,-16.345,-56.16,2364825.9858856243,Pantanal
10854,-16.395,-56.195,14185527.06624067,Pantanal
10857,-16.41,-55.6,1182028.557452963,Pantanal
10877,-16.44,-55.75,1181850.6199333887,Pantanal
10892,-16.47,-55.85,7090153.058368002,Pantanal
10897,-16.446333,-55.767332999999994,52002729.92567829,Pantanal
10910,-16.49,-55.835,2363106.701111331,Pantanal
10932,-16.515,-55.95,4725617.520673789,Pantanal
10933,-16.52,-55.815,2362749.1297850143,Pantanal
10974,-16.5625,-55.7715,41339328.85253921,Pantanal
10993,-16.580556,-55.648332999999994,9448247.966897586,Pantanal
11008,-16.6,-55.76,1180896.2486333845,Pantanal
11009,-16.615,-55.55,7084837.778816296,Pantanal
11037,-16.655,-55.69,2361132.180975922,Pantanal
11058,-16.67,-55.821667000000005,7082855.1348329075,Pantanal
11078,-16.716429,-55.775,3540583.945093286,Pantanal
11120,-16.79,-58.385,2359502.3785084835,Pantanal
11128,-16.8025,-56.5,8257955.1930000475,Pantanal
11142,-16.835,-58.34,4717912.480374114,Pantanal
11238,-16.962619,-56.093571,15323000.012023542,Pantanal
11243,-16.985,-55.425,3535657.5883377,Pantanal
11254,-16.99,-56.11,1178532.0995840142,Pantanal
11264,-17.0,-55.44,1178470.774736165,Pantanal
