,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-30.5,-52.285,Pampa,2128505.717149646,0.0,3.7366504854368934,
1,-30.61,-51.355,Pampa,2126142.632707381,0.0,3.7366504854368934,
2,-32.27,-53.17,Pampa,1044766.776061302,0.0,3.7366504854368934,
