,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-7.165,-44.615,Cerrado,4886198.25284866,0.08005822416302766,6.684570596797671,
1,-7.245,-45.89,Cerrado,2442679.291011949,0.08005822416302766,6.684570596797671,
2,-7.26,-45.9,Cerrado,1221300.032032032,0.08005822416302766,6.684570596797671,
3,-7.37,-46.33,Cerrado,3663021.019735338,0.08005822416302766,6.684570596797671,
4,-7.405,-44.39,Cerrado,2441825.6929306714,0.08005822416302766,6.684570596797671,
5,-7.575,-45.45,Cerrado,2440898.4028628576,0.08005822416302766,6.684570596797671,
6,-7.62,-45.645,Cerrado,2440649.445354594,0.08005822416302766,6.684570596797671,
7,-7.77,-45.555,Cerrado,2439808.9551984,0.08005822416302766,6.684570596797671,
8,-7.855,-44.64,Cerrado,2439325.429704406,0.08005822416302766,6.684570596797671,
9,-7.89,-44.35,Cerrado,6097812.018725856,0.08005822416302766,6.684570596797671,
10,-7.975,-45.125,Cerrado,3657936.3427758235,0.08005822416302766,6.684570596797671,
11,-8.0,-45.075,Cerrado,7315465.528935699,0.08005822416302766,6.684570596797671,
12,-8.03,-45.115,Cerrado,2438313.479253334,0.08005822416302766,6.684570596797671,
13,-8.06,-47.145,Cerrado,2438137.7727565253,0.08005822416302766,6.684570596797671,
14,-8.052999999999999,-45.306999999999995,Cerrado,9752843.97140946,0.08005822416302766,6.684570596797671,
15,-8.35,-45.915,Cerrado,2436405.671938715,0.08005822416302766,6.684570596797671,
16,-9.15,-45.09,Cerrado,1215655.9629471072,0.08005822416302766,6.684570596797671,
17,-9.16,-45.1,Cerrado,1215622.6626177796,0.08005822416302766,6.684570596797671,
18,-9.35625,-45.00875,Cerrado,4859830.295226185,0.08005822416302766,6.684570596797671,
19,-9.39,-45.195,Cerrado,2429693.565044399,0.08005822416302766,6.684570596797671,
20,-9.395,-45.1,Cerrado,4859318.79524228,0.08005822416302766,6.684570596797671,
21,-9.41,-45.11,Cerrado,1214778.4115569908,0.08005822416302766,6.684570596797671,
22,-9.42,-45.1,Cerrado,1214744.1718952542,0.08005822416302766,6.684570596797671,
23,-10.07,-47.9,Cerrado,1212441.1593950577,0.08005822416302766,6.684570596797671,
24,-10.08,-47.89,Cerrado,1212404.537740844,0.08005822416302766,6.684570596797671,
25,-10.14,-49.8,Cerrado,1212184.0505267472,0.08005822416302766,6.684570596797671,
26,-10.56,-48.385,Cerrado,4842417.181551858,0.08005822416302766,6.684570596797671,
27,-10.72,-46.88,Cerrado,1209985.7791250758,0.08005822416302766,6.684570596797671,
28,-10.729614999999999,-46.854231,Cerrado,8469588.67047822,0.08005822416302766,6.684570596797671,
29,-11.03,-48.47,Cerrado,1208761.1591199164,0.08005822416302766,6.684570596797671,
30,-11.09,-48.065,Cerrado,2417040.283011782,0.08005822416302766,6.684570596797671,
31,-11.87,-45.64,Cerrado,1205269.143196119,0.08005822416302766,6.684570596797671,
32,-11.88,-45.63,Cerrado,1205226.0448330794,0.08005822416302766,6.684570596797671,
33,-12.07,-46.71,Cerrado,1204400.357009653,0.08005822416302766,6.684570596797671,
34,-12.35,-45.565,Cerrado,7218959.626969156,0.08005822416302766,6.684570596797671,
35,-12.470999999999998,-45.608999999999995,Cerrado,7215763.631590608,0.08005822416302766,6.684570596797671,
36,-12.5,-45.66,Cerrado,1202483.883934157,0.08005822416302766,6.684570596797671,
37,-12.515,-45.65,Cerrado,2404831.6588107063,0.08005822416302766,6.684570596797671,
38,-12.53,-46.53,Cerrado,1202347.7032218506,0.08005822416302766,6.684570596797671,
39,-12.54,-58.1,Cerrado,1202302.2379909058,0.08005822416302766,6.684570596797671,
40,-12.55,-58.11,Cerrado,1202256.7369435644,0.08005822416302766,6.684570596797671,
41,-12.56,-58.1,Cerrado,1202211.2000579205,0.08005822416302766,6.684570596797671,
42,-12.61,-58.21,Cerrado,1201982.9783235071,0.08005822416302766,6.684570596797671,
43,-12.62,-58.2,Cerrado,1201937.2265186708,0.08005822416302766,6.684570596797671,
44,-12.7,-46.21,Cerrado,1201569.922697359,0.08005822416302766,6.684570596797671,
45,-12.71,-46.22,Cerrado,1201523.8485668555,0.08005822416302766,6.684570596797671,
46,-12.715,-44.91,Cerrado,2403001.5871944777,0.08005822416302766,6.684570596797671,
47,-12.72,-58.985,Cerrado,2402955.4772574347,0.08005822416302766,6.684570596797671,
48,-12.76,-58.265,Cerrado,2402585.881628109,0.08005822416302766,6.684570596797671,
49,-12.99,-58.085,Cerrado,2400438.477587772,0.08005822416302766,6.684570596797671,
50,-13.045,-45.585,Cerrado,3599855.37928831,0.08005822416302766,6.684570596797671,
51,-13.055,-58.87,Cerrado,2399824.7321002325,0.08005822416302766,6.684570596797671,
52,-13.055,-45.145,Cerrado,3599760.761527201,0.08005822416302766,6.684570596797671,
53,-13.32,-49.39,Cerrado,1198645.6548925373,0.08005822416302766,6.684570596797671,
54,-13.33,-49.38,Cerrado,1198597.3627379227,0.08005822416302766,6.684570596797671,
55,-13.39,-55.175,Cerrado,2396613.7186679863,0.08005822416302766,6.684570596797671,
56,-13.405,-55.375,Cerrado,4792936.112042061,0.08005822416302766,6.684570596797671,
57,-13.41,-52.9,Cerrado,1198209.7389934626,0.08005822416302766,6.684570596797671,
58,-13.42,-52.89,Cerrado,1198161.1252283913,0.08005822416302766,6.684570596797671,
59,-13.4375,-45.48,Cerrado,29951057.65333785,0.08005822416302766,6.684570596797671,
60,-13.4525,-45.41,Cerrado,5989929.077777438,0.08005822416302766,6.684570596797671,
