,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.01,-41.75,Caatinga,1229254.4087910547,0.0,0.2989835809225958,
1,-3.02,-41.76,Caatinga,1229243.4104321494,0.0,0.2989835809225958,
2,-4.82,-37.425,Caatinga,2453340.3323718905,0.0,0.2989835809225958,
3,-9.0,-40.57,Caatinga,1216151.1308719434,0.0,0.2989835809225958,
4,-9.01,-40.58,Caatinga,1216118.372698662,0.0,0.2989835809225958,
5,-9.26,-40.275,Caatinga,2430575.343685005,0.0,0.2989835809225958,
6,-9.365,-40.27,Caatinga,2429864.0770793282,0.0,0.2989835809225958,
7,-9.44,-40.41,Caatinga,1214675.5842233743,0.0,0.2989835809225958,
8,-9.446429,-40.435,Caatinga,3643958.056652026,0.0,0.2989835809225958,
9,-9.45,-40.4,Caatinga,1214641.236214326,0.0,0.2989835809225958,
10,-9.469,-40.449,Caatinga,6072896.543371232,0.0,0.2989835809225958,
11,-9.55,-40.33,Caatinga,1214295.7699233089,0.0,0.2989835809225958,
12,-9.63,-40.32,Caatinga,1214016.7971528128,0.0,0.2989835809225958,
13,-9.64,-40.33,Caatinga,1213981.763098922,0.0,0.2989835809225958,
14,-9.795,-41.77,Caatinga,2426868.2299647117,0.0,0.2989835809225958,
15,-9.896111,-43.933889,Caatinga,7278421.19922981,0.0,0.2989835809225958,
16,-9.99,-44.295,Caatinga,4850931.337064115,0.0,0.2989835809225958,
17,-10.022273,-44.284091,Caatinga,8488366.014720738,0.0,0.2989835809225958,
18,-10.17,-42.22,Caatinga,1212073.320130604,0.0,0.2989835809225958,
19,-10.176428999999999,-42.209286,Caatinga,13332732.412738524,0.0,0.2989835809225958,
20,-10.23,-42.375,Caatinga,4847403.507437691,0.0,0.2989835809225958,
21,-10.865,-43.19,Caatinga,2418834.5481837327,0.0,0.2989835809225958,
22,-10.88,-43.155,Caatinga,2418716.072451489,0.0,0.2989835809225958,
23,-11.06,-43.495,Caatinga,2417281.624396134,0.0,0.2989835809225958,
24,-11.081818,-43.455,Caatinga,15711204.406699196,0.0,0.2989835809225958,
25,-11.095,-43.47,Caatinga,2416999.9874962056,0.0,0.2989835809225958,
26,-11.09,-43.45,Caatinga,1208520.1415037005,0.0,0.2989835809225958,
27,-11.09,-41.78,Caatinga,1208520.141505891,0.0,0.2989835809225958,
28,-11.102273,-43.480455,Caatinga,6042358.8625096725,0.0,0.2989835809225958,
29,-11.1,-41.77,Caatinga,1208479.84599141,0.0,0.2989835809225958,
30,-11.11,-41.785,Caatinga,2416879.029025342,0.0,0.2989835809225958,
31,-11.135,-42.34,Caatinga,2416677.047885414,0.0,0.2989835809225958,
32,-11.15,-42.33,Caatinga,1208277.82889051,0.0,0.2989835809225958,
33,-11.313333,-43.265,Caatinga,16906548.932462852,0.0,0.2989835809225958,
34,-11.32,-43.23,Caatinga,3622752.701228167,0.0,0.2989835809225958,
35,-11.34,-41.41,Caatinga,1207501.9645613295,0.0,0.2989835809225958,
36,-11.35,-43.27,Caatinga,1207460.7700553937,0.0,0.2989835809225958,
37,-11.355,-41.43,Caatinga,2414880.309658118,0.0,0.2989835809225958,
38,-11.35,-41.4,Caatinga,1207460.7700564892,0.0,0.2989835809225958,
39,-11.465,-41.46,Caatinga,2413968.8905596733,0.0,0.2989835809225958,
40,-11.656429,-42.115,Caatinga,3618540.0543959513,0.0,0.2989835809225958,
41,-11.82,-43.925,Caatinga,2410968.19311894,0.0,0.2989835809225958,
42,-11.839,-43.949,Caatinga,13259251.228699513,0.0,0.2989835809225958,
43,-11.86,-43.93,Caatinga,1205312.205663902,0.0,0.2989835809225958,
44,-11.885,-44.407857,Caatinga,14462669.224245947,0.0,0.2989835809225958,
45,-12.07,-42.5,Caatinga,1204400.357009653,0.0,0.2989835809225958,
46,-12.085,-42.48,Caatinga,4817382.31179593,0.0,0.2989835809225958,
47,-12.41,-43.75,Caatinga,1202890.4910951843,0.0,0.2989835809225958,
48,-12.426428999999999,-43.767857,Caatinga,8419692.728245823,0.0,0.2989835809225958,
49,-12.485667,-43.376999999999995,Caatinga,10822943.85357813,0.0,0.2989835809225958,
50,-12.515,-43.355,Caatinga,3607270.1850025393,0.0,0.2989835809225958,
51,-12.855,-42.478333,Caatinga,4803453.594389247,0.0,0.2989835809225958,
52,-12.87,-42.495,Caatinga,2401563.5866302983,0.0,0.2989835809225958,
53,-12.88,-42.51,Caatinga,1200735.110590667,0.0,0.2989835809225958,
54,-12.88,-42.48,Caatinga,1200735.110590667,0.0,0.2989835809225958,
55,-12.89,-42.47,Caatinga,1200688.392083741,0.0,0.2989835809225958,
56,-13.08,-43.36,Caatinga,3599381.7897169413,0.0,0.2989835809225958,
57,-13.08,-43.41,Caatinga,1199793.9418261913,0.0,0.2989835809225958,
58,-13.1,-43.395,Caatinga,10797291.23399664,0.0,0.2989835809225958,
59,-13.1,-43.4,Caatinga,1199699.0379216315,0.0,0.2989835809225958,
60,-13.28,-43.565,Caatinga,2397676.9321770463,0.0,0.2989835809225958,
61,-13.295,-43.575,Caatinga,3596274.580852508,0.0,0.2989835809225958,
62,-13.295,-43.545,Caatinga,3596274.5808546995,0.0,0.2989835809225958,
63,-13.31,-44.585,Caatinga,2397387.8226017044,0.0,0.2989835809225958,
64,-13.32,-44.54,Caatinga,1198645.6548925373,0.0,0.2989835809225958,
65,-13.33,-44.555,Caatinga,2397194.725473655,0.0,0.2989835809225958,
66,-13.33,-44.54,Caatinga,1198597.3627368277,0.0,0.2989835809225958,
67,-13.34,-44.54,Caatinga,1198549.0348457706,0.0,0.2989835809225958,
68,-13.34,-44.53,Caatinga,1198549.0348468658,0.0,0.2989835809225958,
69,-13.336429,-44.015,Caatinga,3595695.4324294636,0.0,0.2989835809225958,
70,-13.34625,-44.59125,Caatinga,5992551.719699143,0.0,0.2989835809225958,
71,-13.341667000000001,-44.527221999999995,Caatinga,5992745.102745015,0.0,0.2989835809225958,
72,-13.36,-44.17,Caatinga,1198452.271847758,0.0,0.2989835809225958,
73,-13.37,-44.16,Caatinga,1198403.836742993,0.0,0.2989835809225958,
74,-13.385,-44.165,Caatinga,3594969.084575248,0.0,0.2989835809225958,
75,-13.4,-44.15,Caatinga,1198258.3170297586,0.0,0.2989835809225958,
76,-13.96,-42.885,Caatinga,2390965.909198336,0.0,0.2989835809225958,
77,-14.355,-44.093,Caatinga,9547560.291351736,0.0,0.2989835809225958,
78,-14.39,-40.715,Caatinga,2386551.894450969,0.0,0.2989835809225958,
79,-15.337727,-43.300455,Caatinga,10693666.328555353,0.0,0.2989835809225958,
80,-15.47875,-44.39875,Caatinga,11874034.048571005,0.0,0.2989835809225958,
81,-15.669,-42.981,Caatinga,7118014.520114796,0.0,0.2989835809225958,
82,-15.68,-42.96,Caatinga,1186260.2274413977,0.0,0.2989835809225958,
83,-15.7,-42.985,Caatinga,2372293.611291619,0.0,0.2989835809225958,
84,-16.08,-43.395,Caatinga,2367929.731392855,0.0,0.2989835809225958,
85,-16.08,-43.37,Caatinga,1183964.8656975229,0.0,0.2989835809225958,
86,-16.235,-43.4,Caatinga,2366120.3606256284,0.0,0.2989835809225958,
87,-16.2285,-43.5925,Caatinga,21296255.316801924,0.0,0.2989835809225958,
88,-16.25,-43.59,Caatinga,1182972.18389411,0.0,0.2989835809225958,
89,-16.25,-43.56,Caatinga,1182972.18389411,0.0,0.2989835809225958,
90,-16.265,-43.568333,Caatinga,5914391.121829465,0.0,0.2989835809225958,
