,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.96,-41.965,Cerrado,4917235.378708246,0.14893617021276595,10.226063829787234,
1,-4.415,-43.11,Cerrado,2454704.0514329537,0.14893617021276595,10.226063829787234,
2,-4.48,-43.345,Cerrado,2454493.2357884096,0.14893617021276595,10.226063829787234,
3,-5.645,-43.47,Cerrado,2450193.1131331627,0.14893617021276595,10.226063829787234,
4,-12.885,-44.525,Cerrado,3602111.894761435,0.14893617021276595,10.226063829787234,
5,-13.24,-48.93,Cerrado,1199030.7053634278,0.14893617021276595,10.226063829787234,
6,-13.43,-45.425,Cerrado,2396224.9514668984,0.14893617021276595,10.226063829787234,
7,-13.67,-45.58,Cerrado,1196934.1721334278,0.14893617021276595,10.226063829787234,
8,-14.3,-58.44,Cerrado,1193743.3311529085,0.14893617021276595,10.226063829787234,
9,-14.969000000000001,-44.403,Cerrado,10711590.278922958,0.14893617021276595,10.226063829787234,
10,-17.435,-50.275,Cerrado,3527338.527677354,0.14893617021276595,10.226063829787234,
11,-17.676429000000006,-49.750714,Cerrado,5871217.623890397,0.14893617021276595,10.226063829787234,
12,-17.705,-50.38,Cerrado,4696298.147063783,0.14893617021276595,10.226063829787234,
13,-17.73,-50.6,Cerrado,1173898.913143774,0.14893617021276595,10.226063829787234,
14,-17.74,-50.615,Cerrado,2347669.965787459,0.14893617021276595,10.226063829787234,
15,-17.765,-50.56,Cerrado,2347349.998197216,0.14893617021276595,10.226063829787234,
16,-17.88,-49.96,Cerrado,3518808.8076421823,0.14893617021276595,10.226063829787234,
17,-17.89,-49.94,Cerrado,1172871.8118551427,0.14893617021276595,10.226063829787234,
18,-17.91,-51.16,Cerrado,3518228.375254809,0.14893617021276595,10.226063829787234,
19,-17.925,-50.505,Cerrado,7035940.178337492,0.14893617021276595,10.226063829787234,
20,-18.145,-50.365,Cerrado,10541371.11085205,0.14893617021276595,10.226063829787234,
21,-18.12,-49.525,Cerrado,2342759.2005225047,0.14893617021276595,10.226063829787234,
22,-18.13,-50.26,Cerrado,1171314.300246779,0.14893617021276595,10.226063829787234,
23,-18.14,-50.25,Cerrado,1171248.9651420724,0.14893617021276595,10.226063829787234,
24,-18.16,-51.31,Cerrado,1171118.1896630535,0.14893617021276595,10.226063829787234,
25,-18.18,-49.56,Cerrado,1170987.2738362441,0.14893617021276595,10.226063829787234,
26,-18.19,-49.55,Cerrado,1170921.7632989895,0.14893617021276595,10.226063829787234,
27,-18.63,-50.565,Cerrado,2336009.182239769,0.14893617021276595,10.226063829787234,
28,-19.011667000000006,-50.865,Cerrado,5827221.65719627,0.14893617021276595,10.226063829787234,
29,-19.03,-50.88,Cerrado,1165293.7933082862,0.14893617021276595,10.226063829787234,
30,-19.04,-50.87,Cerrado,1165225.3065205538,0.14893617021276595,10.226063829787234,
31,-19.075,-50.255,Cerrado,3494990.282943386,0.14893617021276595,10.226063829787234,
32,-20.21,-49.035,Cerrado,2313943.149800817,0.14893617021276595,10.226063829787234,
33,-20.355,-52.04,Cerrado,2311830.98029244,0.14893617021276595,10.226063829787234,
34,-20.4,-48.52,Cerrado,1155586.2608542177,0.14893617021276595,10.226063829787234,
35,-20.405,-48.715,Cerrado,3466685.5240716045,0.14893617021276595,10.226063829787234,
36,-20.41,-48.7,Cerrado,1155513.002357693,0.14893617021276595,10.226063829787234,
37,-20.41,-48.53,Cerrado,1155513.0023587884,0.14893617021276595,10.226063829787234,
38,-20.56,-54.68,Cerrado,1154409.96068441,0.14893617021276595,10.226063829787234,
