,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-16.22,-55.815,Pantanal,2366296.211982737,13.040302267002518,0.3349370277078086,0.8867506297229218
1,-16.32,-55.755,Pantanal,2365120.9222589745,13.040302267002518,0.3349370277078086,0.8867506297229218
2,-16.38,-56.095,Pantanal,2364412.3537075967,13.040302267002518,0.3349370277078086,0.8867506297229218
3,-16.395,-56.715,Pantanal,3546381.810749624,13.040302267002518,0.3349370277078086,0.8867506297229218
4,-16.429444,-56.76055600000001,Pantanal,8273606.883146168,13.040302267002518,0.3349370277078086,0.8867506297229218
5,-17.212,-56.29,Pantanal,11771561.724236995,13.040302267002518,0.3349370277078086,0.8867506297229218
6,-17.975,-55.14,Pantanal,7033935.010515006,13.040302267002518,0.3349370277078086,0.8867506297229218
7,-19.22,-56.88,Pantanal,1163986.5703840915,13.040302267002518,0.3349370277078086,0.8867506297229218
8,-19.23,-56.895,Pantanal,2327834.8398513505,13.040302267002518,0.3349370277078086,0.8867506297229218
9,-19.25,-56.91,Pantanal,1163779.0142759187,13.040302267002518,0.3349370277078086,0.8867506297229218
10,-19.26,-56.9,Pantanal,1163709.759082388,13.040302267002518,0.3349370277078086,0.8867506297229218
11,-19.28,-56.83,Pantanal,1163571.1439733563,13.040302267002518,0.3349370277078086,0.8867506297229218
12,-19.295,-56.82,Pantanal,2326934.1733049336,13.040302267002518,0.3349370277078086,0.8867506297229218
13,-19.35,-55.245,Pantanal,2326169.783344114,13.040302267002518,0.3349370277078086,0.8867506297229218
14,-19.36,-55.23,Pantanal,1163015.287472102,13.040302267002518,0.3349370277078086,0.8867506297229218
15,-19.97,-55.855,Pantanal,2317407.029944271,13.040302267002518,0.3349370277078086,0.8867506297229218
16,-20.42,-57.09,Pantanal,1155439.7091542792,13.040302267002518,0.3349370277078086,0.8867506297229218
17,-20.435,-57.075,Pantanal,3466025.781102688,13.040302267002518,0.3349370277078086,0.8867506297229218
18,-20.445,-57.09,Pantanal,2310512.6399152474,13.040302267002518,0.3349370277078086,0.8867506297229218
19,-21.63,-57.885,Pantanal,2292631.157791377,13.040302267002518,0.3349370277078086,0.8867506297229218
20,-21.64,-57.9,Pantanal,1146238.0646114359,13.040302267002518,0.3349370277078086,0.8867506297229218
21,-21.875,-57.71,Pantanal,2288813.102486235,13.040302267002518,0.3349370277078086,0.8867506297229218
22,-21.896333,-57.733667000000004,Pantanal,17163393.940321784,13.040302267002518,0.3349370277078086,0.8867506297229218
