,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.59,-38.87,Caatinga,1228556.254890215,33.91125541125541,0.040341991341991346,0.990751915708812
1,-3.6,-38.85,Caatinga,1228543.1426902965,33.91125541125541,0.040341991341991346,0.990751915708812
2,-5.1,-38.27,Caatinga,1226163.8507385915,33.91125541125541,0.040341991341991346,0.990751915708812
3,-5.11,-38.29,Caatinga,3678435.7213453976,33.91125541125541,0.040341991341991346,0.990751915708812
4,-5.16,-40.74,Caatinga,1226051.6432755946,33.91125541125541,0.040341991341991346,0.990751915708812
5,-5.17,-40.75,Caatinga,1226032.814698324,33.91125541125541,0.040341991341991346,0.990751915708812
6,-5.5,-37.97,Caatinga,1225391.0656688584,33.91125541125541,0.040341991341991346,0.990751915708812
7,-5.53,-37.515,Caatinga,2450661.521859039,33.91125541125541,0.040341991341991346,0.990751915708812
8,-6.14,-39.465,Caatinga,2448067.204402984,33.91125541125541,0.040341991341991346,0.990751915708812
9,-6.166429,-39.085,Caatinga,3671921.420028462,33.91125541125541,0.040341991341991346,0.990751915708812
10,-6.375,-39.31,Caatinga,2446995.5846001217,33.91125541125541,0.040341991341991346,0.990751915708812
11,-6.41,-42.455,Caatinga,2446832.559453914,33.91125541125541,0.040341991341991346,0.990751915708812
12,-6.515,-42.621666999999995,Caatinga,4892652.482639729,33.91125541125541,0.040341991341991346,0.990751915708812
13,-6.51,-42.515,Caatinga,2446361.8445336632,33.91125541125541,0.040341991341991346,0.990751915708812
14,-6.66,-42.485,Caatinga,2445642.155052904,33.91125541125541,0.040341991341991346,0.990751915708812
15,-6.67,-42.46,Caatinga,1222796.7974155804,33.91125541125541,0.040341991341991346,0.990751915708812
16,-6.68,-42.47,Caatinga,1222772.4810031077,33.91125541125541,0.040341991341991346,0.990751915708812
17,-7.015,-41.415,Caatinga,3665823.478692458,33.91125541125541,0.040341991341991346,0.990751915708812
18,-7.035,-41.39,Caatinga,4887568.534009018,33.91125541125541,0.040341991341991346,0.990751915708812
19,-7.04,-41.47,Caatinga,1221872.9162613277,33.91125541125541,0.040341991341991346,0.990751915708812
20,-7.04,-41.41,Caatinga,1221872.9162613277,33.91125541125541,0.040341991341991346,0.990751915708812
